YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	3.	7.	0.	15.	0.00	0.00	0.00	0.00	0.00	-1.43	-1.43	79.68	2.25	4.94	0.00	0.00
2022.	3.	7.	0.	30.	0.00	0.00	0.00	0.00	0.00	-1.55	-1.55	80.15	2.26	4.99	0.00	0.00
2022.	3.	7.	0.	45.	0.00	0.00	0.00	0.00	0.00	-1.68	-1.68	80.60	2.19	4.91	0.00	0.00
2022.	3.	7.	1.	0.	0.00	0.00	0.00	0.00	0.00	-1.82	-1.82	81.10	2.11	4.88	0.00	0.00
2022.	3.	7.	1.	15.	0.00	0.00	0.00	0.00	0.00	-1.98	-1.98	81.75	2.03	4.90	0.00	0.00
2022.	3.	7.	1.	30.	0.00	0.00	0.00	0.00	0.00	-2.14	-2.14	82.50	2.00	5.04	0.00	0.00
2022.	3.	7.	1.	45.	0.00	0.00	0.00	0.00	0.00	-2.29	-2.29	83.21	2.04	5.24	0.00	0.00
2022.	3.	7.	2.	0.	0.00	0.00	0.00	0.00	0.00	-2.41	-2.41	83.70	2.11	5.45	0.00	0.00
2022.	3.	7.	2.	15.	0.00	0.00	0.00	0.00	0.00	-2.51	-2.51	83.95	2.14	5.51	0.00	0.00
2022.	3.	7.	2.	30.	0.00	0.00	0.00	0.00	0.00	-2.57	-2.57	83.92	2.18	5.46	0.00	0.00
2022.	3.	7.	2.	45.	0.00	0.00	0.00	0.00	0.00	-2.65	-2.65	84.06	2.12	5.38	0.00	0.00
2022.	3.	7.	3.	0.	0.00	0.00	0.00	0.00	0.00	-2.74	-2.74	84.28	2.04	5.33	0.00	0.00
2022.	3.	7.	3.	15.	0.00	0.00	0.00	0.00	0.00	-2.84	-2.84	84.67	1.99	5.33	0.00	0.00
2022.	3.	7.	3.	30.	0.00	0.00	0.00	0.00	0.00	-2.97	-2.97	85.21	1.98	5.41	0.00	0.00
2022.	3.	7.	3.	45.	0.00	0.00	0.00	0.00	0.00	-3.09	-3.09	85.81	1.99	5.48	0.00	0.00
2022.	3.	7.	4.	0.	0.00	0.00	0.00	0.00	0.00	-3.22	-3.22	86.48	1.97	5.48	0.00	0.00
2022.	3.	7.	4.	15.	0.00	0.00	0.00	0.00	0.00	-3.36	-3.36	87.16	1.93	5.43	0.00	0.00
2022.	3.	7.	4.	30.	0.00	0.00	0.00	0.00	0.00	-3.50	-3.50	87.84	1.90	5.33	0.00	0.00
2022.	3.	7.	4.	45.	0.00	0.00	0.00	0.00	0.00	-3.62	-3.62	88.31	1.87	5.21	0.00	0.00
2022.	3.	7.	5.	0.	0.00	0.00	0.00	0.00	0.00	-3.73	-3.73	88.70	1.85	5.09	0.00	0.00
