YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	3.	18.	0.	15.	0.00	0.00	0.00	0.00	0.47	3.26	3.26	99.95	0.90	4.80	0.00	0.00
2022.	3.	18.	0.	30.	0.00	0.00	0.00	0.00	0.79	2.88	2.88	99.95	1.06	4.88	0.00	0.00
2022.	3.	18.	0.	45.	0.00	0.00	0.00	0.00	0.93	2.43	2.43	99.98	0.72	4.64	0.00	0.00
2022.	3.	18.	1.	0.	0.00	0.00	0.00	0.00	0.93	1.86	1.86	99.99	0.56	4.53	0.00	0.00
2022.	3.	18.	1.	15.	0.00	0.00	0.00	0.00	1.00	1.52	1.52	100.00	0.54	4.57	0.00	0.00
2022.	3.	18.	1.	30.	0.00	0.00	0.00	0.00	1.00	1.27	1.27	100.00	0.44	4.70	0.00	0.00
2022.	3.	18.	1.	45.	0.00	0.00	0.00	0.00	1.00	1.07	1.07	100.00	0.34	4.91	0.00	0.00
2022.	3.	18.	2.	0.	0.00	0.00	0.00	0.00	1.00	0.91	0.91	100.00	0.29	5.14	0.00	0.00
2022.	3.	18.	2.	15.	0.00	0.00	0.00	0.00	1.00	0.84	0.84	100.00	0.36	5.32	0.00	0.00
2022.	3.	18.	2.	30.	0.00	0.00	0.00	0.00	1.00	0.81	0.81	99.99	0.41	5.46	0.00	0.00
2022.	3.	18.	2.	45.	0.00	0.00	0.00	0.00	1.00	0.76	0.76	99.99	0.44	5.57	0.00	0.00
2022.	3.	18.	3.	0.	0.00	0.00	0.00	0.00	1.00	0.68	0.68	99.99	0.45	5.66	0.00	0.00
2022.	3.	18.	3.	15.	0.00	0.00	0.00	0.00	1.00	0.94	0.94	99.91	0.46	5.77	0.00	0.00
2022.	3.	18.	3.	30.	0.00	0.00	0.00	0.00	1.00	1.15	1.15	99.94	0.72	5.96	0.01	0.00
2022.	3.	18.	3.	45.	0.00	0.00	0.00	0.00	1.00	1.12	1.12	99.91	0.74	6.00	0.01	0.00
