YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	7.	2.	0.	15.	0.00	0.00	0.00	0.00	0.01	15.34	15.34	58.55	2.25	4.11	0.00	0.00
2022.	7.	2.	0.	30.	0.00	0.00	0.00	0.00	0.09	15.34	15.34	59.00	2.15	3.73	0.00	0.00
2022.	7.	2.	0.	45.	0.00	0.00	0.00	0.00	0.12	15.25	15.25	59.62	2.03	3.25	0.00	0.00
2022.	7.	2.	1.	0.	0.00	0.00	0.00	0.00	0.12	15.07	15.07	60.40	1.77	2.68	0.00	0.00
2022.	7.	2.	1.	15.	0.00	0.00	0.00	0.00	0.00	14.86	14.86	60.95	1.89	2.03	0.00	0.00
2022.	7.	2.	1.	30.	0.00	0.00	0.00	0.00	0.00	14.50	14.50	62.07	2.48	1.59	0.00	0.00
2022.	7.	2.	1.	45.	0.00	0.00	0.00	0.00	0.00	13.63	13.63	65.69	2.47	2.28	0.00	0.00
2022.	7.	2.	2.	0.	0.00	0.00	0.00	0.00	0.00	13.57	13.57	65.95	2.33	3.00	0.00	0.00
2022.	7.	2.	2.	15.	0.00	0.00	0.00	0.00	0.00	13.54	13.54	65.86	2.43	3.28	0.00	0.00
2022.	7.	2.	2.	30.	0.00	0.00	0.00	0.00	0.00	13.59	13.59	65.69	2.45	3.65	0.00	0.00
2022.	7.	2.	2.	45.	0.00	0.00	0.00	0.00	0.00	13.68	13.68	65.56	2.49	4.71	0.00	0.00
2022.	7.	2.	3.	0.	0.00	0.00	0.00	0.00	0.00	13.49	13.49	66.72	2.43	5.37	0.00	0.00
2022.	7.	2.	3.	15.	0.00	0.00	0.00	0.00	0.00	13.24	13.24	68.05	2.46	5.38	0.00	0.00
2022.	7.	2.	3.	30.	0.00	0.00	0.00	0.00	0.00	12.94	12.94	69.89	2.14	5.25	0.00	0.00
2022.	7.	2.	3.	45.	0.00	0.00	0.00	0.00	0.00	12.35	12.35	73.03	1.99	4.86	0.00	0.00
2022.	7.	2.	4.	0.	0.00	0.00	0.00	0.00	0.00	11.95	11.95	74.72	2.07	4.64	0.00	0.00
2022.	7.	2.	4.	15.	27.71	91.26	0.00	0.00	0.00	12.40	12.40	72.91	2.08	4.75	0.00	0.00
2022.	7.	2.	4.	30.	27.71	91.26	0.00	0.00	0.00	12.66	12.66	72.25	2.02	4.80	0.00	0.00
2022.	7.	2.	4.	45.	88.67	197.23	0.00	0.00	0.00	12.52	12.52	75.93	1.73	4.76	0.00	0.00
2022.	7.	2.	5.	0.	102.24	218.39	0.00	0.00	0.00	12.53	12.53	79.02	1.82	4.69	0.00	0.00
2022.	7.	2.	5.	15.	146.76	284.27	0.00	0.00	0.00	13.11	13.11	77.90	1.62	4.55	0.00	0.00
2022.	7.	2.	5.	30.	178.94	329.77	0.00	0.00	0.00	13.50	13.50	76.96	1.47	4.37	0.00	0.00
2022.	7.	2.	5.	45.	211.25	374.35	0.00	0.00	0.00	14.00	14.00	76.31	1.41	4.08	0.00	0.00
2022.	7.	2.	6.	0.	243.65	418.11	0.00	0.00	0.00	14.66	14.66	73.38	1.48	3.71	0.00	0.00
2022.	7.	2.	6.	15.	298.97	485.07	0.00	0.00	0.00	15.24	15.24	70.40	1.52	3.29	0.00	0.00
2022.	7.	2.	6.	30.	336.90	530.27	0.00	0.00	0.00	15.75	15.75	68.66	1.38	3.07	0.00	0.00
2022.	7.	2.	6.	45.	373.79	574.02	0.00	0.00	0.00	16.36	16.36	66.15	1.48	3.05	0.00	0.00
2022.	7.	2.	7.	0.	409.77	616.50	0.00	0.00	0.00	16.94	16.94	62.97	1.74	2.85	0.00	0.00
2022.	7.	2.	7.	15.	464.05	679.98	0.00	0.00	0.00	17.44	17.44	61.44	1.66	2.66	0.00	0.00
2022.	7.	2.	7.	30.	500.09	721.80	0.00	0.00	0.00	17.92	17.92	59.16	1.87	2.99	0.00	0.00
2022.	7.	2.	7.	45.	534.52	761.75	0.00	0.00	0.00	18.41	18.41	56.56	2.07	3.15	0.00	0.00
2022.	7.	2.	8.	0.	567.54	800.05	0.00	0.00	0.00	18.91	18.91	54.87	1.96	2.94	0.00	0.00
2022.	7.	2.	8.	15.	615.50	855.73	0.00	0.00	0.00	19.39	19.39	53.80	1.84	2.72	0.00	0.00
2022.	7.	2.	8.	30.	646.26	891.31	0.00	0.00	0.00	19.76	19.76	51.65	2.06	2.96	0.00	0.00
2022.	7.	2.	8.	45.	675.19	924.73	0.00	0.00	0.00	20.05	20.05	49.53	2.21	3.10	0.00	0.00
2022.	7.	2.	9.	0.	702.53	956.24	0.00	0.00	0.00	20.34	20.34	48.19	2.07	2.89	0.00	0.00
2022.	7.	2.	9.	15.	740.85	1000.32	0.00	0.00	0.00	20.46	20.46	46.71	2.13	2.92	0.00	0.00
2022.	7.	2.	9.	30.	764.30	1027.25	0.00	0.00	0.00	20.51	20.51	45.38	2.14	2.88	0.00	0.00
2022.	7.	2.	9.	45.	785.56	1051.86	0.00	0.00	0.00	20.68	20.68	44.75	1.87	2.50	0.00	0.00
2022.	7.	2.	10.	0.	804.91	1074.44	0.00	0.00	0.00	20.91	20.91	44.11	1.93	2.56	0.00	0.00
2022.	7.	2.	10.	15.	829.41	1103.91	0.00	0.00	0.00	21.24	21.24	43.09	2.46	3.30	0.00	0.00
2022.	7.	2.	10.	30.	843.40	1120.35	0.00	0.00	0.00	21.56	21.56	41.89	2.82	3.91	0.00	0.00
2022.	7.	2.	10.	45.	855.63	1134.48	0.00	0.00	0.00	21.74	21.74	40.80	2.94	4.14	0.00	0.00
2022.	7.	2.	11.	0.	866.33	1146.58	0.00	0.00	0.00	21.83	21.83	40.24	2.87	4.05	0.00	0.00
2022.	7.	2.	11.	15.	877.21	1159.44	0.00	0.00	0.00	21.92	21.92	40.17	2.75	3.85	0.00	0.00
2022.	7.	2.	11.	30.	880.71	1164.27	0.00	0.00	0.00	22.04	22.04	40.26	2.65	3.68	0.00	0.00
2022.	7.	2.	11.	45.	882.28	1166.95	0.00	0.00	0.00	22.18	22.18	40.26	2.54	3.51	0.00	0.00
2022.	7.	2.	12.	0.	882.15	1167.75	0.00	0.00	0.00	22.30	22.30	40.20	2.41	3.28	0.00	0.00
2022.	7.	2.	12.	15.	877.01	1163.13	0.00	0.00	0.00	22.43	22.43	40.16	2.26	3.04	0.00	0.00
2022.	7.	2.	12.	30.	869.59	1156.01	0.00	0.00	0.00	22.53	22.53	40.38	2.05	2.72	0.00	0.00
2022.	7.	2.	12.	45.	860.56	1147.06	0.00	0.00	0.00	22.64	22.64	40.65	1.84	2.40	0.00	0.00
2022.	7.	2.	13.	0.	850.12	1136.51	0.00	0.00	0.00	22.79	22.79	40.83	1.70	2.21	0.00	0.00
2022.	7.	2.	13.	15.	829.56	1114.71	0.00	0.00	0.00	22.99	22.99	40.85	1.70	2.19	0.00	0.00
2022.	7.	2.	13.	30.	812.86	1096.14	0.00	0.00	0.00	23.21	23.21	40.83	1.86	2.40	0.00	0.00
2022.	7.	2.	13.	45.	795.04	1076.17	0.00	0.00	0.00	23.43	23.43	40.89	2.10	2.77	0.00	0.00
2022.	7.	2.	14.	0.	776.24	1054.98	0.00	0.00	0.00	23.63	23.63	40.94	2.32	3.12	0.00	0.00
2022.	7.	2.	14.	15.	743.72	1017.50	0.00	0.00	0.00	23.74	23.74	41.04	2.47	3.34	0.00	0.00
2022.	7.	2.	14.	30.	718.52	988.74	0.00	0.00	0.00	23.75	23.75	41.16	2.48	3.37	0.00	0.00
2022.	7.	2.	14.	45.	692.39	959.11	0.00	0.00	0.00	23.73	23.73	41.19	2.32	3.17	0.00	0.00
2022.	7.	2.	15.	0.	665.42	928.73	0.00	0.00	0.00	23.72	23.72	41.14	2.01	2.74	0.00	0.00
2022.	7.	2.	15.	15.	621.00	878.12	0.00	0.00	0.00	23.77	23.77	40.96	1.70	2.28	0.00	0.00
2022.	7.	2.	15.	30.	588.91	841.12	0.00	0.00	0.00	23.89	23.89	40.64	1.56	2.08	0.00	0.00
2022.	7.	2.	15.	45.	556.88	803.86	0.00	0.00	0.00	24.07	24.07	40.18	1.62	2.16	0.00	0.00
2022.	7.	2.	16.	0.	524.89	766.36	0.00	0.00	0.00	24.28	24.28	39.55	1.80	2.44	0.00	0.00
2022.	7.	2.	16.	15.	473.71	706.06	0.00	0.00	0.00	24.33	24.33	39.34	1.99	2.74	0.00	0.00
2022.	7.	2.	16.	30.	437.95	663.35	0.00	0.00	0.00	24.25	24.25	38.88	1.90	2.61	0.00	0.00
2022.	7.	2.	16.	45.	402.66	620.99	0.00	0.00	0.00	24.11	24.11	38.59	1.50	2.02	0.00	0.00
2022.	7.	2.	17.	0.	367.79	578.92	0.00	0.00	0.00	24.03	24.03	38.65	1.25	1.64	0.00	0.00
2022.	7.	2.	17.	15.	312.78	513.05	0.00	0.00	0.00	24.05	24.05	38.99	1.57	2.13	0.00	0.00
2022.	7.	2.	17.	30.	276.03	467.55	0.00	0.00	0.00	24.04	24.04	39.72	2.05	3.03	0.00	0.00
2022.	7.	2.	17.	45.	241.91	422.97	0.00	0.00	0.00	23.83	23.83	40.75	2.39	3.78	0.00	0.00
2022.	7.	2.	18.	0.	210.11	379.21	0.00	0.00	0.00	23.48	23.48	41.99	2.53	4.15	0.00	0.00
2022.	7.	2.	18.	15.	162.76	312.25	0.00	0.00	0.00	23.08	23.08	42.95	2.46	4.06	0.00	0.00
2022.	7.	2.	18.	30.	131.99	267.04	0.00	0.00	0.00	22.70	22.70	44.21	2.15	3.57	0.00	0.00
2022.	7.	2.	18.	45.	103.12	223.29	0.00	0.00	0.00	22.04	22.04	47.69	1.74	2.96	0.00	0.00
2022.	7.	2.	19.	0.	75.92	180.81	0.00	0.00	0.00	21.71	21.71	49.56	1.64	2.63	0.00	0.00
2022.	7.	2.	19.	15.	39.63	117.33	0.00	0.00	0.00	22.45	22.45	46.15	1.69	2.86	0.00	0.00
2022.	7.	2.	19.	30.	39.63	117.33	0.00	0.00	0.00	22.26	22.26	46.51	1.80	3.31	0.00	0.00
2022.	7.	2.	19.	45.	3.43	26.28	0.00	0.00	0.00	20.75	20.75	51.30	1.82	3.49	0.00	0.00
2022.	7.	2.	20.	0.	3.43	26.28	0.00	0.00	0.00	21.12	21.12	49.66	1.84	3.49	0.00	0.00
2022.	7.	2.	20.	15.	0.00	0.00	0.00	0.00	0.00	21.25	21.25	48.99	1.89	3.32	0.00	0.00
2022.	7.	2.	20.	30.	0.00	0.00	0.00	0.00	0.00	21.38	21.38	48.31	1.80	2.94	0.00	0.00
2022.	7.	2.	20.	45.	0.00	0.00	0.00	0.00	0.00	21.35	21.35	48.42	1.57	2.46	0.00	0.00
2022.	7.	2.	21.	0.	0.00	0.00	0.00	0.00	0.00	21.39	21.39	48.27	1.42	2.13	0.00	0.00
2022.	7.	2.	21.	15.	0.00	0.00	0.00	0.00	0.00	21.35	21.35	48.20	1.37	1.99	0.00	0.00
2022.	7.	2.	21.	30.	0.00	0.00	0.00	0.00	0.00	21.11	21.11	48.73	1.21	1.72	0.00	0.00
2022.	7.	2.	21.	45.	0.00	0.00	0.00	0.00	0.00	20.85	20.85	49.35	1.07	1.19	0.00	0.00
2022.	7.	2.	22.	0.	0.00	0.00	0.00	0.00	0.00	20.46	20.46	50.24	1.41	1.04	0.00	0.00
2022.	7.	2.	22.	15.	0.00	0.00	0.00	0.00	0.00	19.89	19.89	51.57	1.77	1.37	0.00	0.00
2022.	7.	2.	22.	30.	0.00	0.00	0.00	0.00	0.00	19.41	19.41	52.58	1.84	1.52	0.00	0.00
2022.	7.	2.	22.	45.	0.00	0.00	0.00	0.00	0.00	19.05	19.05	52.93	1.76	1.52	0.00	0.00
2022.	7.	2.	23.	0.	0.00	0.00	0.00	0.00	0.00	18.78	18.78	53.01	1.66	1.45	0.00	0.00
2022.	7.	2.	23.	15.	0.00	0.00	0.00	0.00	0.00	18.49	18.49	53.23	1.56	1.16	0.00	0.00
2022.	7.	2.	23.	30.	0.00	0.00	0.00	0.00	0.00	18.28	18.28	53.33	1.74	0.84	0.00	0.00
2022.	7.	2.	23.	45.	0.00	0.00	0.00	0.00	0.00	18.04	18.04	53.62	1.94	0.66	0.00	0.00
