YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	12.	17.	0.	15.	0.00	0.00	0.00	0.00	1.00	-3.89	-3.89	98.43	1.52	2.61	0.01	14.56
2022.	12.	17.	0.	30.	0.00	0.00	0.00	0.00	1.00	-3.92	-3.92	98.39	1.56	2.70	0.00	14.54
2022.	12.	17.	0.	45.	0.00	0.00	0.00	0.00	1.00	-3.94	-3.94	98.42	1.58	2.82	0.00	14.53
2022.	12.	17.	1.	0.	0.00	0.00	0.00	0.00	1.00	-3.97	-3.97	98.61	1.59	3.01	0.00	14.52
2022.	12.	17.	1.	15.	0.00	0.00	0.00	0.00	0.79	-4.15	-4.15	99.42	1.60	3.23	0.00	14.52
2022.	12.	17.	1.	30.	0.00	0.00	0.00	0.00	0.79	-4.27	-4.27	99.90	1.54	3.47	0.00	14.52
2022.	12.	17.	1.	45.	0.00	0.00	0.00	0.00	0.79	-4.31	-4.31	99.96	1.53	3.56	0.00	14.52
2022.	12.	17.	2.	0.	0.00	0.00	0.00	0.00	0.79	-4.33	-4.33	99.98	1.51	3.58	0.00	14.52
2022.	12.	17.	2.	15.	0.00	0.00	0.00	0.00	0.41	-4.64	-4.64	100.00	1.49	3.60	0.00	14.52
2022.	12.	17.	2.	30.	0.00	0.00	0.00	0.00	0.41	-4.94	-4.94	100.00	1.43	3.73	0.00	14.53
2022.	12.	17.	2.	45.	0.00	0.00	0.00	0.00	0.41	-5.14	-5.14	100.00	1.41	3.85	0.00	14.54
2022.	12.	17.	3.	0.	0.00	0.00	0.00	0.00	0.41	-5.23	-5.23	100.00	1.42	3.96	0.00	14.55
2022.	12.	17.	3.	15.	0.00	0.00	0.00	0.00	0.10	-5.54	-5.54	100.00	1.54	4.04	0.00	14.55
2022.	12.	17.	3.	30.	0.00	0.00	0.00	0.00	0.10	-5.74	-5.74	100.00	1.77	4.14	0.00	14.55
2022.	12.	17.	3.	45.	0.00	0.00	0.00	0.00	0.10	-5.90	-5.90	100.00	1.99	4.20	0.00	14.55
2022.	12.	17.	4.	0.	0.00	0.00	0.00	0.00	0.10	-6.10	-6.10	100.00	2.21	4.27	0.00	14.56
2022.	12.	17.	4.	15.	0.00	0.00	0.00	0.00	0.01	-6.56	-6.56	100.00	2.38	4.40	0.00	14.56
2022.	12.	17.	4.	30.	0.00	0.00	0.00	0.00	0.01	-6.76	-6.76	100.00	2.40	4.59	0.00	14.56
2022.	12.	17.	4.	45.	0.00	0.00	0.00	0.00	0.01	-7.12	-7.12	100.00	2.41	4.80	0.00	14.59
2022.	12.	17.	5.	0.	0.00	0.00	0.00	0.00	0.01	-7.09	-7.09	100.00	1.93	5.05	0.00	14.61
