YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	11.	8.	0.	15.	0.00	0.00	0.01	0.00	0.00	11.00	11.00	86.12	4.09	8.10	0.00	0.00
2022.	11.	8.	0.	30.	0.00	0.00	0.01	0.00	0.00	10.97	10.97	86.25	4.13	8.19	0.00	0.00
2022.	11.	8.	0.	45.	0.00	0.00	0.01	0.00	0.00	10.97	10.97	86.14	4.16	8.27	0.00	0.00
2022.	11.	8.	1.	0.	0.00	0.00	0.01	0.00	0.00	11.00	11.00	85.71	4.19	8.34	0.00	0.00
2022.	11.	8.	1.	15.	0.00	0.00	0.13	0.00	0.00	11.03	11.03	85.07	4.22	8.39	0.00	0.00
2022.	11.	8.	1.	30.	0.00	0.00	0.13	0.00	0.00	11.03	11.03	84.43	4.19	8.36	0.00	0.00
2022.	11.	8.	1.	45.	0.00	0.00	0.13	0.00	0.00	11.00	11.00	83.91	4.12	8.25	0.00	0.00
2022.	11.	8.	2.	0.	0.00	0.00	0.13	0.00	0.00	10.96	10.96	83.49	4.04	8.13	0.00	0.00
2022.	11.	8.	2.	15.	0.00	0.00	1.00	0.00	0.00	10.95	10.95	82.92	4.02	8.12	0.00	0.00
2022.	11.	8.	2.	30.	0.00	0.00	1.00	0.00	0.00	10.96	10.96	82.27	4.08	8.18	0.00	0.00
2022.	11.	8.	2.	45.	0.00	0.00	1.00	0.00	0.00	10.95	10.95	81.66	4.17	8.31	0.00	0.00
2022.	11.	8.	3.	0.	0.00	0.00	1.00	0.00	0.00	10.93	10.93	81.02	4.27	8.47	0.00	0.00
2022.	11.	8.	3.	15.	0.00	0.00	1.00	0.00	0.00	10.91	10.91	80.33	4.39	8.67	0.00	0.00
2022.	11.	8.	3.	30.	0.00	0.00	1.00	0.00	0.00	10.90	10.90	79.55	4.52	8.89	0.00	0.00
2022.	11.	8.	3.	45.	0.00	0.00	1.00	0.00	0.00	10.90	10.90	78.64	4.66	9.11	0.00	0.00
2022.	11.	8.	4.	0.	0.00	0.00	1.00	0.00	0.00	10.91	10.91	77.63	4.79	9.35	0.00	0.00
2022.	11.	8.	4.	15.	0.00	0.00	1.00	0.00	0.00	10.91	10.91	76.70	4.94	9.59	0.00	0.00
2022.	11.	8.	4.	30.	0.00	0.00	1.00	0.00	0.00	10.90	10.90	75.95	5.04	9.79	0.00	0.00
2022.	11.	8.	4.	45.	0.00	0.00	1.00	0.00	0.00	10.86	10.86	75.53	5.08	9.85	0.00	0.00
2022.	11.	8.	5.	0.	0.00	0.00	1.00	0.00	0.00	10.81	10.81	75.19	5.04	9.79	0.00	0.00
2022.	11.	8.	5.	15.	0.00	0.00	0.85	0.00	0.00	10.76	10.76	74.87	4.96	9.67	0.00	0.00
2022.	11.	8.	5.	30.	0.00	0.00	0.85	0.00	0.00	10.71	10.71	74.58	4.87	9.54	0.00	0.00
2022.	11.	8.	5.	45.	0.00	0.00	0.85	0.00	0.00	10.68	10.68	74.27	4.80	9.43	0.00	0.00
2022.	11.	8.	6.	0.	0.00	0.00	0.85	0.00	0.00	10.65	10.65	73.96	4.76	9.35	0.00	0.00
2022.	11.	8.	6.	15.	0.00	0.00	0.53	0.00	0.00	10.61	10.61	73.71	4.72	9.29	0.00	0.00
2022.	11.	8.	6.	30.	0.00	0.00	0.53	0.00	0.00	10.58	10.58	73.49	4.68	9.23	0.00	0.00
2022.	11.	8.	6.	45.	0.00	0.00	0.53	0.00	0.00	10.54	10.54	73.27	4.65	9.18	0.00	0.00
2022.	11.	8.	7.	0.	0.00	0.00	0.53	0.00	0.00	10.52	10.52	73.01	4.65	9.18	0.00	0.00
2022.	11.	8.	7.	15.	0.00	0.00	0.41	0.00	0.00	10.51	10.51	72.74	4.66	9.20	0.00	0.00
2022.	11.	8.	7.	30.	0.00	0.00	0.41	0.00	0.00	10.50	10.50	72.43	4.69	9.24	0.00	0.00
2022.	11.	8.	7.	45.	0.00	0.00	0.41	0.00	0.00	10.50	10.50	72.09	4.74	9.31	0.00	0.00
