YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	6.	29.	0.	15.	0.00	0.00	0.00	0.00	0.00	17.93	17.93	50.52	1.79	5.89	0.00	0.00
2022.	6.	29.	0.	30.	0.00	0.00	0.00	0.00	0.00	17.77	17.77	51.21	1.81	5.78	0.00	0.00
2022.	6.	29.	0.	45.	0.00	0.00	0.00	0.00	0.00	17.73	17.73	51.66	1.82	5.59	0.00	0.00
2022.	6.	29.	1.	0.	0.00	0.00	0.00	0.00	0.00	17.66	17.66	52.33	1.97	5.65	0.00	0.00
2022.	6.	29.	1.	15.	0.00	0.00	0.00	0.00	0.00	17.50	17.50	53.48	2.11	5.96	0.00	0.00
2022.	6.	29.	1.	30.	0.00	0.00	0.00	0.00	0.00	17.31	17.31	54.87	2.09	5.97	0.00	0.00
2022.	6.	29.	1.	45.	0.00	0.00	0.00	0.00	0.00	17.19	17.19	56.02	2.04	5.78	0.00	0.00
2022.	6.	29.	2.	0.	0.00	0.00	0.00	0.00	0.00	17.16	17.16	56.69	2.05	5.57	0.00	0.00
2022.	6.	29.	2.	15.	0.00	0.00	0.00	0.00	0.00	17.10	17.10	57.27	2.23	5.32	0.00	0.00
2022.	6.	29.	2.	30.	0.00	0.00	0.00	0.00	0.00	16.61	16.61	59.21	2.57	4.99	0.00	0.00
2022.	6.	29.	2.	45.	0.00	0.00	0.00	0.00	0.00	15.70	15.70	63.36	2.70	4.79	0.00	0.00
2022.	6.	29.	3.	0.	0.00	0.00	0.00	0.00	0.00	16.06	16.06	62.73	2.45	4.82	0.00	0.00
2022.	6.	29.	3.	15.	0.00	0.00	0.00	0.00	0.00	15.87	15.87	63.77	2.29	4.89	0.00	0.00
2022.	6.	29.	3.	30.	0.00	0.00	0.00	0.00	0.00	15.43	15.43	65.56	2.43	4.91	0.00	0.00
2022.	6.	29.	3.	45.	0.00	0.00	0.00	0.00	0.00	15.14	15.14	66.65	2.59	5.03	0.00	0.00
2022.	6.	29.	4.	0.	0.00	0.00	0.00	0.00	0.00	15.05	15.05	66.61	2.83	5.19	0.00	0.00
2022.	6.	29.	4.	15.	27.66	92.88	0.00	0.00	0.00	15.57	15.57	65.46	2.77	5.22	0.00	0.00
2022.	6.	29.	4.	30.	27.66	92.88	0.00	0.00	0.00	15.55	15.55	67.35	2.47	5.09	0.00	0.00
2022.	6.	29.	4.	45.	87.49	198.63	0.00	0.00	0.00	15.67	15.67	69.21	2.28	5.05	0.00	0.00
2022.	6.	29.	5.	0.	101.16	219.75	0.00	0.00	0.00	16.32	16.32	67.68	1.99	5.04	0.00	0.00
2022.	6.	29.	5.	15.	145.11	285.51	0.00	0.00	0.00	16.80	16.80	66.89	1.88	4.91	0.00	0.00
2022.	6.	29.	5.	30.	177.00	330.95	0.00	0.00	0.00	17.42	17.42	64.78	1.74	4.69	0.00	0.00
2022.	6.	29.	5.	45.	208.65	375.47	0.00	0.00	0.00	18.03	18.03	62.49	1.55	4.40	0.00	0.00
2022.	6.	29.	6.	0.	240.09	419.18	0.00	0.00	0.00	18.65	18.65	60.12	1.43	3.98	0.00	0.00
2022.	6.	29.	6.	15.	292.88	486.06	0.00	0.00	0.00	19.23	19.23	57.95	1.44	3.34	0.00	0.00
2022.	6.	29.	6.	30.	329.98	531.23	0.00	0.00	0.00	19.75	19.75	56.28	1.35	2.87	0.00	0.00
