YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	8.	12.	0.	15.	0.00	0.00	0.00	0.00	0.00	21.75	21.75	36.74	0.55	4.21	0.00	0.00
2022.	8.	12.	0.	30.	0.00	0.00	0.00	0.00	0.00	21.64	21.64	36.78	0.31	4.78	0.00	0.00
2022.	8.	12.	0.	45.	0.00	0.00	0.00	0.00	0.00	21.67	21.67	36.57	0.21	5.71	0.00	0.00
2022.	8.	12.	1.	0.	0.00	0.00	0.00	0.00	0.00	21.82	21.82	36.13	0.29	6.22	0.00	0.00
2022.	8.	12.	1.	15.	0.00	0.00	0.00	0.00	0.00	21.72	21.72	36.33	0.44	5.66	0.00	0.00
2022.	8.	12.	1.	30.	0.00	0.00	0.00	0.00	0.00	21.62	21.62	36.54	0.32	4.77	0.00	0.00
2022.	8.	12.	1.	45.	0.00	0.00	0.00	0.00	0.00	21.03	21.03	37.85	0.34	4.54	0.00	0.00
2022.	8.	12.	2.	0.	0.00	0.00	0.00	0.00	0.00	20.57	20.57	38.87	0.53	4.56	0.00	0.00
2022.	8.	12.	2.	15.	0.00	0.00	0.00	0.00	0.00	20.27	20.27	39.56	0.61	4.29	0.00	0.00
2022.	8.	12.	2.	30.	0.00	0.00	0.00	0.00	0.00	20.11	20.11	39.94	0.75	4.19	0.00	0.00
2022.	8.	12.	2.	45.	0.00	0.00	0.00	0.00	0.00	19.93	19.93	40.37	0.93	4.50	0.00	0.00
2022.	8.	12.	3.	0.	0.00	0.00	0.00	0.00	0.00	19.66	19.66	41.01	1.12	4.93	0.00	0.00
2022.	8.	12.	3.	15.	0.00	0.00	0.00	0.00	0.00	19.51	19.51	41.33	1.32	5.13	0.00	0.00
2022.	8.	12.	3.	30.	0.00	0.00	0.00	0.00	0.00	19.34	19.34	41.69	1.51	5.26	0.00	0.00
2022.	8.	12.	3.	45.	0.00	0.00	0.00	0.00	0.00	19.23	19.23	41.90	1.62	5.41	0.00	0.00
2022.	8.	12.	4.	0.	0.00	0.00	0.00	0.00	0.00	19.14	19.14	42.00	1.68	5.45	0.00	0.00
2022.	8.	12.	4.	15.	0.00	0.00	0.00	0.00	0.00	18.95	18.95	42.39	1.65	5.43	0.00	0.00
2022.	8.	12.	4.	30.	0.00	0.00	0.00	0.00	0.00	18.86	18.86	42.54	1.43	5.40	0.00	0.00
