YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	7.	10.	0.	15.	0.00	0.00	0.65	0.00	0.00	13.88	13.88	74.66	2.81	5.21	0.00	0.00
2022.	7.	10.	0.	30.	0.00	0.00	0.55	0.00	0.00	13.67	13.67	76.03	2.64	4.98	0.00	0.00
2022.	7.	10.	0.	45.	0.00	0.00	0.55	0.00	0.00	13.47	13.47	77.35	2.39	4.66	0.00	0.00
2022.	7.	10.	1.	0.	0.00	0.00	0.33	0.00	0.00	13.26	13.26	78.71	2.14	4.37	0.00	0.00
2022.	7.	10.	1.	15.	0.00	0.00	0.33	0.00	0.00	13.02	13.02	80.18	1.87	4.11	0.00	0.00
2022.	7.	10.	1.	30.	0.00	0.00	0.33	0.00	0.00	12.74	12.74	81.83	1.67	3.94	0.00	0.00
2022.	7.	10.	1.	45.	0.00	0.00	0.15	0.00	0.00	12.35	12.35	83.81	1.57	3.86	0.00	0.00
2022.	7.	10.	2.	0.	0.00	0.00	0.15	0.00	0.00	12.58	12.58	82.56	1.57	3.87	0.00	0.00
2022.	7.	10.	2.	15.	0.00	0.00	0.15	0.00	0.00	12.68	12.68	82.16	1.69	3.94	0.00	0.00
2022.	7.	10.	2.	30.	0.00	0.00	0.10	0.00	0.01	12.60	12.60	82.70	1.80	4.00	0.00	0.00
2022.	7.	10.	2.	45.	0.00	0.00	0.10	0.00	0.01	12.48	12.48	83.57	1.86	4.09	0.00	0.00
2022.	7.	10.	3.	0.	0.00	0.00	0.10	0.00	0.01	12.41	12.41	84.20	1.95	4.26	0.00	0.00
2022.	7.	10.	3.	15.	0.00	0.00	0.08	0.00	0.02	12.31	12.31	84.74	2.01	4.46	0.00	0.00
2022.	7.	10.	3.	30.	0.00	0.00	0.08	0.00	0.02	11.93	11.93	87.47	1.75	4.63	0.00	0.00
2022.	7.	10.	3.	45.	0.00	0.00	0.08	0.00	0.02	11.79	11.79	88.65	1.77	4.68	0.00	0.00
2022.	7.	10.	4.	0.	5.33	35.11	0.00	0.00	0.00	11.88	11.88	88.35	1.85	4.52	0.00	0.00
2022.	7.	10.	4.	15.	26.33	91.89	0.00	0.00	0.01	11.91	11.91	88.37	1.86	4.32	0.00	0.00
2022.	7.	10.	4.	30.	31.16	102.82	0.00	0.00	0.02	11.91	11.91	88.52	1.78	4.14	0.00	0.00
2022.	7.	10.	4.	45.	65.59	176.39	0.00	0.00	0.14	12.01	12.01	88.75	1.70	3.94	0.00	0.00
2022.	7.	10.	5.	0.	84.58	225.55	0.00	0.00	0.28	12.22	12.22	88.42	1.75	3.67	0.00	0.00
2022.	7.	10.	5.	15.	101.58	275.39	0.00	0.00	0.39	12.44	12.44	87.78	1.81	3.51	0.00	0.00
2022.	7.	10.	5.	30.	117.50	325.72	0.00	0.00	0.49	12.66	12.66	86.98	1.83	3.31	0.00	0.00
2022.	7.	10.	5.	45.	137.80	376.30	0.00	0.00	0.53	12.87	12.87	86.26	1.83	3.32	0.00	0.00
2022.	7.	10.	6.	0.	163.51	426.92	0.00	0.00	0.54	13.09	13.09	85.65	2.05	3.48	0.00	0.00
2022.	7.	10.	6.	15.	192.55	477.37	0.00	0.00	0.53	13.33	13.33	85.10	2.05	3.44	0.00	0.00
2022.	7.	10.	6.	30.	228.33	527.42	0.00	0.00	0.49	13.60	13.60	84.32	2.03	3.37	0.00	0.00
2022.	7.	10.	6.	45.	283.32	576.87	0.00	0.00	0.37	13.92	13.92	83.36	2.08	3.39	0.00	0.00
2022.	7.	10.	7.	0.	355.38	625.51	0.00	0.00	0.21	14.26	14.26	82.18	2.21	3.49	0.00	0.00
2022.	7.	10.	7.	15.	427.03	673.12	0.00	0.00	0.07	14.66	14.66	80.58	2.20	3.43	0.00	0.00
2022.	7.	10.	7.	30.	482.03	719.50	0.00	0.00	0.00	15.07	15.07	78.82	2.15	3.27	0.00	0.00
2022.	7.	10.	7.	45.	519.40	764.45	0.00	0.00	0.00	15.46	15.46	76.91	2.11	3.14	0.00	0.00
2022.	7.	10.	8.	0.	556.35	807.78	0.00	0.00	0.00	15.80	15.80	75.17	2.14	3.14	0.00	0.00
2022.	7.	10.	8.	15.	551.93	849.31	0.00	0.00	0.11	16.05	16.05	73.13	2.27	3.29	0.00	0.00
2022.	7.	10.	8.	30.	597.30	888.85	0.00	0.00	0.08	16.30	16.30	71.37	2.29	3.32	0.00	0.00
2022.	7.	10.	8.	45.	656.20	926.24	0.00	0.00	0.01	16.64	16.64	69.76	2.23	3.22	0.00	0.00
2022.	7.	10.	9.	0.	688.94	961.32	0.00	0.00	0.00	16.98	16.98	68.37	2.18	3.12	0.00	0.00
2022.	7.	10.	9.	15.	714.83	993.93	0.00	0.00	0.00	17.31	17.31	67.16	2.20	3.12	0.00	0.00
2022.	7.	10.	9.	30.	742.76	1023.94	0.00	0.00	0.00	17.62	17.62	66.09	2.24	3.15	0.00	0.00
2022.	7.	10.	9.	45.	764.12	1051.22	0.00	0.00	0.00	17.95	17.95	65.00	2.28	3.21	0.00	0.00
2022.	7.	10.	10.	0.	772.89	1075.65	0.00	0.00	0.03	18.30	18.30	63.85	2.32	3.27	0.00	0.00
2022.	7.	10.	10.	15.	730.39	1097.13	0.00	0.00	0.14	18.62	18.62	62.74	2.38	3.38	0.00	0.00
2022.	7.	10.	10.	30.	725.65	1115.56	0.00	0.00	0.18	18.89	18.89	61.77	2.42	3.45	0.00	0.00
2022.	7.	10.	10.	45.	760.48	1130.87	0.00	0.00	0.14	19.17	19.17	60.85	2.47	3.53	0.00	0.00
2022.	7.	10.	11.	0.	795.86	1142.99	0.00	0.00	0.09	19.46	19.46	59.95	2.54	3.64	0.00	0.00
2022.	7.	10.	11.	15.	839.01	1151.87	0.00	0.00	0.02	19.72	19.72	59.08	2.57	3.68	0.00	0.00
2022.	7.	10.	11.	30.	857.01	1157.47	0.00	0.00	0.00	19.97	19.97	58.18	2.59	3.70	0.00	0.00
2022.	7.	10.	11.	45.	858.84	1159.77	0.00	0.00	0.00	20.22	20.22	57.31	2.59	3.71	0.00	0.00
2022.	7.	10.	12.	0.	857.61	1158.75	0.00	0.00	0.00	20.46	20.46	56.51	2.57	3.66	0.00	0.00
2022.	7.	10.	12.	15.	854.48	1154.43	0.00	0.00	0.00	20.70	20.70	55.73	2.59	3.69	0.00	0.00
2022.	7.	10.	12.	30.	844.27	1146.81	0.00	0.00	0.01	20.93	20.93	55.20	2.69	3.86	0.00	0.00
2022.	7.	10.	12.	45.	837.06	1135.94	0.00	0.00	0.00	21.08	21.08	55.21	2.81	4.06	0.00	0.00
2022.	7.	10.	13.	0.	824.57	1121.85	0.00	0.00	0.00	21.17	21.17	55.62	2.90	4.23	0.00	0.00
2022.	7.	10.	13.	15.	809.61	1104.62	0.00	0.00	0.00	21.23	21.23	56.09	2.90	4.25	0.00	0.00
2022.	7.	10.	13.	30.	792.02	1084.31	0.00	0.00	0.00	21.32	21.32	56.26	2.85	4.17	0.00	0.00
2022.	7.	10.	13.	45.	771.39	1061.01	0.00	0.00	0.00	21.44	21.44	56.00	2.83	4.13	0.00	0.00
2022.	7.	10.	14.	0.	748.99	1034.82	0.00	0.00	0.00	21.53	21.53	55.56	2.78	4.03	0.00	0.00
2022.	7.	10.	14.	15.	723.81	1005.85	0.00	0.00	0.00	21.54	21.54	55.31	2.63	3.77	0.00	0.00
2022.	7.	10.	14.	30.	695.95	974.22	0.00	0.00	0.00	21.55	21.55	55.46	2.43	3.46	0.00	0.00
2022.	7.	10.	14.	45.	665.79	940.08	0.00	0.00	0.00	21.64	21.64	55.72	2.29	3.26	0.00	0.00
2022.	7.	10.	15.	0.	633.85	903.57	0.00	0.00	0.00	21.85	21.85	55.54	2.31	3.32	0.00	0.00
2022.	7.	10.	15.	15.	601.30	864.84	0.00	0.00	0.00	22.19	22.19	54.66	2.56	3.78	0.00	0.00
