YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	3.	14.	0.	15.	0.00	0.00	1.00	0.49	0.77	7.42	7.42	95.84	3.39	6.43	0.00	0.00
2022.	3.	14.	0.	30.	0.00	0.00	1.00	0.81	0.93	7.40	7.40	95.06	3.34	6.35	0.00	0.00
2022.	3.	14.	0.	45.	0.00	0.00	1.00	0.96	1.00	7.41	7.41	94.16	3.23	6.21	0.00	0.00
2022.	3.	14.	1.	0.	0.00	0.00	1.00	0.96	1.00	7.40	7.40	93.62	3.25	6.23	0.00	0.00
2022.	3.	14.	1.	15.	0.00	0.00	1.00	0.68	1.00	7.34	7.34	93.29	3.27	6.26	0.00	0.00
2022.	3.	14.	1.	30.	0.00	0.00	1.00	0.68	1.00	7.26	7.26	93.13	3.26	6.25	0.00	0.00
2022.	3.	14.	1.	45.	0.00	0.00	1.00	0.68	1.00	7.20	7.20	93.03	3.28	6.31	0.00	0.00
2022.	3.	14.	2.	0.	0.00	0.00	1.00	0.68	1.00	7.14	7.14	92.99	3.31	6.37	0.00	0.00
2022.	3.	14.	2.	15.	0.00	0.00	1.00	1.00	0.80	7.06	7.06	93.01	3.27	6.30	0.00	0.00
2022.	3.	14.	2.	30.	0.00	0.00	1.00	1.00	0.80	6.98	6.98	93.15	3.22	6.21	0.00	0.00
2022.	3.	14.	2.	45.	0.00	0.00	1.00	1.00	0.80	6.90	6.90	93.42	3.16	6.08	0.00	0.00
2022.	3.	14.	3.	0.	0.00	0.00	1.00	1.00	0.80	6.82	6.82	93.81	3.03	5.85	0.00	0.00
2022.	3.	14.	3.	15.	0.00	0.00	1.00	1.00	0.33	6.71	6.71	94.16	2.90	5.63	0.00	0.00
2022.	3.	14.	3.	30.	0.00	0.00	1.00	1.00	0.33	6.62	6.62	94.42	2.77	5.46	0.00	0.00
2022.	3.	14.	3.	45.	0.00	0.00	1.00	1.00	0.33	6.55	6.55	94.56	2.78	5.47	0.00	0.00
2022.	3.	14.	4.	0.	0.00	0.00	1.00	1.00	0.33	6.48	6.48	94.77	2.88	5.60	0.00	0.00
2022.	3.	14.	4.	15.	0.00	0.00	1.00	0.21	1.00	6.47	6.47	94.83	3.06	5.86	0.00	0.00
2022.	3.	14.	4.	30.	0.00	0.00	1.00	0.21	1.00	6.48	6.48	94.70	3.26	6.18	0.00	0.00
2022.	3.	14.	4.	45.	0.00	0.00	1.00	0.21	1.00	6.48	6.48	94.45	3.34	6.34	0.00	0.00
2022.	3.	14.	5.	0.	0.00	0.00	1.00	0.21	1.00	6.47	6.47	94.25	3.37	6.43	0.00	0.00
2022.	3.	14.	5.	15.	0.00	0.00	1.00	0.01	0.62	6.43	6.43	94.02	3.43	6.56	0.00	0.00
2022.	3.	14.	5.	30.	0.00	0.00	1.00	0.01	0.62	6.37	6.37	93.79	3.47	6.69	0.00	0.00
2022.	3.	14.	5.	45.	0.00	0.00	1.00	0.01	0.62	6.30	6.30	93.71	3.54	6.83	0.00	0.00
2022.	3.	14.	6.	0.	0.00	0.00	1.00	0.01	0.62	6.21	6.21	93.98	3.64	6.96	0.00	0.00
2022.	3.	14.	6.	15.	8.33	69.56	1.00	0.00	0.72	6.13	6.13	94.61	3.75	7.10	0.00	0.00
2022.	3.	14.	6.	30.	8.33	69.56	1.00	0.00	0.72	6.05	6.05	95.24	3.87	7.28	0.00	0.00
2022.	3.	14.	6.	45.	16.96	121.18	1.00	0.00	0.77	5.99	5.99	95.71	3.97	7.45	0.00	0.00
2022.	3.	14.	7.	0.	33.13	217.96	1.00	0.00	0.85	6.04	6.04	95.77	3.98	7.40	0.00	0.00
2022.	3.	14.	7.	15.	56.82	289.37	1.00	0.00	0.62	6.09	6.09	95.74	3.96	7.32	0.00	0.00
2022.	3.	14.	7.	30.	95.10	336.29	0.42	0.00	0.65	6.18	6.18	95.64	3.95	7.26	0.00	0.00
2022.	3.	14.	7.	45.	115.36	381.04	0.36	0.00	0.72	6.28	6.28	95.32	4.05	7.37	0.00	0.00
2022.	3.	14.	8.	0.	119.84	423.88	0.76	0.00	0.83	6.33	6.33	95.15	4.06	7.33	0.01	0.00
2022.	3.	14.	8.	15.	117.69	485.96	0.11	0.00	0.90	6.35	6.35	95.13	3.90	7.02	0.01	0.00
2022.	3.	14.	8.	30.	84.55	525.51	0.04	0.00	0.97	6.31	6.31	95.44	3.71	6.68	0.01	0.00
2022.	3.	14.	8.	45.	70.04	562.55	0.00	0.00	1.00	6.26	6.26	95.85	3.63	6.51	0.01	0.00
2022.	3.	14.	9.	0.	71.85	597.42	0.00	0.00	1.00	6.31	6.31	95.82	3.68	6.56	0.01	0.00
2022.	3.	14.	9.	15.	128.47	645.95	0.00	0.00	1.00	6.52	6.52	94.76	3.83	6.80	0.00	0.00
2022.	3.	14.	9.	30.	176.93	675.41	0.00	0.00	1.00	6.83	6.83	92.86	4.01	7.12	0.00	0.00
2022.	3.	14.	9.	45.	305.11	702.24	0.00	0.00	0.66	7.22	7.22	92.01	4.14	7.37	0.00	0.00
2022.	3.	14.	10.	0.	503.06	726.75	0.00	0.00	0.02	7.75	7.75	91.49	4.36	7.69	0.00	0.00
