YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	5.	12.	0.	15.	0.00	0.00	0.00	0.00	0.27	13.93	13.93	92.27	3.83	7.29	0.00	0.00
2022.	5.	12.	0.	30.	0.00	0.00	0.00	0.00	0.09	13.87	13.87	92.11	3.50	6.75	0.00	0.00
2022.	5.	12.	0.	45.	0.00	0.00	0.00	0.00	0.00	13.77	13.77	92.59	3.40	6.66	0.00	0.00
2022.	5.	12.	1.	0.	0.00	0.00	0.00	0.00	0.00	13.69	13.69	93.17	3.24	6.41	0.00	0.00
2022.	5.	12.	1.	15.	0.00	0.00	0.00	0.00	0.00	13.59	13.59	93.62	2.91	5.86	0.00	0.00
2022.	5.	12.	1.	30.	0.00	0.00	0.00	0.00	0.00	13.51	13.51	94.22	2.71	5.56	0.00	0.00
2022.	5.	12.	1.	45.	0.00	0.00	0.00	0.00	0.00	13.44	13.44	94.25	2.61	5.39	0.00	0.00
2022.	5.	12.	2.	0.	0.00	0.00	0.00	0.00	0.00	13.35	13.35	93.78	2.56	5.26	0.00	0.00
2022.	5.	12.	2.	15.	0.00	0.00	0.00	0.00	0.16	13.25	13.25	93.30	2.47	5.14	0.00	0.00
2022.	5.	12.	2.	30.	0.00	0.00	0.00	0.00	0.16	13.14	13.14	92.89	2.51	5.18	0.00	0.00
2022.	5.	12.	2.	45.	0.00	0.00	0.00	0.00	0.16	12.97	12.97	92.88	2.46	5.08	0.00	0.00
2022.	5.	12.	3.	0.	0.00	0.00	0.00	0.00	0.16	12.75	12.75	93.23	2.46	5.09	0.00	0.00
2022.	5.	12.	3.	15.	0.00	0.00	0.00	0.00	1.00	12.67	12.67	93.41	2.87	5.52	0.00	0.00
2022.	5.	12.	3.	30.	0.00	0.00	0.00	0.00	1.00	12.57	12.57	93.32	3.06	5.58	0.00	0.00
2022.	5.	12.	3.	45.	0.00	0.00	0.00	0.00	1.00	12.48	12.48	93.62	2.90	5.32	0.00	0.00
2022.	5.	12.	4.	0.	0.00	0.00	0.00	0.00	1.00	12.43	12.43	94.26	2.75	5.04	0.00	0.00
2022.	5.	12.	4.	15.	0.00	0.00	0.00	0.00	0.88	12.35	12.35	94.82	2.56	4.77	0.01	0.00
2022.	5.	12.	4.	30.	0.00	0.00	0.00	0.00	0.88	12.27	12.27	94.87	2.57	4.86	0.00	0.00
2022.	5.	12.	4.	45.	0.00	0.00	0.00	0.00	0.88	12.21	12.21	94.48	2.25	4.38	0.00	0.00
2022.	5.	12.	5.	0.	0.00	0.00	0.00	0.00	0.88	12.16	12.16	94.56	1.75	3.55	0.00	0.00
2022.	5.	12.	5.	15.	15.18	172.79	0.00	0.00	1.00	12.22	12.22	95.05	1.44	3.10	0.00	0.00
2022.	5.	12.	5.	30.	18.71	220.26	0.00	0.00	1.00	12.28	12.28	95.41	1.51	3.06	0.00	0.00
2022.	5.	12.	5.	45.	34.56	266.83	0.00	0.00	0.94	12.29	12.29	95.04	1.85	3.48	0.00	0.00
2022.	5.	12.	6.	0.	61.20	312.61	0.00	0.00	0.82	12.28	12.28	93.80	2.10	3.78	0.00	0.00
2022.	5.	12.	6.	15.	168.91	382.85	0.00	0.00	0.30	12.33	12.33	92.49	2.10	3.72	0.00	0.00
2022.	5.	12.	6.	30.	216.11	430.40	0.00	0.00	0.20	12.43	12.43	91.83	1.91	3.40	0.00	0.00
2022.	5.	12.	6.	45.	233.44	476.50	0.00	0.00	0.25	12.58	12.58	91.46	1.92	3.31	0.00	0.00
2022.	5.	12.	7.	0.	224.62	521.31	0.00	0.00	0.43	12.66	12.66	91.71	2.03	3.42	0.00	0.00
2022.	5.	12.	7.	15.	166.07	588.48	0.00	0.00	0.81	12.69	12.69	92.17	1.97	3.39	0.00	0.00
2022.	5.	12.	7.	30.	134.34	632.88	0.00	0.00	0.94	12.71	12.71	91.97	1.96	3.34	0.00	0.00
2022.	5.	12.	7.	45.	107.63	675.36	0.00	0.00	1.00	12.71	12.71	92.03	2.05	3.49	0.01	0.00
2022.	5.	12.	8.	0.	85.33	716.15	0.00	0.00	1.00	12.66	12.66	92.33	2.22	3.78	0.02	0.00
2022.	5.	12.	8.	15.	103.47	775.68	0.00	0.00	1.00	12.75	12.75	91.41	2.24	3.81	0.01	0.00
2022.	5.	12.	8.	30.	139.80	813.89	0.00	0.00	1.00	12.94	12.94	90.17	2.03	3.46	0.01	0.00
2022.	5.	12.	8.	45.	152.80	849.86	0.00	0.00	1.00	13.17	13.17	88.93	1.94	3.25	0.00	0.00
2022.	5.	12.	9.	0.	145.37	883.86	0.00	0.00	1.00	13.30	13.30	89.17	2.45	4.13	0.00	0.00
2022.	5.	12.	9.	15.	94.20	931.68	0.00	0.00	1.00	13.36	13.36	89.15	3.71	6.42	0.01	0.00
2022.	5.	12.	9.	30.	523.34	961.11	0.00	0.00	0.32	13.80	13.80	84.62	3.57	6.21	0.00	0.00
2022.	5.	12.	9.	45.	718.90	988.11	0.00	0.00	0.03	14.70	14.70	79.63	3.17	5.26	0.00	0.00
2022.	5.	12.	10.	0.	710.07	1012.99	0.00	0.00	0.08	15.13	15.13	77.97	3.06	4.85	0.00	0.00
2022.	5.	12.	10.	15.	784.90	1045.86	0.00	0.00	0.00	15.51	15.51	76.94	2.92	4.55	0.00	0.00
