YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	3.	5.	0.	15.	0.00	0.00	0.00	0.00	0.00	1.46	1.46	79.09	1.96	5.41	0.00	0.00
2022.	3.	5.	0.	30.	0.00	0.00	0.00	0.00	0.00	1.30	1.30	79.85	1.92	5.64	0.00	0.00
2022.	3.	5.	0.	45.	0.00	0.00	0.00	0.00	0.00	1.17	1.17	80.45	1.90	5.90	0.00	0.00
2022.	3.	5.	1.	0.	0.00	0.00	0.00	0.00	0.00	1.02	1.02	80.96	1.87	6.11	0.00	0.00
2022.	3.	5.	1.	15.	0.00	0.00	0.00	0.00	0.00	0.83	0.83	81.61	1.83	6.24	0.00	0.00
2022.	3.	5.	1.	30.	0.00	0.00	0.00	0.00	0.00	0.63	0.63	82.19	1.80	6.25	0.00	0.00
2022.	3.	5.	1.	45.	0.00	0.00	0.00	0.00	0.00	0.52	0.52	82.39	1.79	6.14	0.00	0.00
2022.	3.	5.	2.	0.	0.00	0.00	0.00	0.00	0.00	0.55	0.55	81.78	1.87	5.91	0.00	0.00
2022.	3.	5.	2.	15.	0.00	0.00	0.00	0.00	0.00	0.47	0.47	81.81	1.81	5.67	0.00	0.00
2022.	3.	5.	2.	30.	0.00	0.00	0.00	0.00	0.00	0.33	0.33	82.36	1.73	5.42	0.00	0.00
2022.	3.	5.	2.	45.	0.00	0.00	0.00	0.00	0.00	0.07	0.07	83.56	1.63	5.17	0.00	0.00
2022.	3.	5.	3.	0.	0.00	0.00	0.00	0.00	0.00	-0.20	-0.20	84.55	1.59	4.86	0.00	0.00
2022.	3.	5.	3.	15.	0.00	0.00	0.00	0.00	0.00	-0.42	-0.42	85.23	1.62	4.52	0.00	0.00
2022.	3.	5.	3.	30.	0.00	0.00	0.00	0.00	0.00	-0.53	-0.53	85.56	1.64	4.17	0.00	0.00
2022.	3.	5.	3.	45.	0.00	0.00	0.00	0.00	0.00	-0.59	-0.59	85.79	1.64	3.83	0.00	0.00
2022.	3.	5.	4.	0.	0.00	0.00	0.00	0.00	0.00	-0.70	-0.70	86.25	1.64	3.57	0.00	0.00
2022.	3.	5.	4.	15.	0.00	0.00	0.00	0.00	0.00	-0.83	-0.83	86.58	1.67	3.39	0.00	0.00
2022.	3.	5.	4.	30.	0.00	0.00	0.00	0.00	0.00	-0.86	-0.86	86.44	1.72	3.26	0.00	0.00
2022.	3.	5.	4.	45.	0.00	0.00	0.00	0.00	0.00	-0.88	-0.88	86.24	1.75	3.18	0.00	0.00
2022.	3.	5.	5.	0.	0.00	0.00	0.00	0.00	0.00	-0.88	-0.88	85.88	1.78	3.20	0.00	0.00
2022.	3.	5.	5.	15.	0.00	0.00	0.00	0.00	0.00	-0.89	-0.89	85.59	1.80	3.30	0.00	0.00
2022.	3.	5.	5.	30.	0.00	0.00	0.00	0.00	0.00	-0.94	-0.94	85.41	1.80	3.45	0.00	0.00
2022.	3.	5.	5.	45.	0.00	0.00	0.00	0.00	0.00	-1.02	-1.02	85.36	1.83	3.57	0.00	0.00
2022.	3.	5.	6.	0.	0.00	0.00	0.00	0.00	0.00	-1.08	-1.08	85.47	1.82	3.65	0.00	0.00
2022.	3.	5.	6.	15.	1.36	12.80	0.00	0.00	0.00	-1.04	-1.04	85.03	1.86	3.70	0.00	0.00
2022.	3.	5.	6.	30.	1.36	12.80	0.00	0.00	0.00	-1.03	-1.03	84.66	1.81	3.75	0.00	0.00
2022.	3.	5.	6.	45.	25.19	64.29	0.00	0.00	0.00	-1.13	-1.13	85.24	1.75	3.78	0.00	0.00
2022.	3.	5.	7.	0.	69.88	160.83	0.00	0.00	0.00	-0.95	-0.95	85.05	1.63	3.77	0.00	0.00
2022.	3.	5.	7.	15.	116.70	231.96	0.00	0.00	0.00	-0.75	-0.75	84.78	1.50	3.76	0.00	0.00
2022.	3.	5.	7.	30.	149.61	278.64	0.00	0.00	0.00	-0.56	-0.56	84.75	1.30	3.75	0.00	0.00
2022.	3.	5.	7.	45.	183.01	323.14	0.00	0.00	0.00	-0.24	-0.24	84.49	1.09	3.76	0.00	0.00
2022.	3.	5.	8.	0.	216.83	365.72	0.00	0.00	0.00	0.25	0.25	83.52	0.93	3.76	0.00	0.00
2022.	3.	5.	8.	15.	268.16	427.34	0.00	0.00	0.00	0.90	0.90	81.30	0.90	3.68	0.00	0.00
2022.	3.	5.	8.	30.	301.39	466.53	0.00	0.00	0.00	1.57	1.57	77.51	1.01	3.38	0.00	0.00
2022.	3.	5.	8.	45.	332.74	503.22	0.00	0.00	0.00	2.12	2.12	74.49	1.01	3.03	0.00	0.00
2022.	3.	5.	9.	0.	362.43	537.72	0.00	0.00	0.00	2.67	2.67	72.56	0.91	2.77	0.00	0.00
2022.	3.	5.	9.	15.	404.06	585.64	0.00	0.00	0.00	3.26	3.26	69.78	0.99	2.47	0.00	0.00
2022.	3.	5.	9.	30.	429.44	614.67	0.00	0.00	0.00	3.79	3.79	65.80	1.19	2.00	0.00	0.00
2022.	3.	5.	9.	45.	452.55	641.05	0.00	0.00	0.00	4.22	4.22	63.72	1.07	1.55	0.00	0.00
2022.	3.	5.	10.	0.	473.67	665.12	0.00	0.00	0.00	4.63	4.63	63.17	0.88	1.20	0.00	0.00
2022.	3.	5.	10.	15.	500.83	696.07	0.00	0.00	0.00	5.05	5.05	63.09	0.74	0.97	0.00	0.00
2022.	3.	5.	10.	30.	515.62	712.95	0.00	0.00	0.00	5.50	5.50	62.63	0.69	0.88	0.00	0.00
2022.	3.	5.	10.	45.	528.13	727.23	0.00	0.00	0.00	5.82	5.82	60.39	0.72	0.87	0.00	0.00
2022.	3.	5.	11.	0.	538.64	739.22	0.00	0.00	0.00	5.95	5.95	57.80	0.82	0.95	0.00	0.00
2022.	3.	5.	11.	15.	549.05	751.09	0.00	0.00	0.00	6.05	6.05	56.54	0.94	1.07	0.00	0.00
2022.	3.	5.	11.	30.	552.14	754.68	0.00	0.00	0.00	6.10	6.10	56.05	1.04	1.19	0.00	0.00
2022.	3.	5.	11.	45.	553.11	755.88	0.00	0.00	0.00	6.23	6.23	56.14	1.07	1.24	0.00	0.00
2022.	3.	5.	12.	0.	552.22	754.98	0.00	0.00	0.00	6.27	6.27	56.12	1.02	1.15	0.00	0.00
2022.	3.	5.	12.	15.	544.93	746.96	0.00	0.00	0.00	6.28	6.28	56.02	0.94	1.05	0.00	0.00
2022.	3.	5.	12.	30.	535.90	737.02	0.00	0.00	0.00	6.36	6.36	55.89	0.89	0.99	0.00	0.00
