YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	4.	12.	0.	15.	0.00	0.00	0.00	0.03	0.00	9.61	9.61	75.19	3.85	7.82	0.00	0.00
2022.	4.	12.	0.	30.	0.00	0.00	0.00	0.06	0.00	9.62	9.62	74.87	3.85	7.85	0.00	0.00
2022.	4.	12.	0.	45.	0.00	0.00	0.00	0.07	0.00	9.64	9.64	74.77	3.82	7.84	0.00	0.00
2022.	4.	12.	1.	0.	0.00	0.00	0.00	0.07	0.00	9.65	9.65	75.09	3.81	7.86	0.00	0.00
2022.	4.	12.	1.	15.	0.00	0.00	0.01	0.03	0.00	9.61	9.61	75.86	3.91	7.96	0.00	0.00
2022.	4.	12.	1.	30.	0.00	0.00	0.01	0.03	0.00	9.51	9.51	76.73	3.98	8.02	0.00	0.00
2022.	4.	12.	1.	45.	0.00	0.00	0.01	0.03	0.00	9.46	9.46	76.93	3.95	8.01	0.00	0.00
2022.	4.	12.	2.	0.	0.00	0.00	0.01	0.03	0.00	9.46	9.46	76.83	3.93	8.01	0.00	0.00
2022.	4.	12.	2.	15.	0.00	0.00	0.00	0.00	0.00	9.48	9.48	76.74	3.85	7.95	0.00	0.00
2022.	4.	12.	2.	30.	0.00	0.00	0.00	0.00	0.00	9.48	9.48	76.78	3.75	7.80	0.00	0.00
2022.	4.	12.	2.	45.	0.00	0.00	0.00	0.00	0.00	9.43	9.43	77.03	3.59	7.58	0.00	0.00
2022.	4.	12.	3.	0.	0.00	0.00	0.00	0.00	0.00	9.36	9.36	77.36	3.51	7.49	0.00	0.00
2022.	4.	12.	3.	15.	0.00	0.00	0.00	0.00	0.00	9.30	9.30	77.60	3.50	7.48	0.00	0.00
2022.	4.	12.	3.	30.	0.00	0.00	0.00	0.00	0.00	9.24	9.24	77.81	3.50	7.50	0.00	0.00
2022.	4.	12.	3.	45.	0.00	0.00	0.00	0.00	0.00	9.18	9.18	77.94	3.51	7.53	0.00	0.00
2022.	4.	12.	4.	0.	0.00	0.00	0.00	0.00	0.00	9.14	9.14	77.97	3.53	7.57	0.00	0.00
2022.	4.	12.	4.	15.	0.00	0.00	0.00	0.00	0.00	9.11	9.11	77.85	3.57	7.62	0.00	0.00
2022.	4.	12.	4.	30.	0.00	0.00	0.00	0.00	0.00	9.10	9.10	77.58	3.63	7.68	0.00	0.00
2022.	4.	12.	4.	45.	0.00	0.00	0.00	0.00	0.00	9.12	9.12	77.14	3.71	7.76	0.00	0.00
2022.	4.	12.	5.	0.	0.00	0.00	0.00	0.00	0.00	9.14	9.14	76.62	3.79	7.83	0.00	0.00
2022.	4.	12.	5.	15.	1.86	17.09	0.00	0.00	0.00	9.19	9.19	76.14	3.83	7.91	0.00	0.00
2022.	4.	12.	5.	30.	19.43	67.35	0.00	0.00	0.00	9.25	9.25	75.72	3.87	7.98	0.00	0.00
2022.	4.	12.	5.	45.	46.98	127.88	0.00	0.00	0.00	9.35	9.35	75.46	3.91	8.00	0.00	0.00
2022.	4.	12.	6.	0.	46.98	127.88	0.00	0.00	0.00	9.44	9.44	74.93	3.94	8.01	0.00	0.00
2022.	4.	12.	6.	15.	116.01	239.12	0.00	0.00	0.00	9.62	9.62	74.50	3.93	7.97	0.00	0.00
2022.	4.	12.	6.	30.	150.34	289.21	0.00	0.00	0.00	9.87	9.87	73.72	3.96	7.89	0.00	0.00
2022.	4.	12.	6.	45.	184.32	337.72	0.00	0.00	0.00	10.15	10.15	72.95	4.00	7.81	0.00	0.00
2022.	4.	12.	7.	0.	217.99	384.85	0.00	0.00	0.00	10.47	10.47	72.12	4.01	7.71	0.00	0.00
2022.	4.	12.	7.	15.	275.19	455.35	0.00	0.00	0.00	10.83	10.83	71.24	4.00	7.61	0.00	0.00
2022.	4.	12.	7.	30.	313.63	501.86	0.00	0.00	0.00	11.23	11.23	70.11	4.02	7.56	0.00	0.00
2022.	4.	12.	7.	45.	350.56	546.31	0.00	0.00	0.00	11.70	11.70	68.75	4.08	7.70	0.00	0.00
2022.	4.	12.	8.	0.	386.17	588.96	0.00	0.00	0.00	12.20	12.20	66.81	4.17	7.72	0.00	0.00
2022.	4.	12.	8.	15.	438.42	651.04	0.00	0.00	0.00	12.71	12.71	65.00	4.26	7.82	0.00	0.00
2022.	4.	12.	8.	30.	472.20	690.79	0.00	0.00	0.00	13.19	13.19	63.44	4.31	7.88	0.00	0.00
2022.	4.	12.	8.	45.	504.07	728.15	0.00	0.00	0.00	13.69	13.69	61.77	4.37	7.90	0.00	0.00
2022.	4.	12.	9.	0.	534.29	763.42	0.00	0.00	0.00	14.20	14.20	60.10	4.48	8.00	0.00	0.00
2022.	4.	12.	9.	15.	577.00	812.85	0.00	0.00	0.00	14.67	14.67	58.69	4.53	8.04	0.00	0.00
2022.	4.	12.	9.	30.	603.45	843.14	0.00	0.00	0.00	15.12	15.12	57.63	4.42	7.83	0.00	0.00
2022.	4.	12.	9.	45.	627.81	870.86	0.00	0.00	0.00	15.56	15.56	56.52	4.34	7.67	0.00	0.00
2022.	4.	12.	10.	0.	650.35	896.34	0.00	0.00	0.00	16.00	16.00	55.25	4.29	7.55	0.00	0.00
2022.	4.	12.	10.	15.	680.07	929.76	0.00	0.00	0.00	16.43	16.43	54.09	4.27	7.50	0.00	0.00
2022.	4.	12.	10.	30.	696.52	948.52	0.00	0.00	0.00	16.82	16.82	52.83	4.31	7.50	0.00	0.00
2022.	4.	12.	10.	45.	710.46	964.72	0.00	0.00	0.00	17.13	17.13	51.21	4.63	7.88	0.00	0.00
2022.	4.	12.	11.	0.	722.20	978.67	0.00	0.00	0.00	17.40	17.40	50.49	4.96	8.42	0.00	0.00
2022.	4.	12.	11.	15.	734.41	993.80	0.00	0.00	0.00	17.68	17.68	50.15	5.12	8.71	0.00	0.00
2022.	4.	12.	11.	30.	739.27	999.75	0.00	0.00	0.00	17.91	17.91	49.81	5.16	8.82	0.00	0.00
2022.	4.	12.	11.	45.	742.29	1003.32	0.00	0.00	0.00	18.13	18.13	49.59	5.12	8.81	0.00	0.00
2022.	4.	12.	12.	0.	743.70	1004.80	0.00	0.00	0.00	18.33	18.33	49.48	5.08	8.79	0.00	0.00
2022.	4.	12.	12.	15.	741.27	1000.60	0.00	0.00	0.00	18.49	18.49	49.92	5.05	8.76	0.00	0.00
2022.	4.	12.	12.	30.	734.71	993.34	0.00	0.00	0.00	18.56	18.56	51.16	4.88	8.46	0.00	0.00
2022.	4.	12.	12.	45.	725.90	984.03	0.00	0.00	0.00	18.57	18.57	52.63	4.55	7.79	0.00	0.00
2022.	4.	12.	13.	0.	715.12	972.94	0.00	0.00	0.00	18.65	18.65	53.14	4.21	7.12	0.00	0.00
2022.	4.	12.	13.	15.	694.01	949.70	0.02	0.00	0.00	18.83	18.83	52.89	4.02	6.74	0.00	0.00
2022.	4.	12.	13.	30.	676.34	929.72	0.02	0.00	0.00	18.98	18.98	52.43	3.97	6.62	0.00	0.00
2022.	4.	12.	13.	45.	657.13	908.18	0.03	0.00	0.00	19.09	19.09	52.36	3.85	6.42	0.00	0.00
2022.	4.	12.	14.	0.	636.58	885.27	0.04	0.00	0.00	19.15	19.15	53.25	3.63	6.02	0.00	0.00
2022.	4.	12.	14.	15.	597.16	844.57	0.10	0.00	0.00	19.20	19.20	54.28	3.39	5.57	0.00	0.00
2022.	4.	12.	14.	30.	567.65	813.24	0.17	0.00	0.00	19.28	19.28	54.71	3.23	5.30	0.00	0.00
2022.	4.	12.	14.	45.	536.86	780.92	0.24	0.00	0.00	19.36	19.36	55.16	3.22	5.28	0.00	0.00
2022.	4.	12.	15.	0.	504.96	747.75	0.33	0.00	0.00	19.35	19.35	55.90	3.28	5.40	0.00	0.00
2022.	4.	12.	15.	15.	444.52	692.38	0.45	0.00	0.00	19.27	19.27	56.60	3.32	5.49	0.00	0.00
2022.	4.	12.	15.	30.	392.18	651.82	0.78	0.00	0.00	19.16	19.16	57.17	3.38	5.62	0.00	0.00
2022.	4.	12.	15.	45.	344.78	610.94	0.95	0.00	0.00	19.01	19.01	57.51	3.43	5.76	0.00	0.00
2022.	4.	12.	16.	0.	301.70	569.77	1.00	0.00	0.00	18.83	18.83	57.36	3.25	5.50	0.00	0.00
2022.	4.	12.	16.	15.	245.32	503.49	1.00	0.00	0.00	18.68	18.68	57.43	2.91	4.91	0.00	0.00
2022.	4.	12.	16.	30.	212.38	456.48	1.00	0.00	0.00	18.58	18.58	58.01	2.67	4.52	0.00	0.00
2022.	4.	12.	16.	45.	181.26	409.81	1.00	0.00	0.00	18.45	18.45	59.28	2.51	4.27	0.00	0.00
2022.	4.	12.	17.	0.	151.74	363.46	1.00	0.00	0.00	18.28	18.28	60.88	2.25	3.94	0.00	0.00
2022.	4.	12.	17.	15.	109.88	290.78	1.00	0.00	0.00	18.06	18.06	62.76	1.91	3.51	0.00	0.00
2022.	4.	12.	17.	30.	85.28	240.51	1.00	0.00	0.00	17.68	17.68	65.85	1.52	3.10	0.00	0.00
2022.	4.	12.	17.	45.	62.61	191.25	1.00	0.00	0.00	17.07	17.07	69.78	1.31	2.80	0.00	0.00
2022.	4.	12.	18.	0.	41.60	142.86	1.00	0.00	0.00	17.01	17.01	69.82	1.13	2.58	0.00	0.00
2022.	4.	12.	18.	15.	15.80	68.74	1.00	0.00	0.00	16.92	16.92	69.95	0.92	2.39	0.00	0.00
2022.	4.	12.	18.	30.	15.80	68.74	1.00	0.00	0.00	16.76	16.76	70.39	0.75	2.45	0.00	0.00
2022.	4.	12.	18.	45.	0.00	0.00	1.00	0.00	0.00	16.50	16.50	71.33	0.83	2.98	0.00	0.00
2022.	4.	12.	19.	0.	0.00	0.00	1.00	0.00	0.00	16.28	16.28	72.16	0.98	3.88	0.00	0.00
2022.	4.	12.	19.	15.	0.00	0.00	1.00	0.00	0.00	16.01	16.01	72.78	1.11	5.01	0.00	0.00
2022.	4.	12.	19.	30.	0.00	0.00	1.00	0.00	0.00	15.66	15.66	73.14	1.36	5.71	0.00	0.00
2022.	4.	12.	19.	45.	0.00	0.00	1.00	0.00	0.00	15.12	15.12	74.22	1.67	5.82	0.00	0.00
2022.	4.	12.	20.	0.	0.00	0.00	1.00	0.00	0.00	14.56	14.56	76.08	1.78	5.91	0.00	0.00
2022.	4.	12.	20.	15.	0.00	0.00	1.00	0.00	0.00	14.15	14.15	77.49	1.91	6.02	0.00	0.00
