YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	6.	11.	0.	15.	0.00	0.00	0.00	0.00	0.53	17.82	17.82	80.66	0.72	2.70	0.00	0.00
2022.	6.	11.	0.	30.	0.00	0.00	0.00	0.00	0.41	17.87	17.87	80.62	0.52	2.19	0.00	0.00
2022.	6.	11.	0.	45.	0.00	0.00	0.00	0.00	0.36	17.82	17.82	80.44	0.87	1.07	0.00	0.00
2022.	6.	11.	1.	0.	0.00	0.00	0.00	0.00	0.36	17.61	17.61	81.78	2.03	1.72	0.01	0.00
2022.	6.	11.	1.	15.	0.00	0.00	0.00	0.00	1.00	17.29	17.29	86.94	2.23	4.19	0.03	0.00
2022.	6.	11.	1.	30.	0.00	0.00	0.00	0.00	1.00	16.92	16.92	91.86	1.43	2.51	0.01	0.00
2022.	6.	11.	1.	45.	0.00	0.00	0.00	0.00	1.00	16.45	16.45	96.50	0.91	1.29	0.00	0.00
2022.	6.	11.	2.	0.	0.00	0.00	0.00	0.00	1.00	16.88	16.88	95.38	0.84	1.70	0.00	0.00
2022.	6.	11.	2.	15.	0.00	0.00	0.00	0.00	0.00	16.99	16.99	94.91	0.86	1.57	0.00	0.00
2022.	6.	11.	2.	30.	0.00	0.00	0.00	0.00	0.00	16.94	16.94	94.95	1.18	1.61	0.00	0.00
2022.	6.	11.	2.	45.	0.00	0.00	0.00	0.00	0.00	16.79	16.79	94.80	1.79	1.79	0.00	0.00
2022.	6.	11.	3.	0.	0.00	0.00	0.00	0.00	0.00	16.52	16.52	94.93	2.06	2.16	0.00	0.00
2022.	6.	11.	3.	15.	0.00	0.00	0.00	0.00	0.53	16.47	16.47	93.84	1.85	3.00	0.00	0.00
2022.	6.	11.	3.	30.	0.00	0.00	0.00	0.00	0.53	16.44	16.44	93.29	1.57	4.24	0.00	0.00
2022.	6.	11.	3.	45.	0.00	0.00	0.00	0.00	0.53	16.43	16.43	92.57	1.64	4.47	0.00	0.00
2022.	6.	11.	4.	0.	0.00	0.00	0.00	0.00	0.53	16.34	16.34	92.64	1.70	3.76	0.00	0.00
2022.	6.	11.	4.	15.	19.28	77.91	0.00	0.00	0.06	15.89	15.89	94.77	1.42	3.37	0.00	0.00
2022.	6.	11.	4.	30.	19.28	77.91	0.00	0.00	0.06	15.51	15.51	96.31	1.10	3.26	0.00	0.00
2022.	6.	11.	4.	45.	76.88	183.50	0.00	0.00	0.01	15.53	15.53	96.69	1.09	3.24	0.00	0.00
2022.	6.	11.	5.	0.	89.89	204.62	0.00	0.00	0.00	16.00	16.00	95.05	1.09	3.37	0.00	0.00
2022.	6.	11.	5.	15.	132.43	270.44	0.00	0.00	0.01	16.19	16.19	95.14	0.91	3.38	0.00	0.00
2022.	6.	11.	5.	30.	147.30	315.98	0.00	0.00	0.13	16.33	16.33	95.06	1.01	2.59	0.00	0.00
2022.	6.	11.	5.	45.	152.69	360.63	0.00	0.00	0.29	16.45	16.45	94.69	1.08	1.92	0.00	0.00
2022.	6.	11.	6.	0.	149.79	404.50	0.00	0.00	0.48	16.51	16.51	94.01	1.15	1.84	0.00	0.00
2022.	6.	11.	6.	15.	137.38	471.72	0.00	0.00	0.70	16.58	16.58	93.62	1.12	1.75	0.00	0.00
2022.	6.	11.	6.	30.	187.83	517.18	0.00	0.00	0.53	16.69	16.69	93.32	1.10	1.76	0.00	0.00
2022.	6.	11.	6.	45.	252.46	561.22	0.00	0.00	0.37	16.80	16.80	92.92	1.15	1.79	0.00	0.00
2022.	6.	11.	7.	0.	329.48	604.01	0.00	0.00	0.21	16.96	16.96	91.89	1.17	1.75	0.00	0.00
2022.	6.	11.	7.	15.	431.38	668.06	0.00	0.00	0.02	17.21	17.21	90.52	1.18	1.72	0.00	0.00
