YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	9.	20.	0.	15.	0.00	0.00	0.00	0.00	0.00	9.06	9.06	87.61	2.05	4.90	0.00	0.00
2022.	9.	20.	0.	30.	0.00	0.00	0.00	0.00	0.03	8.96	8.96	88.69	2.01	4.97	0.00	0.00
2022.	9.	20.	0.	45.	0.00	0.00	0.00	0.00	0.05	8.90	8.90	89.16	1.96	4.91	0.00	0.00
2022.	9.	20.	1.	0.	0.00	0.00	0.00	0.00	0.05	8.79	8.79	89.62	1.88	4.79	0.00	0.00
2022.	9.	20.	1.	15.	0.00	0.00	0.00	0.00	0.02	8.63	8.63	90.35	1.79	4.79	0.00	0.00
2022.	9.	20.	1.	30.	0.00	0.00	0.00	0.00	0.02	8.48	8.48	91.12	1.73	4.77	0.00	0.00
2022.	9.	20.	1.	45.	0.00	0.00	0.00	0.00	0.02	8.38	8.38	91.69	1.68	4.67	0.00	0.00
2022.	9.	20.	2.	0.	0.00	0.00	0.00	0.00	0.02	8.13	8.13	92.47	1.53	4.46	0.00	0.00
2022.	9.	20.	2.	15.	0.00	0.00	0.00	0.00	0.04	7.68	7.68	93.60	1.49	4.44	0.00	0.00
2022.	9.	20.	2.	30.	0.00	0.00	0.00	0.00	0.04	7.42	7.42	94.76	1.64	4.45	0.00	0.00
2022.	9.	20.	2.	45.	0.00	0.00	0.00	0.00	0.04	7.67	7.67	93.33	1.76	4.43	0.00	0.00
2022.	9.	20.	3.	0.	0.00	0.00	0.00	0.00	0.04	7.81	7.81	92.67	1.86	4.42	0.00	0.00
2022.	9.	20.	3.	15.	0.00	0.00	0.00	0.00	0.07	7.81	7.81	92.15	1.98	4.36	0.00	0.00
2022.	9.	20.	3.	30.	0.00	0.00	0.00	0.00	0.07	7.63	7.63	92.78	1.68	4.90	0.00	0.00
2022.	9.	20.	3.	45.	0.00	0.00	0.00	0.00	0.07	7.66	7.66	93.28	1.66	5.25	0.00	0.00
2022.	9.	20.	4.	0.	0.00	0.00	0.00	0.00	0.07	7.70	7.70	93.61	1.68	4.95	0.00	0.00
2022.	9.	20.	4.	15.	0.00	0.00	0.00	0.00	0.69	7.91	7.91	93.52	1.75	4.86	0.00	0.00
2022.	9.	20.	4.	30.	0.00	0.00	0.00	0.00	0.69	8.15	8.15	93.26	1.85	4.33	0.00	0.00
2022.	9.	20.	4.	45.	0.00	0.00	0.00	0.00	0.69	8.23	8.23	93.58	1.70	3.87	0.00	0.00
2022.	9.	20.	5.	0.	0.00	0.00	0.00	0.00	0.69	8.24	8.24	93.87	1.62	3.91	0.00	0.00
2022.	9.	20.	5.	15.	0.00	0.00	0.00	0.00	0.08	8.11	8.11	94.43	1.66	4.54	0.00	0.00
2022.	9.	20.	5.	30.	0.00	0.00	0.00	0.00	0.08	8.11	8.11	94.75	1.84	5.10	0.00	0.00
2022.	9.	20.	5.	45.	0.00	0.00	0.00	0.00	0.08	8.23	8.23	95.01	1.79	4.72	0.00	0.00
2022.	9.	20.	6.	0.	0.00	0.00	0.00	0.00	0.08	8.17	8.17	95.48	1.52	4.44	0.00	0.00
2022.	9.	20.	6.	15.	20.93	82.87	0.00	0.00	0.14	8.12	8.12	96.03	1.42	4.45	0.00	0.00
2022.	9.	20.	6.	30.	20.93	82.87	0.00	0.00	0.14	8.19	8.19	96.13	1.49	4.38	0.00	0.00
2022.	9.	20.	6.	45.	91.46	206.64	0.00	0.00	0.03	8.35	8.35	96.26	1.38	4.13	0.00	0.00
2022.	9.	20.	7.	0.	103.44	230.43	0.00	0.00	0.07	8.56	8.56	96.09	1.25	3.94	0.00	0.00
2022.	9.	20.	7.	15.	122.53	302.14	0.00	0.00	0.31	8.83	8.83	95.71	1.30	3.89	0.00	0.00
2022.	9.	20.	7.	30.	175.18	349.58	0.00	0.00	0.13	9.24	9.24	94.77	1.65	3.69	0.00	0.00
2022.	9.	20.	7.	45.	219.81	395.01	0.00	0.00	0.03	9.60	9.60	93.95	1.75	3.29	0.00	0.00
2022.	9.	20.	8.	0.	257.42	438.67	0.00	0.00	0.01	9.88	9.88	93.48	1.56	2.76	0.00	0.00
2022.	9.	20.	8.	15.	301.00	502.46	0.00	0.00	0.05	10.11	10.11	93.25	1.37	2.30	0.00	0.00
2022.	9.	20.	8.	30.	339.95	543.48	0.00	0.00	0.02	10.38	10.38	92.77	1.41	2.43	0.00	0.00
2022.	9.	20.	8.	45.	374.52	582.11	0.00	0.00	0.01	10.67	10.67	91.32	1.72	2.89	0.00	0.00
2022.	9.	20.	9.	0.	405.25	618.67	0.00	0.00	0.01	10.97	10.97	89.63	1.67	2.70	0.00	0.00
2022.	9.	20.	9.	15.	421.25	670.20	0.00	0.00	0.09	11.23	11.23	88.05	1.67	2.64	0.00	0.00
