YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	10.	28.	0.	15.	0.00	0.00	0.01	0.01	0.00	19.41	19.41	62.33	4.15	8.42	0.01	0.00
2022.	10.	28.	0.	30.	0.00	0.00	0.03	0.01	0.00	19.26	19.26	63.16	4.20	8.53	0.01	0.00
2022.	10.	28.	0.	45.	0.00	0.00	0.04	0.01	0.00	19.12	19.12	64.07	4.17	8.47	0.02	0.00
2022.	10.	28.	1.	0.	0.00	0.00	0.04	0.01	0.00	19.01	19.01	64.65	4.13	8.41	0.00	0.00
2022.	10.	28.	1.	15.	0.00	0.00	0.02	0.06	0.00	18.95	18.95	65.03	4.10	8.36	0.01	0.00
2022.	10.	28.	1.	30.	0.00	0.00	0.02	0.06	0.00	18.90	18.90	65.27	4.07	8.31	0.00	0.00
2022.	10.	28.	1.	45.	0.00	0.00	0.02	0.06	0.00	18.83	18.83	65.69	4.01	8.20	0.01	0.00
2022.	10.	28.	2.	0.	0.00	0.00	0.02	0.06	0.00	18.75	18.75	66.00	3.94	8.11	0.00	0.00
2022.	10.	28.	2.	15.	0.00	0.00	0.01	0.85	0.00	18.81	18.81	65.81	3.93	8.06	0.00	0.00
2022.	10.	28.	2.	30.	0.00	0.00	0.01	0.85	0.00	18.92	18.92	65.20	3.96	8.02	0.00	0.00
2022.	10.	28.	2.	45.	0.00	0.00	0.01	0.85	0.00	18.99	18.99	64.66	4.00	8.05	0.00	0.00
2022.	10.	28.	3.	0.	0.00	0.00	0.01	0.85	0.00	19.03	19.03	64.28	4.07	8.15	0.00	0.00
2022.	10.	28.	3.	15.	0.00	0.00	0.00	1.00	0.00	19.07	19.07	63.95	4.17	8.31	0.00	0.00
2022.	10.	28.	3.	30.	0.00	0.00	0.00	1.00	0.00	19.11	19.11	63.69	4.26	8.45	0.00	0.00
2022.	10.	28.	3.	45.	0.00	0.00	0.00	1.00	0.00	19.15	19.15	63.47	4.35	8.60	0.00	0.00
2022.	10.	28.	4.	0.	0.00	0.00	0.00	1.00	0.00	19.17	19.17	63.30	4.46	8.77	0.00	0.00
2022.	10.	28.	4.	15.	0.00	0.00	0.00	0.30	0.00	19.08	19.08	63.51	4.58	8.97	0.00	0.00
2022.	10.	28.	4.	30.	0.00	0.00	0.00	0.30	0.00	18.95	18.95	63.86	4.65	9.13	0.00	0.00
2022.	10.	28.	4.	45.	0.00	0.00	0.00	0.30	0.00	18.88	18.88	64.03	4.71	9.22	0.00	0.00
2022.	10.	28.	5.	0.	0.00	0.00	0.00	0.30	0.00	18.82	18.82	64.06	4.73	9.26	0.00	0.00
2022.	10.	28.	5.	15.	0.00	0.00	0.00	0.24	0.00	18.75	18.75	64.05	4.72	9.26	0.00	0.00
2022.	10.	28.	5.	30.	0.00	0.00	0.00	0.24	0.00	18.67	18.67	64.03	4.69	9.22	0.00	0.00
2022.	10.	28.	5.	45.	0.00	0.00	0.00	0.24	0.00	18.59	18.59	64.04	4.66	9.20	0.00	0.00
2022.	10.	28.	6.	0.	0.00	0.00	0.00	0.24	0.00	18.54	18.54	63.95	4.67	9.23	0.00	0.00
2022.	10.	28.	6.	15.	0.00	0.00	0.00	0.02	0.00	18.47	18.47	63.83	4.69	9.29	0.00	0.00
2022.	10.	28.	6.	30.	0.00	0.00	0.00	0.02	0.00	18.42	18.42	63.72	4.74	9.42	0.00	0.00
2022.	10.	28.	6.	45.	0.00	0.00	0.00	0.02	0.00	18.39	18.39	63.57	4.81	9.54	0.00	0.00
2022.	10.	28.	7.	0.	0.00	0.00	0.00	0.02	0.00	18.35	18.35	63.44	4.85	9.63	0.00	0.00
2022.	10.	28.	7.	15.	0.39	4.19	0.00	0.00	0.00	18.35	18.35	63.24	4.89	9.68	0.00	0.00
2022.	10.	28.	7.	30.	13.22	52.20	0.00	0.00	0.00	18.33	18.33	63.18	4.90	9.71	0.00	0.00
