YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	8.	22.	0.	15.	0.00	0.00	0.01	0.11	0.00	18.34	18.34	55.16	1.29	3.51	0.00	0.00
2022.	8.	22.	0.	30.	0.00	0.00	0.00	0.08	0.00	18.14	18.14	55.78	1.36	3.42	0.00	0.00
2022.	8.	22.	0.	45.	0.00	0.00	0.00	0.06	0.00	18.07	18.07	55.97	1.32	3.15	0.00	0.00
2022.	8.	22.	1.	0.	0.00	0.00	0.00	0.06	0.00	17.79	17.79	56.88	1.35	2.91	0.00	0.00
2022.	8.	22.	1.	15.	0.00	0.00	0.00	0.50	0.00	17.45	17.45	58.03	1.56	2.89	0.00	0.00
2022.	8.	22.	1.	30.	0.00	0.00	0.00	0.50	0.00	17.30	17.30	58.59	1.91	3.12	0.00	0.00
2022.	8.	22.	1.	45.	0.00	0.00	0.00	0.50	0.00	17.13	17.13	59.34	2.17	3.45	0.00	0.00
2022.	8.	22.	2.	0.	0.00	0.00	0.00	0.50	0.00	16.87	16.87	60.28	2.24	3.70	0.00	0.00
2022.	8.	22.	2.	15.	0.00	0.00	0.00	1.00	0.00	16.98	16.98	60.34	1.79	3.82	0.00	0.00
2022.	8.	22.	2.	30.	0.00	0.00	0.00	1.00	0.00	17.21	17.21	60.10	1.28	4.05	0.00	0.00
2022.	8.	22.	2.	45.	0.00	0.00	0.00	1.00	0.00	17.32	17.32	60.11	0.92	4.59	0.00	0.00
2022.	8.	22.	3.	0.	0.00	0.00	0.00	1.00	0.00	17.68	17.68	59.26	0.63	4.68	0.00	0.00
2022.	8.	22.	3.	15.	0.00	0.00	0.00	1.00	0.00	17.97	17.97	58.72	0.28	4.46	0.00	0.00
2022.	8.	22.	3.	30.	0.00	0.00	0.00	1.00	0.00	18.28	18.28	58.20	0.58	4.19	0.00	0.00
2022.	8.	22.	3.	45.	0.00	0.00	0.00	1.00	0.00	18.40	18.40	58.51	0.93	3.83	0.00	0.00
2022.	8.	22.	4.	0.	0.00	0.00	0.00	1.00	0.00	18.25	18.25	59.81	1.31	3.19	0.00	0.00
2022.	8.	22.	4.	15.	0.00	0.00	0.00	0.37	0.00	17.48	17.48	63.25	1.25	2.65	0.01	0.00
2022.	8.	22.	4.	30.	0.00	0.00	0.00	0.37	0.00	17.51	17.51	63.28	0.92	2.44	0.00	0.00
2022.	8.	22.	4.	45.	0.00	0.00	0.00	0.37	0.00	17.50	17.50	63.63	0.51	2.42	0.01	0.00
2022.	8.	22.	5.	0.	0.00	0.00	0.00	0.37	0.00	17.44	17.44	64.15	0.17	2.50	0.00	0.00
2022.	8.	22.	5.	15.	15.86	88.53	0.00	1.00	0.00	17.36	17.36	65.10	0.12	2.66	0.01	0.00
2022.	8.	22.	5.	30.	15.86	88.53	0.00	1.00	0.00	17.36	17.36	66.66	0.27	2.85	0.00	0.00
2022.	8.	22.	5.	45.	73.82	208.80	0.00	0.48	0.00	17.24	17.24	69.38	0.34	3.09	0.01	0.00
2022.	8.	22.	6.	0.	87.90	232.32	0.00	0.45	0.00	16.64	16.64	78.46	0.45	3.28	0.00	0.00
2022.	8.	22.	6.	15.	127.42	304.28	0.00	0.51	0.00	16.70	16.70	84.78	0.57	3.34	0.00	0.00
2022.	8.	22.	6.	30.	158.45	352.86	0.00	0.50	0.00	17.32	17.32	85.26	0.49	3.27	0.00	0.00
2022.	8.	22.	6.	45.	192.05	399.90	0.00	0.42	0.00	17.97	17.97	81.12	0.41	3.14	0.01	0.00
2022.	8.	22.	7.	0.	227.90	445.56	0.00	0.30	0.00	18.62	18.62	77.64	0.44	2.96	0.01	0.00
2022.	8.	22.	7.	15.	299.82	513.83	0.00	0.07	0.00	19.15	19.15	74.23	0.65	2.76	0.01	0.00
2022.	8.	22.	7.	30.	342.77	558.81	0.00	0.03	0.00	19.67	19.67	65.90	0.98	2.76	0.00	0.00
2022.	8.	22.	7.	45.	381.69	601.78	0.00	0.01	0.00	20.35	20.35	60.84	1.50	2.80	0.00	0.00
2022.	8.	22.	8.	0.	417.07	642.98	0.00	0.00	0.00	21.06	21.06	56.66	1.69	2.84	0.00	0.00
2022.	8.	22.	8.	15.	468.19	702.90	0.00	0.00	0.00	21.64	21.64	53.71	1.71	2.76	0.00	0.00
2022.	8.	22.	8.	30.	500.70	741.21	0.00	0.00	0.00	22.22	22.22	50.85	1.82	2.81	0.00	0.00
2022.	8.	22.	8.	45.	530.71	777.19	0.00	0.00	0.00	22.78	22.78	48.70	1.90	2.80	0.00	0.00
2022.	8.	22.	9.	0.	558.51	811.13	0.00	0.00	0.00	23.16	23.16	47.78	1.68	2.43	0.00	0.00
2022.	8.	22.	9.	15.	599.23	858.62	0.00	0.00	0.00	23.56	23.56	46.51	1.33	1.88	0.00	0.00
2022.	8.	22.	9.	30.	624.69	887.65	0.00	0.00	0.00	23.86	23.86	45.41	1.01	1.39	0.00	0.00
2022.	8.	22.	9.	45.	647.77	914.18	0.00	0.00	0.00	24.13	24.13	44.23	1.16	1.54	0.00	0.00
2022.	8.	22.	10.	0.	668.78	938.54	0.00	0.00	0.00	24.63	24.63	42.85	1.68	2.23	0.00	0.00
2022.	8.	22.	10.	15.	693.07	970.36	0.00	0.01	0.00	25.22	25.22	41.41	2.41	3.35	0.01	0.00
2022.	8.	22.	10.	30.	704.32	988.13	0.00	0.02	0.00	25.46	25.46	40.50	3.06	4.37	0.01	0.00
2022.	8.	22.	10.	45.	716.65	1003.42	0.00	0.02	0.00	25.20	25.20	40.62	3.00	4.22	0.01	0.00
2022.	8.	22.	11.	0.	729.92	1016.53	0.00	0.01	0.00	24.73	24.73	41.11	2.07	2.78	0.00	0.00
2022.	8.	22.	11.	15.	737.76	1030.52	0.00	0.00	0.02	24.39	24.39	41.48	0.91	1.14	0.00	0.00
2022.	8.	22.	11.	30.	748.67	1035.82	0.00	0.00	0.01	24.55	24.55	40.98	0.75	0.85	0.00	0.00
2022.	8.	22.	11.	45.	751.09	1038.82	0.00	0.01	0.00	24.75	24.75	40.56	0.85	0.93	0.01	0.00
2022.	8.	22.	12.	0.	746.08	1039.79	0.00	0.02	0.01	24.94	24.94	40.22	0.91	0.94	0.01	0.00
2022.	8.	22.	12.	15.	735.71	1035.00	0.00	0.03	0.01	25.27	25.27	39.85	1.03	1.04	0.02	0.00
2022.	8.	22.	12.	30.	678.18	1027.46	0.00	0.09	0.09	25.53	25.53	39.84	0.79	0.73	0.02	0.00
2022.	8.	22.	12.	45.	664.03	1017.96	0.01	0.10	0.09	25.76	25.76	40.03	0.75	0.93	0.05	0.00
2022.	8.	22.	13.	0.	687.85	1006.73	0.02	0.07	0.02	26.27	26.27	39.64	1.67	2.25	0.03	0.00
2022.	8.	22.	13.	15.	672.99	983.48	0.05	0.06	0.03	26.76	26.76	39.80	2.89	4.31	0.07	0.00
2022.	8.	22.	13.	30.	641.03	963.63	0.04	0.06	0.07	26.72	26.72	39.68	3.63	5.71	0.03	0.00
2022.	8.	22.	13.	45.	604.57	942.28	0.03	0.09	0.11	26.33	26.33	39.22	3.41	5.37	0.03	0.00
2022.	8.	22.	14.	0.	564.17	919.61	0.02	0.13	0.14	25.90	25.90	38.63	2.27	3.42	0.01	0.00
2022.	8.	22.	14.	15.	553.16	879.48	0.01	0.13	0.03	25.68	25.68	38.15	1.31	1.81	0.01	0.00
2022.	8.	22.	14.	30.	568.44	848.67	0.00	0.04	0.01	25.90	25.90	37.16	1.39	1.74	0.00	0.00
2022.	8.	22.	14.	45.	559.85	816.92	0.00	0.01	0.00	26.45	26.45	35.99	1.99	2.58	0.01	0.00
2022.	8.	22.	15.	0.	530.38	784.36	0.00	0.01	0.01	26.82	26.82	35.81	2.11	2.87	0.01	0.00
2022.	8.	22.	15.	15.	475.81	730.10	0.00	0.03	0.02	26.90	26.90	36.96	1.74	2.38	0.03	0.00
2022.	8.	22.	15.	30.	390.27	690.41	0.02	0.04	0.16	26.88	26.88	38.00	1.50	2.12	0.02	0.00
2022.	8.	22.	15.	45.	330.84	650.44	0.03	0.04	0.24	26.91	26.91	38.90	1.85	2.80	0.04	0.00
2022.	8.	22.	16.	0.	294.26	610.21	0.04	0.04	0.27	26.83	26.83	39.58	2.12	3.35	0.02	0.00
2022.	8.	22.	16.	15.	310.84	545.50	0.01	0.06	0.07	26.65	26.65	40.46	2.05	3.23	0.04	0.00
2022.	8.	22.	16.	30.	281.13	499.65	0.01	0.06	0.04	26.47	26.47	41.42	1.80	2.81	0.02	0.00
2022.	8.	22.	16.	45.	251.31	454.17	0.01	0.05	0.02	26.25	26.25	42.79	1.69	2.67	0.04	0.00
2022.	8.	22.	17.	0.	221.37	409.00	0.02	0.04	0.02	25.93	25.93	44.09	1.57	2.49	0.02	0.00
2022.	8.	22.	17.	15.	174.53	338.26	0.02	0.03	0.01	25.36	25.36	47.87	1.29	1.92	0.03	0.00
2022.	8.	22.	17.	30.	143.69	289.38	0.01	0.02	0.01	24.95	24.95	54.80	0.88	1.19	0.01	0.00
2022.	8.	22.	17.	45.	113.13	241.49	0.01	0.01	0.01	25.35	25.35	53.81	1.41	1.46	0.01	0.00
2022.	8.	22.	18.	0.	82.83	194.47	0.00	0.02	0.02	24.68	24.68	51.11	2.05	2.43	0.01	0.00
2022.	8.	22.	18.	15.	41.70	122.52	0.00	0.01	0.02	24.17	24.17	50.48	2.04	3.02	0.01	0.00
2022.	8.	22.	18.	30.	41.70	122.52	0.00	0.01	0.02	23.49	23.49	52.06	1.90	3.21	0.00	0.00
2022.	8.	22.	18.	45.	0.72	10.47	0.00	0.52	0.01	23.19	23.19	53.07	2.08	3.65	0.01	0.00
2022.	8.	22.	19.	0.	0.00	0.00	0.00	0.62	0.01	22.99	22.99	53.47	2.42	4.73	0.01	0.00
2022.	8.	22.	19.	15.	0.00	0.00	0.00	0.62	0.01	22.96	22.96	53.78	2.32	5.65	0.03	0.00
2022.	8.	22.	19.	30.	0.00	0.00	0.00	0.30	0.06	22.36	22.36	57.25	2.40	5.45	0.02	0.00
2022.	8.	22.	19.	45.	0.00	0.00	0.00	0.16	0.09	21.27	21.27	63.26	2.05	5.25	0.05	0.00
2022.	8.	22.	20.	0.	0.00	0.00	0.00	0.16	0.09	20.18	20.18	69.96	1.69	5.13	0.02	0.00
2022.	8.	22.	20.	15.	0.00	0.00	0.00	0.05	0.01	19.97	19.97	72.71	1.58	4.72	0.04	0.00
2022.	8.	22.	20.	30.	0.00	0.00	0.00	0.05	0.01	20.46	20.46	71.42	1.77	4.18	0.01	0.00
2022.	8.	22.	20.	45.	0.00	0.00	0.00	0.05	0.01	20.80	20.80	68.87	1.76	3.90	0.00	0.00
2022.	8.	22.	21.	0.	0.00	0.00	0.00	0.05	0.01	21.01	21.01	67.28	1.63	4.16	0.00	0.00
2022.	8.	22.	21.	15.	0.00	0.00	0.00	0.00	0.00	21.17	21.17	65.79	1.68	4.74	0.00	0.00
2022.	8.	22.	21.	30.	0.00	0.00	0.00	0.00	0.00	20.92	20.92	66.61	1.82	4.93	0.00	0.00
2022.	8.	22.	21.	45.	0.00	0.00	0.00	0.00	0.00	20.80	20.80	66.91	1.72	4.59	0.00	0.00
2022.	8.	22.	22.	0.	0.00	0.00	0.00	0.00	0.00	20.76	20.76	66.77	1.40	4.12	0.00	0.00
2022.	8.	22.	22.	15.	0.00	0.00	0.00	0.00	0.00	20.66	20.66	66.90	0.87	3.60	0.00	0.00
2022.	8.	22.	22.	30.	0.00	0.00	0.00	0.00	0.00	20.62	20.62	66.65	0.32	2.99	0.00	0.00
2022.	8.	22.	22.	45.	0.00	0.00	0.00	0.00	0.00	20.45	20.45	67.11	0.98	2.43	0.00	0.00
2022.	8.	22.	23.	0.	0.00	0.00	0.00	0.00	0.00	19.68	19.68	70.08	1.78	2.29	0.00	0.00
2022.	8.	22.	23.	15.	0.00	0.00	0.00	0.00	0.00	18.96	18.96	72.73	2.36	2.64	0.00	0.00
2022.	8.	22.	23.	30.	0.00	0.00	0.00	0.00	0.00	18.38	18.38	74.78	2.78	3.17	0.00	0.00
2022.	8.	22.	23.	45.	0.00	0.00	0.00	0.00	0.00	17.60	17.60	78.87	2.66	3.69	0.00	0.00
2022.	8.	23.	0.	0.	0.00	0.00	0.00	0.00	0.00	17.30	17.30	80.02	2.28	3.98	0.00	0.00
2022.	8.	23.	0.	15.	0.00	0.00	0.00	0.00	0.00	17.08	17.08	80.14	2.16	4.12	0.00	0.00
2022.	8.	23.	0.	30.	0.00	0.00	0.00	0.00	0.00	16.82	16.82	80.02	2.22	4.22	0.00	0.00
2022.	8.	23.	0.	45.	0.00	0.00	0.00	0.00	0.00	16.90	16.90	78.22	2.25	4.33	0.00	0.00
2022.	8.	23.	1.	0.	0.00	0.00	0.00	0.00	0.00	16.84	16.84	77.13	2.18	4.30	0.00	0.00
2022.	8.	23.	1.	15.	0.00	0.00	0.00	0.00	0.00	16.49	16.49	77.47	2.19	4.05	0.00	0.00
2022.	8.	23.	1.	30.	0.00	0.00	0.00	0.00	0.00	16.24	16.24	77.39	2.22	3.71	0.00	0.00
2022.	8.	23.	1.	45.	0.00	0.00	0.00	0.00	0.00	16.27	16.27	75.99	2.16	3.51	0.00	0.00
2022.	8.	23.	2.	0.	0.00	0.00	0.00	0.00	0.00	16.15	16.15	75.56	2.10	3.44	0.00	0.00
2022.	8.	23.	2.	15.	0.00	0.00	0.00	0.00	0.00	15.78	15.78	76.46	2.17	3.43	0.00	0.00
2022.	8.	23.	2.	30.	0.00	0.00	0.00	0.00	0.00	15.61	15.61	76.55	2.31	3.44	0.00	0.00
2022.	8.	23.	2.	45.	0.00	0.00	0.00	0.00	0.00	15.75	15.75	75.41	2.24	3.38	0.00	0.00
2022.	8.	23.	3.	0.	0.00	0.00	0.00	0.00	0.00	16.09	16.09	73.68	2.21	3.30	0.00	0.00
2022.	8.	23.	3.	15.	0.00	0.00	0.00	0.00	0.00	16.33	16.33	72.57	2.11	3.56	0.00	0.00
2022.	8.	23.	3.	30.	0.00	0.00	0.00	0.00	0.00	16.19	16.19	73.14	1.96	4.21	0.00	0.00
2022.	8.	23.	3.	45.	0.00	0.00	0.00	0.00	0.00	16.05	16.05	73.70	1.97	4.63	0.00	0.00
2022.	8.	23.	4.	0.	0.00	0.00	0.00	0.00	0.00	15.93	15.93	74.27	1.98	4.64	0.00	0.00
2022.	8.	23.	4.	15.	0.00	0.00	0.00	0.00	0.00	15.82	15.82	74.50	1.99	4.64	0.00	0.00
2022.	8.	23.	4.	30.	0.00	0.00	0.00	0.00	0.00	15.76	15.76	74.52	1.98	4.69	0.00	0.00
2022.	8.	23.	4.	45.	0.00	0.00	0.00	0.00	0.00	15.59	15.59	75.10	1.96	4.65	0.00	0.00
2022.	8.	23.	5.	0.	0.00	0.00	0.00	0.00	0.00	15.34	15.34	75.88	2.09	4.68	0.00	0.00
2022.	8.	23.	5.	15.	22.16	81.63	0.00	0.00	0.00	15.53	15.53	75.54	2.10	4.79	0.00	0.00
2022.	8.	23.	5.	30.	22.16	81.63	0.00	0.00	0.00	15.60	15.60	76.24	1.96	4.72	0.00	0.00
2022.	8.	23.	5.	45.	88.38	202.09	0.00	0.00	0.00	15.97	15.97	76.64	1.79	4.41	0.00	0.00
2022.	8.	23.	6.	0.	103.11	225.65	0.00	0.00	0.00	16.45	16.45	76.77	1.65	4.06	0.00	0.00
2022.	8.	23.	6.	15.	150.86	297.73	0.00	0.00	0.00	16.95	16.95	76.76	1.54	3.83	0.00	0.00
2022.	8.	23.	6.	30.	184.63	346.40	0.00	0.00	0.00	17.60	17.60	75.32	1.45	3.83	0.00	0.00
2022.	8.	23.	6.	45.	217.82	393.52	0.00	0.00	0.00	18.35	18.35	72.84	1.31	3.83	0.00	0.00
2022.	8.	23.	7.	0.	250.51	439.28	0.00	0.00	0.00	19.05	19.05	71.03	0.98	3.62	0.00	0.00
2022.	8.	23.	7.	15.	303.60	507.67	0.00	0.00	0.00	19.88	19.88	67.42	1.10	2.95	0.00	0.00
2022.	8.	23.	7.	30.	339.58	552.75	0.00	0.00	0.00	20.51	20.51	64.75	1.08	2.28	0.00	0.00
2022.	8.	23.	7.	45.	374.57	595.82	0.00	0.00	0.00	20.99	20.99	62.41	1.12	1.77	0.00	0.00
2022.	8.	23.	8.	0.	408.69	637.12	0.00	0.00	0.00	21.43	21.43	61.01	0.88	1.28	0.00	0.00
2022.	8.	23.	8.	15.	459.78	697.17	0.00	0.00	0.00	21.93	21.93	59.70	0.59	0.89	0.00	0.00
2022.	8.	23.	8.	30.	491.61	735.58	0.00	0.00	0.00	22.45	22.45	57.31	0.56	0.96	0.00	0.00
