YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	2.	20.	0.	15.	0.00	0.00	0.00	0.00	1.00	6.20	6.20	94.63	6.69	12.20	0.09	0.00
2022.	2.	20.	0.	30.	0.00	0.00	0.00	0.00	1.00	6.18	6.18	94.86	6.47	11.84	0.06	0.00
2022.	2.	20.	0.	45.	0.00	0.00	0.00	0.00	1.00	6.22	6.22	94.66	6.46	11.87	0.05	0.00
2022.	2.	20.	1.	0.	0.00	0.00	0.00	0.00	1.00	6.27	6.27	94.31	6.54	12.05	0.03	0.00
2022.	2.	20.	1.	15.	0.00	0.00	0.00	0.00	1.00	6.32	6.32	94.19	6.52	12.07	0.04	0.00
2022.	2.	20.	1.	30.	0.00	0.00	0.00	0.00	1.00	6.35	6.35	94.18	6.48	11.99	0.03	0.00
2022.	2.	20.	1.	45.	0.00	0.00	0.00	0.00	1.00	6.39	6.39	94.02	6.37	11.81	0.01	0.00
2022.	2.	20.	2.	0.	0.00	0.00	0.00	0.00	1.00	6.45	6.45	93.78	6.23	11.54	0.01	0.00
2022.	2.	20.	2.	15.	0.00	0.00	0.05	0.00	1.00	6.48	6.48	93.95	6.19	11.46	0.01	0.00
2022.	2.	20.	2.	30.	0.00	0.00	0.05	0.00	1.00	6.48	6.48	94.38	6.09	11.25	0.01	0.00
2022.	2.	20.	2.	45.	0.00	0.00	0.05	0.00	1.00	6.49	6.49	94.59	5.97	11.04	0.02	0.00
2022.	2.	20.	3.	0.	0.00	0.00	0.05	0.00	1.00	6.52	6.52	94.57	5.89	10.88	0.02	0.00
2022.	2.	20.	3.	15.	0.00	0.00	0.27	0.08	1.00	6.57	6.57	94.43	5.83	10.78	0.02	0.00
2022.	2.	20.	3.	30.	0.00	0.00	0.27	0.08	1.00	6.62	6.62	94.39	5.81	10.70	0.02	0.00
2022.	2.	20.	3.	45.	0.00	0.00	0.27	0.08	1.00	6.64	6.64	94.61	5.73	10.53	0.02	0.00
2022.	2.	20.	4.	0.	0.00	0.00	0.27	0.08	1.00	6.65	6.65	94.89	5.54	10.17	0.03	0.00
2022.	2.	20.	4.	15.	0.00	0.00	1.00	0.93	1.00	6.64	6.64	95.40	5.30	9.72	0.04	0.00
2022.	2.	20.	4.	30.	0.00	0.00	1.00	0.93	1.00	6.61	6.61	95.96	5.15	9.43	0.04	0.00
2022.	2.	20.	4.	45.	0.00	0.00	1.00	0.93	1.00	6.61	6.61	96.28	5.13	9.38	0.04	0.00
2022.	2.	20.	5.	0.	0.00	0.00	1.00	0.93	1.00	6.66	6.66	95.93	5.23	9.56	0.03	0.00
2022.	2.	20.	5.	15.	0.00	0.00	1.00	1.00	1.00	6.77	6.77	94.92	5.37	9.87	0.01	0.00
2022.	2.	20.	5.	30.	0.00	0.00	1.00	1.00	1.00	6.84	6.84	94.39	5.48	10.10	0.01	0.00
2022.	2.	20.	5.	45.	0.00	0.00	1.00	1.00	1.00	6.85	6.85	94.66	5.60	10.32	0.01	0.00
2022.	2.	20.	6.	0.	0.00	0.00	1.00	1.00	1.00	6.86	6.86	95.06	5.75	10.61	0.01	0.00
2022.	2.	20.	6.	15.	0.00	0.00	1.00	1.00	1.00	6.89	6.89	95.10	5.86	10.82	0.01	0.00
2022.	2.	20.	6.	30.	0.00	0.00	1.00	1.00	1.00	6.92	6.92	95.07	5.90	10.90	0.02	0.00
2022.	2.	20.	6.	45.	0.00	0.00	1.00	1.00	1.00	6.92	6.92	95.16	5.88	10.84	0.02	0.00
2022.	2.	20.	7.	0.	0.00	0.00	1.00	1.00	1.00	6.94	6.94	95.23	5.97	11.00	0.02	0.00
2022.	2.	20.	7.	15.	3.72	146.35	1.00	1.00	1.00	7.00	7.00	95.18	6.10	11.24	0.02	0.00
2022.	2.	20.	7.	30.	5.79	192.50	1.00	1.00	1.00	7.03	7.03	95.31	6.17	11.39	0.03	0.00
2022.	2.	20.	7.	45.	7.93	246.72	1.00	1.00	1.00	7.06	7.06	95.46	6.25	11.51	0.04	0.00
2022.	2.	20.	8.	0.	7.93	246.72	1.00	1.00	1.00	7.06	7.06	95.65	6.30	11.61	0.04	0.00
2022.	2.	20.	8.	15.	12.15	339.32	1.00	1.00	1.00	7.05	7.05	95.87	6.34	11.69	0.05	0.00
2022.	2.	20.	8.	30.	12.15	339.32	1.00	1.00	1.00	7.03	7.03	96.05	6.37	11.78	0.06	0.00
2022.	2.	20.	8.	45.	16.37	422.56	1.00	1.00	1.00	7.02	7.02	96.10	6.41	11.84	0.07	0.00
2022.	2.	20.	9.	0.	16.37	422.56	1.00	1.00	1.00	7.00	7.00	96.17	6.43	11.90	0.06	0.00
2022.	2.	20.	9.	15.	20.10	495.03	1.00	1.00	1.00	6.99	6.99	96.20	6.44	11.92	0.07	0.00
2022.	2.	20.	9.	30.	20.83	523.46	1.00	1.00	1.00	6.96	6.96	96.29	6.44	11.94	0.07	0.00
2022.	2.	20.	9.	45.	21.82	549.26	1.00	1.00	1.00	6.91	6.91	96.42	6.40	11.88	0.09	0.00
2022.	2.	20.	10.	0.	23.02	572.76	1.00	1.00	1.00	6.84	6.84	96.43	6.42	11.91	0.09	0.00
2022.	2.	20.	10.	15.	26.26	602.86	1.00	1.00	1.00	6.77	6.77	96.26	6.52	12.09	0.10	0.00
2022.	2.	20.	10.	30.	29.35	619.18	1.00	1.00	1.00	6.74	6.74	96.01	6.65	12.34	0.09	0.00
2022.	2.	20.	10.	45.	32.16	632.90	1.00	1.00	1.00	6.75	6.75	95.78	6.77	12.58	0.08	0.00
2022.	2.	20.	11.	0.	34.73	644.37	1.00	1.00	1.00	6.78	6.78	95.62	6.88	12.79	0.08	0.00
2022.	2.	20.	11.	15.	38.07	655.47	1.00	1.00	1.00	6.82	6.82	95.51	6.96	12.96	0.08	0.00
2022.	2.	20.	11.	30.	40.29	658.55	1.00	1.00	1.00	6.88	6.88	95.43	7.05	13.13	0.08	0.00
2022.	2.	20.	11.	45.	42.30	659.27	1.00	1.00	1.00	6.93	6.93	95.34	7.14	13.30	0.08	0.00
2022.	2.	20.	12.	0.	44.12	657.92	1.00	1.00	1.00	6.99	6.99	95.29	7.19	13.41	0.07	0.00
2022.	2.	20.	12.	15.	47.42	649.26	1.00	1.00	1.00	7.06	7.06	95.29	7.23	13.47	0.08	0.00
2022.	2.	20.	12.	30.	45.43	638.91	1.00	1.00	1.00	7.10	7.10	95.44	7.29	13.59	0.08	0.00
2022.	2.	20.	12.	45.	42.99	626.58	1.00	1.00	1.00	7.14	7.14	95.58	7.36	13.74	0.09	0.00
2022.	2.	20.	13.	0.	40.14	612.50	1.00	1.00	1.00	7.19	7.19	95.66	7.43	13.87	0.09	0.00
2022.	2.	20.	13.	15.	35.41	584.67	1.00	1.00	1.00	7.25	7.25	95.67	7.47	13.96	0.09	0.00
2022.	2.	20.	13.	30.	31.32	561.59	1.00	1.00	1.00	7.31	7.31	95.67	7.52	14.04	0.09	0.00
2022.	2.	20.	13.	45.	28.28	537.04	1.00	1.00	1.00	7.37	7.37	95.65	7.57	14.15	0.10	0.00
2022.	2.	20.	14.	0.	26.16	511.19	1.00	1.00	1.00	7.44	7.44	95.62	7.64	14.27	0.10	0.00
2022.	2.	20.	14.	15.	20.42	466.10	1.00	1.00	1.00	7.49	7.49	95.66	7.68	14.35	0.12	0.00
2022.	2.	20.	14.	30.	20.42	466.10	1.00	1.00	1.00	7.54	7.54	95.71	7.69	14.36	0.14	0.00
2022.	2.	20.	14.	45.	14.78	388.96	1.00	1.00	1.00	7.59	7.59	95.87	7.68	14.32	0.19	0.00
2022.	2.	20.	15.	0.	14.78	388.96	1.00	1.00	1.00	7.63	7.63	96.10	7.66	14.24	0.25	0.00
2022.	2.	20.	15.	15.	9.66	301.62	1.00	1.00	1.00	7.69	7.69	96.26	7.71	14.29	0.34	0.00
2022.	2.	20.	15.	30.	9.66	301.62	1.00	1.00	1.00	7.75	7.75	96.22	7.87	14.55	0.39	0.00
2022.	2.	20.	15.	45.	5.96	205.56	1.00	1.00	1.00	7.82	7.82	95.94	8.04	14.86	0.42	0.00
2022.	2.	20.	16.	0.	5.96	205.56	1.00	1.00	1.00	7.86	7.86	95.76	8.07	14.95	0.38	0.00
2022.	2.	20.	16.	15.	2.80	102.44	1.00	1.00	1.00	7.90	7.90	95.72	8.04	14.92	0.36	0.00
2022.	2.	20.	16.	30.	2.80	102.44	1.00	1.00	1.00	7.95	7.95	95.57	8.05	14.94	0.30	0.00
2022.	2.	20.	16.	45.	1.83	66.81	0.67	1.00	1.00	8.02	8.02	95.27	8.07	15.00	0.25	0.00
2022.	2.	20.	17.	0.	0.00	0.00	0.06	1.00	1.00	8.09	8.09	94.85	8.11	15.11	0.20	0.00
2022.	2.	20.	17.	15.	0.00	0.00	0.01	1.00	1.00	8.17	8.17	94.39	8.19	15.28	0.17	0.00
2022.	2.	20.	17.	30.	0.00	0.00	0.01	1.00	1.00	8.25	8.25	94.09	8.17	15.28	0.14	0.00
2022.	2.	20.	17.	45.	0.00	0.00	0.01	1.00	1.00	8.30	8.30	93.95	8.09	15.12	0.12	0.00
2022.	2.	20.	18.	0.	0.00	0.00	0.01	1.00	1.00	8.35	8.35	93.82	8.09	15.11	0.11	0.00
2022.	2.	20.	18.	15.	0.00	0.00	0.00	1.00	1.00	8.39	8.39	93.68	8.11	15.15	0.10	0.00
2022.	2.	20.	18.	30.	0.00	0.00	0.00	1.00	1.00	8.42	8.42	93.59	8.08	15.07	0.09	0.00
2022.	2.	20.	18.	45.	0.00	0.00	0.00	1.00	1.00	8.43	8.43	93.55	8.05	15.00	0.09	0.00
2022.	2.	20.	19.	0.	0.00	0.00	0.00	1.00	1.00	8.45	8.45	93.49	8.05	15.00	0.09	0.00
2022.	2.	20.	19.	15.	0.00	0.00	0.00	1.00	1.00	8.47	8.47	93.41	8.09	15.09	0.10	0.00
2022.	2.	20.	19.	30.	0.00	0.00	0.00	1.00	1.00	8.50	8.50	93.33	8.20	15.30	0.09	0.00
2022.	2.	20.	19.	45.	0.00	0.00	0.00	1.00	1.00	8.51	8.51	93.39	8.34	15.59	0.11	0.00
2022.	2.	20.	20.	0.	0.00	0.00	0.00	1.00	1.00	8.52	8.52	93.50	8.51	15.89	0.13	0.00
2022.	2.	20.	20.	15.	0.00	0.00	0.07	1.00	1.00	8.53	8.53	93.66	8.61	16.08	0.17	0.00
2022.	2.	20.	20.	30.	0.00	0.00	0.07	1.00	1.00	8.53	8.53	93.96	8.79	16.36	0.23	0.00
2022.	2.	20.	20.	45.	0.00	0.00	0.07	1.00	1.00	8.52	8.52	94.34	9.07	16.84	0.37	0.00
2022.	2.	20.	21.	0.	0.00	0.00	0.07	1.00	1.00	8.44	8.44	95.10	9.38	17.45	0.61	0.00
2022.	2.	20.	21.	15.	0.00	0.00	0.01	1.00	1.00	8.23	8.23	95.98	9.52	17.79	0.94	0.00
2022.	2.	20.	21.	30.	0.00	0.00	0.01	1.00	1.00	7.93	7.93	96.14	9.43	17.68	0.89	0.00
2022.	2.	20.	21.	45.	0.00	0.00	0.01	1.00	1.00	7.72	7.72	95.77	9.44	17.67	0.66	0.00
2022.	2.	20.	22.	0.	0.00	0.00	0.01	1.00	1.00	7.54	7.54	95.47	9.53	17.81	0.50	0.00
2022.	2.	20.	22.	15.	0.00	0.00	0.00	1.00	1.00	7.32	7.32	95.23	9.65	18.01	0.46	0.00
2022.	2.	20.	22.	30.	0.00	0.00	0.00	1.00	1.00	7.09	7.09	94.98	9.59	17.92	0.37	0.00
2022.	2.	20.	22.	45.	0.00	0.00	0.00	1.00	1.00	6.87	6.87	94.79	9.60	17.93	0.33	0.00
2022.	2.	20.	23.	0.	0.00	0.00	0.00	1.00	1.00	6.66	6.66	94.46	9.71	18.13	0.28	0.00
