YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	10.	14.	0.	15.	0.00	0.00	0.00	0.00	0.34	12.08	12.08	96.71	3.14	6.24	0.00	0.00
2022.	10.	14.	0.	30.	0.00	0.00	0.00	0.00	0.72	12.05	12.05	96.73	3.08	6.19	0.00	0.00
2022.	10.	14.	0.	45.	0.00	0.00	0.00	0.00	0.90	12.11	12.11	96.48	3.21	6.38	0.00	0.00
2022.	10.	14.	1.	0.	0.00	0.00	0.00	0.00	0.90	12.15	12.15	96.16	3.44	6.74	0.00	0.00
2022.	10.	14.	1.	15.	0.00	0.00	0.00	0.00	0.28	12.09	12.09	95.85	3.48	6.80	0.00	0.00
2022.	10.	14.	1.	30.	0.00	0.00	0.00	0.00	0.28	12.04	12.04	95.78	3.48	6.86	0.00	0.00
2022.	10.	14.	1.	45.	0.00	0.00	0.00	0.00	0.28	12.08	12.08	95.49	3.60	7.06	0.00	0.00
2022.	10.	14.	2.	0.	0.00	0.00	0.00	0.00	0.28	12.13	12.13	94.94	3.67	7.18	0.00	0.00
2022.	10.	14.	2.	15.	0.00	0.00	0.00	0.00	0.28	12.10	12.10	94.54	3.63	7.15	0.00	0.00
2022.	10.	14.	2.	30.	0.00	0.00	0.00	0.00	0.28	11.98	11.98	94.50	3.44	6.86	0.00	0.00
2022.	10.	14.	2.	45.	0.00	0.00	0.00	0.00	0.28	11.82	11.82	94.56	3.31	6.66	0.00	0.00
2022.	10.	14.	3.	0.	0.00	0.00	0.00	0.00	0.28	11.69	11.69	94.46	3.20	6.52	0.00	0.00
2022.	10.	14.	3.	15.	0.00	0.00	0.03	0.00	0.01	11.54	11.54	94.38	3.18	6.51	0.00	0.00
2022.	10.	14.	3.	30.	0.00	0.00	0.03	0.00	0.01	11.42	11.42	94.37	3.17	6.57	0.00	0.00
2022.	10.	14.	3.	45.	0.00	0.00	0.03	0.00	0.01	11.38	11.38	94.28	3.18	6.67	0.00	0.00
2022.	10.	14.	4.	0.	0.00	0.00	0.03	0.00	0.01	11.38	11.38	94.24	3.13	6.64	0.00	0.00
2022.	10.	14.	4.	15.	0.00	0.00	0.46	0.00	0.67	11.49	11.49	94.22	3.06	6.54	0.00	0.00
2022.	10.	14.	4.	30.	0.00	0.00	0.46	0.00	0.67	11.61	11.61	94.13	2.97	6.32	0.00	0.00
2022.	10.	14.	4.	45.	0.00	0.00	0.46	0.00	0.67	11.68	11.68	94.15	2.82	6.00	0.00	0.00
2022.	10.	14.	5.	0.	0.00	0.00	0.46	0.00	0.67	11.73	11.73	94.23	2.70	5.77	0.00	0.00
