YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	10.	2.	0.	15.	0.00	0.00	0.00	0.00	0.00	12.25	12.25	94.85	3.89	7.54	0.00	0.00
2022.	10.	2.	0.	30.	0.00	0.00	0.00	0.00	0.00	12.23	12.23	94.90	4.01	7.76	0.00	0.00
2022.	10.	2.	0.	45.	0.00	0.00	0.00	0.07	0.00	12.22	12.22	94.95	4.09	7.87	0.00	0.00
2022.	10.	2.	1.	0.	0.00	0.00	0.00	0.07	0.00	12.23	12.23	94.99	4.14	7.93	0.00	0.00
2022.	10.	2.	1.	15.	0.00	0.00	0.00	0.07	0.00	12.24	12.24	95.01	4.15	7.93	0.00	0.00
2022.	10.	2.	1.	30.	0.00	0.00	0.00	0.07	0.00	12.23	12.23	95.18	4.13	7.85	0.00	0.00
2022.	10.	2.	1.	45.	0.00	0.00	0.01	1.00	0.12	12.30	12.30	95.43	4.07	7.71	0.00	0.00
2022.	10.	2.	2.	0.	0.00	0.00	0.01	1.00	0.12	12.33	12.33	95.70	4.03	7.59	0.00	0.00
2022.	10.	2.	2.	15.	0.00	0.00	0.01	1.00	0.12	12.29	12.29	96.03	3.96	7.46	0.01	0.00
2022.	10.	2.	2.	30.	0.00	0.00	0.01	1.00	0.12	12.28	12.28	96.20	3.84	7.25	0.01	0.00
2022.	10.	2.	2.	45.	0.00	0.00	0.01	1.00	0.12	12.28	12.28	96.37	3.61	6.86	0.02	0.00
2022.	10.	2.	3.	0.	0.00	0.00	0.01	1.00	0.12	12.28	12.28	96.60	3.31	6.35	0.01	0.00
2022.	10.	2.	3.	15.	0.00	0.00	0.81	1.00	1.00	12.20	12.20	96.91	2.97	5.74	0.03	0.00
2022.	10.	2.	3.	30.	0.00	0.00	0.81	1.00	1.00	12.12	12.12	97.50	2.76	5.37	0.03	0.00
2022.	10.	2.	3.	45.	0.00	0.00	0.81	1.00	1.00	12.00	12.00	98.93	2.44	4.68	0.09	0.00
2022.	10.	2.	4.	0.	0.00	0.00	0.81	1.00	1.00	11.94	11.94	99.93	2.10	4.17	0.11	0.00
2022.	10.	2.	4.	15.	0.00	0.00	0.81	1.00	1.00	11.93	11.93	100.00	1.75	3.97	0.08	0.00
2022.	10.	2.	4.	30.	0.00	0.00	0.81	1.00	1.00	11.98	11.98	99.94	2.02	4.79	0.06	0.00
2022.	10.	2.	4.	45.	0.00	0.00	0.46	1.00	1.00	12.26	12.26	98.84	2.90	5.54	0.06	0.00
2022.	10.	2.	5.	0.	0.00	0.00	0.46	1.00	1.00	12.40	12.40	97.85	2.88	5.41	0.05	0.00
2022.	10.	2.	5.	15.	0.00	0.00	0.46	1.00	1.00	12.44	12.44	97.50	2.70	5.26	0.06	0.00
2022.	10.	2.	5.	30.	0.00	0.00	0.46	1.00	1.00	12.47	12.47	97.09	3.38	6.24	0.08	0.00
2022.	10.	2.	5.	45.	0.00	0.00	0.46	1.00	1.00	12.40	12.40	96.63	3.41	6.15	0.07	0.00
2022.	10.	2.	6.	0.	0.00	0.00	0.46	1.00	1.00	12.26	12.26	96.89	3.34	6.03	0.08	0.00
2022.	10.	2.	6.	15.	0.00	0.00	0.86	1.00	1.00	12.22	12.22	96.59	3.47	6.31	0.08	0.00
2022.	10.	2.	6.	30.	0.00	0.00	0.86	1.00	1.00	12.24	12.24	95.72	3.50	6.42	0.06	0.00
2022.	10.	2.	6.	45.	0.00	0.00	0.86	1.00	1.00	12.22	12.22	95.62	3.25	6.12	0.05	0.00
2022.	10.	2.	7.	0.	0.00	0.00	0.86	1.00	1.00	12.16	12.16	95.93	3.00	5.70	0.04	0.00
2022.	10.	2.	7.	15.	0.00	0.00	0.86	1.00	1.00	12.08	12.08	96.23	3.05	5.77	0.05	0.00
2022.	10.	2.	7.	30.	0.00	0.00	0.86	1.00	1.00	12.03	12.03	96.25	3.26	6.03	0.06	0.00
2022.	10.	2.	7.	45.	5.92	307.99	1.00	1.00	1.00	12.04	12.04	96.14	3.38	6.09	0.05	0.00
2022.	10.	2.	8.	0.	5.92	307.99	1.00	1.00	1.00	12.06	12.06	96.06	3.18	5.77	0.04	0.00
2022.	10.	2.	8.	15.	5.92	307.99	1.00	1.00	1.00	12.08	12.08	95.92	3.21	5.82	0.05	0.00
2022.	10.	2.	8.	30.	12.11	452.77	1.00	1.00	1.00	12.06	12.06	96.34	3.49	6.14	0.07	0.00
2022.	10.	2.	8.	45.	13.22	496.90	1.00	1.00	1.00	11.99	11.99	97.51	3.36	5.90	0.08	0.00
2022.	10.	2.	9.	0.	13.22	496.90	1.00	1.00	1.00	11.93	11.93	98.28	3.12	5.50	0.09	0.00
2022.	10.	2.	9.	15.	15.56	577.80	1.00	1.00	1.00	11.92	11.92	98.32	2.97	5.26	0.09	0.00
2022.	10.	2.	9.	30.	15.56	577.80	1.00	1.00	1.00	11.91	11.91	98.18	3.08	5.40	0.08	0.00
2022.	10.	2.	9.	45.	21.99	647.77	1.00	1.00	1.00	11.92	11.92	98.18	3.11	5.49	0.07	0.00
2022.	10.	2.	10.	0.	21.99	647.77	1.00	1.00	1.00	11.97	11.97	97.74	3.05	5.44	0.05	0.00
2022.	10.	2.	10.	15.	56.24	705.62	1.00	1.00	0.51	12.08	12.08	97.06	3.10	5.63	0.05	0.00
2022.	10.	2.	10.	30.	56.24	705.62	1.00	1.00	0.51	12.18	12.18	96.35	3.16	5.73	0.04	0.00
2022.	10.	2.	10.	45.	107.73	750.34	1.00	1.00	0.53	12.24	12.24	96.03	3.11	5.70	0.03	0.00
2022.	10.	2.	11.	0.	107.73	750.34	1.00	1.00	0.53	12.30	12.30	95.79	3.05	5.59	0.02	0.00
2022.	10.	2.	11.	15.	119.38	781.18	1.00	1.00	0.77	12.42	12.42	95.56	2.87	5.26	0.01	0.00
2022.	10.	2.	11.	30.	119.38	781.18	1.00	1.00	0.77	12.53	12.53	95.34	2.80	5.04	0.00	0.00
2022.	10.	2.	11.	45.	163.72	797.61	1.00	1.00	0.44	12.65	12.65	95.32	2.78	4.95	0.00	0.00
2022.	10.	2.	12.	0.	163.72	797.61	1.00	1.00	0.44	12.72	12.72	95.37	2.74	4.81	0.00	0.00
2022.	10.	2.	12.	15.	126.73	799.35	1.00	0.45	1.00	12.71	12.71	95.70	2.86	4.92	0.00	0.00
2022.	10.	2.	12.	30.	126.73	799.35	1.00	0.45	1.00	12.66	12.66	96.46	2.84	4.88	0.01	0.00
2022.	10.	2.	12.	45.	87.59	786.36	1.00	0.00	1.00	12.58	12.58	97.16	2.79	4.78	0.01	0.00
2022.	10.	2.	13.	0.	87.59	786.36	1.00	0.00	1.00	12.57	12.57	97.53	2.75	4.75	0.01	0.00
2022.	10.	2.	13.	15.	101.85	758.88	1.00	0.00	1.00	12.62	12.62	97.53	2.71	4.69	0.01	0.00
2022.	10.	2.	13.	30.	101.85	758.88	1.00	0.00	1.00	12.68	12.68	97.53	2.64	4.55	0.01	0.00
2022.	10.	2.	13.	45.	93.55	717.36	0.32	0.00	1.00	12.75	12.75	97.82	2.54	4.42	0.01	0.00
2022.	10.	2.	14.	0.	93.55	717.36	0.32	0.00	1.00	12.83	12.83	97.87	2.79	4.86	0.01	0.00
2022.	10.	2.	14.	15.	179.83	662.53	0.13	0.00	0.79	12.91	12.91	97.06	3.00	5.10	0.00	0.00
2022.	10.	2.	14.	30.	179.83	662.53	0.13	0.00	0.79	12.77	12.77	97.91	2.69	4.48	0.04	0.00
2022.	10.	2.	14.	45.	29.13	595.31	0.00	0.00	1.00	12.50	12.50	99.60	2.49	4.21	0.13	0.00
2022.	10.	2.	15.	0.	29.13	595.31	0.00	0.00	1.00	12.31	12.31	99.81	2.89	5.06	0.12	0.00
2022.	10.	2.	15.	15.	26.37	516.87	0.00	0.00	1.00	12.13	12.13	98.85	3.39	5.87	0.02	0.00
2022.	10.	2.	15.	30.	26.37	516.87	0.00	0.00	1.00	12.18	12.18	96.96	2.90	5.11	0.00	0.00
2022.	10.	2.	15.	45.	210.95	428.53	0.00	0.00	0.26	12.46	12.46	96.05	2.18	3.96	0.00	0.00
2022.	10.	2.	16.	0.	210.95	428.53	0.00	0.00	0.26	12.60	12.60	96.30	1.67	2.92	0.00	0.00
2022.	10.	2.	16.	15.	14.66	331.82	0.00	0.00	1.00	12.37	12.37	98.36	1.68	2.91	0.03	0.00
2022.	10.	2.	16.	30.	14.66	331.82	0.00	0.00	1.00	12.16	12.16	99.58	2.52	4.49	0.07	0.00
2022.	10.	2.	16.	45.	7.55	228.38	0.00	0.00	1.00	11.93	11.93	98.80	2.79	4.82	0.02	0.00
2022.	10.	2.	17.	0.	7.55	228.38	0.00	0.00	1.00	11.84	11.84	97.27	2.34	4.22	0.00	0.00
2022.	10.	2.	17.	15.	37.97	119.99	0.00	0.00	0.13	11.75	11.75	96.44	2.02	3.88	0.00	0.00
