YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	10.	21.	0.	15.	0.00	0.00	0.08	0.00	0.00	16.30	16.30	82.04	3.06	6.59	0.00	0.00
2022.	10.	21.	0.	30.	0.00	0.00	0.16	0.00	0.00	16.13	16.13	83.02	3.00	6.49	0.00	0.00
2022.	10.	21.	0.	45.	0.00	0.00	0.19	0.00	0.00	15.98	15.98	83.91	2.97	6.50	0.00	0.00
2022.	10.	21.	1.	0.	0.00	0.00	0.19	0.00	0.00	15.83	15.83	84.79	2.97	6.52	0.00	0.00
2022.	10.	21.	1.	15.	0.00	0.00	0.68	0.00	0.00	15.73	15.73	85.47	3.01	6.59	0.00	0.00
2022.	10.	21.	1.	30.	0.00	0.00	0.68	0.00	0.00	15.67	15.67	85.96	3.00	6.52	0.00	0.00
2022.	10.	21.	1.	45.	0.00	0.00	0.68	0.00	0.00	15.61	15.61	86.38	2.97	6.41	0.00	0.00
2022.	10.	21.	2.	0.	0.00	0.00	0.68	0.00	0.00	15.57	15.57	86.68	2.95	6.42	0.00	0.00
2022.	10.	21.	2.	15.	0.00	0.00	1.00	0.00	0.00	15.56	15.56	86.86	2.92	6.39	0.01	0.00
2022.	10.	21.	2.	30.	0.00	0.00	1.00	0.00	0.00	15.56	15.56	87.14	2.89	6.38	0.00	0.00
2022.	10.	21.	2.	45.	0.00	0.00	1.00	0.00	0.00	15.53	15.53	87.64	2.88	6.42	0.01	0.00
2022.	10.	21.	3.	0.	0.00	0.00	1.00	0.00	0.00	15.50	15.50	88.15	2.87	6.45	0.01	0.00
2022.	10.	21.	3.	15.	0.00	0.00	1.00	0.01	0.00	15.46	15.46	88.71	2.85	6.44	0.02	0.00
2022.	10.	21.	3.	30.	0.00	0.00	1.00	0.01	0.00	15.41	15.41	89.23	2.83	6.43	0.01	0.00
2022.	10.	21.	3.	45.	0.00	0.00	1.00	0.01	0.00	15.36	15.36	89.68	2.81	6.43	0.02	0.00
2022.	10.	21.	4.	0.	0.00	0.00	1.00	0.01	0.00	15.33	15.33	90.00	2.80	6.47	0.01	0.00
2022.	10.	21.	4.	15.	0.00	0.00	1.00	0.01	0.00	15.30	15.30	90.33	2.79	6.49	0.02	0.00
2022.	10.	21.	4.	30.	0.00	0.00	1.00	0.01	0.00	15.29	15.29	90.53	2.85	6.61	0.01	0.00
2022.	10.	21.	4.	45.	0.00	0.00	1.00	0.01	0.00	15.31	15.31	90.61	2.92	6.68	0.03	0.00
2022.	10.	21.	5.	0.	0.00	0.00	1.00	0.01	0.00	15.32	15.32	90.67	2.97	6.67	0.01	0.00
2022.	10.	21.	5.	15.	0.00	0.00	1.00	0.02	0.19	15.33	15.33	90.73	2.98	6.61	0.03	0.00
2022.	10.	21.	5.	30.	0.00	0.00	1.00	0.02	0.19	15.32	15.32	90.77	2.98	6.58	0.01	0.00
2022.	10.	21.	5.	45.	0.00	0.00	1.00	0.02	0.19	15.30	15.30	90.89	3.03	6.65	0.03	0.00
2022.	10.	21.	6.	0.	0.00	0.00	1.00	0.02	0.19	15.27	15.27	91.04	3.07	6.72	0.01	0.00
2022.	10.	21.	6.	15.	0.00	0.00	1.00	0.02	0.00	15.22	15.22	91.25	3.05	6.70	0.03	0.00
2022.	10.	21.	6.	30.	0.00	0.00	1.00	0.02	0.00	15.18	15.18	91.45	2.98	6.62	0.02	0.00
2022.	10.	21.	6.	45.	0.00	0.00	1.00	0.02	0.00	15.15	15.15	91.66	2.92	6.49	0.05	0.00
2022.	10.	21.	7.	0.	0.00	0.00	1.00	0.02	0.00	15.11	15.11	91.91	2.87	6.40	0.04	0.00
2022.	10.	21.	7.	15.	7.47	53.23	1.00	0.06	0.00	15.12	15.12	92.09	2.88	6.35	0.06	0.00
2022.	10.	21.	7.	30.	17.35	101.42	1.00	0.06	0.00	15.14	15.14	92.19	2.92	6.31	0.03	0.00
2022.	10.	21.	7.	45.	29.86	158.38	1.00	0.05	0.00	15.18	15.18	92.30	3.02	6.40	0.05	0.00
2022.	10.	21.	8.	0.	29.86	158.38	1.00	0.05	0.00	15.23	15.23	92.26	3.19	6.56	0.02	0.00
2022.	10.	21.	8.	15.	55.48	257.53	1.00	0.03	0.00	15.30	15.30	92.23	3.30	6.65	0.02	0.00
2022.	10.	21.	8.	30.	69.08	299.74	1.00	0.02	0.00	15.38	15.38	92.03	3.40	6.72	0.01	0.00
2022.	10.	21.	8.	45.	83.60	339.62	1.00	0.02	0.00	15.47	15.47	91.81	3.52	6.84	0.01	0.00
2022.	10.	21.	9.	0.	98.92	377.46	1.00	0.01	0.00	15.55	15.55	91.66	3.67	7.01	0.00	0.00
2022.	10.	21.	9.	15.	124.22	431.13	1.00	0.01	0.00	15.64	15.64	91.57	3.81	7.19	0.00	0.00
2022.	10.	21.	9.	30.	140.31	464.49	1.00	0.01	0.00	15.73	15.73	91.43	3.94	7.37	0.00	0.00
2022.	10.	21.	9.	45.	155.30	495.29	1.00	0.01	0.00	15.83	15.83	91.26	4.06	7.51	0.00	0.00
2022.	10.	21.	10.	0.	169.33	523.86	1.00	0.01	0.00	15.94	15.94	90.95	4.16	7.65	0.00	0.00
2022.	10.	21.	10.	15.	192.42	562.21	1.00	0.00	0.00	16.06	16.06	90.56	4.24	7.77	0.00	0.00
2022.	10.	21.	10.	30.	209.95	584.43	1.00	0.00	0.00	16.17	16.17	90.19	4.32	7.86	0.00	0.00
2022.	10.	21.	10.	45.	228.28	604.06	1.00	0.00	0.00	16.29	16.29	89.84	4.38	7.94	0.00	0.00
2022.	10.	21.	11.	0.	247.31	621.41	1.00	0.00	0.00	16.43	16.43	89.31	4.44	7.99	0.00	0.00
2022.	10.	21.	11.	15.	280.82	641.82	1.00	0.00	0.00	16.60	16.60	88.56	4.48	8.04	0.00	0.00
2022.	10.	21.	11.	30.	302.51	651.40	1.00	0.00	0.00	16.78	16.78	87.65	4.51	8.03	0.00	0.00
2022.	10.	21.	11.	45.	319.98	658.52	1.00	0.00	0.00	16.99	16.99	86.57	4.53	8.03	0.00	0.00
2022.	10.	21.	12.	0.	333.77	663.47	1.00	0.00	0.00	17.21	17.21	85.35	4.50	7.96	0.00	0.00
2022.	10.	21.	12.	15.	348.67	664.55	1.00	0.00	0.00	17.43	17.43	84.10	4.46	7.85	0.00	0.00
2022.	10.	21.	12.	30.	351.62	660.83	1.00	0.00	0.00	17.65	17.65	82.91	4.43	7.79	0.00	0.00
2022.	10.	21.	12.	45.	349.38	654.95	1.00	0.00	0.00	17.84	17.84	81.80	4.46	7.81	0.00	0.00
2022.	10.	21.	13.	0.	342.59	647.16	1.00	0.00	0.00	17.98	17.98	80.89	4.49	7.85	0.00	0.00
2022.	10.	21.	13.	15.	325.88	628.84	1.00	0.00	0.00	18.09	18.09	80.22	4.48	7.83	0.00	0.00
2022.	10.	21.	13.	30.	314.08	612.08	1.00	0.00	0.00	18.18	18.18	79.51	4.44	7.77	0.00	0.00
2022.	10.	21.	13.	45.	300.65	593.59	1.00	0.00	0.00	18.24	18.24	79.06	4.38	7.64	0.00	0.00
2022.	10.	21.	14.	0.	285.78	573.61	1.00	0.00	0.00	18.28	18.28	78.91	4.29	7.49	0.00	0.00
2022.	10.	21.	14.	15.	259.16	537.12	1.00	0.00	0.00	18.29	18.29	79.18	4.16	7.28	0.00	0.00
2022.	10.	21.	14.	30.	238.68	508.46	1.00	0.00	0.00	18.27	18.27	79.86	4.03	7.08	0.00	0.00
2022.	10.	21.	14.	45.	217.02	478.64	1.00	0.00	0.00	18.21	18.21	80.52	3.94	6.91	0.00	0.00
2022.	10.	21.	15.	0.	194.34	447.81	1.00	0.00	0.00	18.14	18.14	80.70	3.84	6.77	0.00	0.00
2022.	10.	21.	15.	15.	160.03	395.66	1.00	0.00	0.00	18.11	18.11	80.28	3.80	6.78	0.00	0.00
2022.	10.	21.	15.	30.	136.34	357.05	1.00	0.00	0.00	18.09	18.09	79.61	3.83	6.91	0.00	0.00
2022.	10.	21.	15.	45.	113.92	317.93	1.00	0.00	0.00	18.04	18.04	78.92	3.84	6.99	0.00	0.00
2022.	10.	21.	16.	0.	92.62	278.35	1.00	0.00	0.00	17.95	17.95	78.63	3.72	6.90	0.00	0.00
2022.	10.	21.	16.	15.	62.34	214.09	1.00	0.00	0.00	17.82	17.82	78.56	3.57	6.74	0.00	0.00
2022.	10.	21.	16.	30.	44.66	168.16	1.00	0.00	0.00	17.68	17.68	78.68	3.42	6.57	0.00	0.00
2022.	10.	21.	16.	45.	25.33	112.04	1.00	0.00	0.00	17.54	17.54	78.71	3.27	6.40	0.00	0.00
2022.	10.	21.	17.	0.	25.33	112.04	1.00	0.00	0.00	17.38	17.38	79.21	3.14	6.25	0.01	0.00
2022.	10.	21.	17.	15.	0.45	4.77	1.00	0.01	0.00	17.21	17.21	79.42	3.03	6.11	0.01	0.00
2022.	10.	21.	17.	30.	0.14	1.52	1.00	0.01	0.00	17.03	17.03	79.90	2.95	6.04	0.02	0.00
2022.	10.	21.	17.	45.	0.00	0.00	1.00	0.01	0.00	16.79	16.79	81.00	2.87	6.02	0.03	0.00
2022.	10.	21.	18.	0.	0.00	0.00	1.00	0.01	0.00	16.59	16.59	81.94	2.79	5.99	0.02	0.00
2022.	10.	21.	18.	15.	0.00	0.00	1.00	0.02	0.00	16.42	16.42	82.76	2.74	5.98	0.03	0.00
2022.	10.	21.	18.	30.	0.00	0.00	1.00	0.02	0.00	16.28	16.28	83.39	2.68	5.91	0.02	0.00
2022.	10.	21.	18.	45.	0.00	0.00	1.00	0.02	0.00	16.15	16.15	84.03	2.63	5.85	0.03	0.00
2022.	10.	21.	19.	0.	0.00	0.00	1.00	0.02	0.00	16.03	16.03	84.57	2.60	5.85	0.02	0.00
2022.	10.	21.	19.	15.	0.00	0.00	1.00	0.05	0.01	15.93	15.93	85.05	2.62	5.92	0.03	0.00
2022.	10.	21.	19.	30.	0.00	0.00	1.00	0.05	0.01	15.85	15.85	85.44	2.67	6.03	0.02	0.00
2022.	10.	21.	19.	45.	0.00	0.00	1.00	0.05	0.01	15.77	15.77	85.88	2.72	6.12	0.05	0.00
2022.	10.	21.	20.	0.	0.00	0.00	1.00	0.05	0.01	15.69	15.69	86.33	2.77	6.18	0.03	0.00
2022.	10.	21.	20.	15.	0.00	0.00	1.00	0.40	0.01	15.60	15.60	86.88	2.81	6.23	0.09	0.00
2022.	10.	21.	20.	30.	0.00	0.00	1.00	0.40	0.01	15.52	15.52	87.41	2.82	6.22	0.04	0.00
2022.	10.	21.	20.	45.	0.00	0.00	1.00	0.40	0.01	15.44	15.44	87.95	2.79	6.19	0.08	0.00
2022.	10.	21.	21.	0.	0.00	0.00	1.00	0.40	0.01	15.37	15.37	88.36	2.74	6.17	0.03	0.00
2022.	10.	21.	21.	15.	0.00	0.00	1.00	0.72	0.00	15.33	15.33	88.59	2.73	6.18	0.01	0.00
2022.	10.	21.	21.	30.	0.00	0.00	1.00	0.72	0.00	15.32	15.32	88.51	2.77	6.22	0.00	0.00
2022.	10.	21.	21.	45.	0.00	0.00	1.00	0.72	0.00	15.30	15.30	88.40	2.78	6.20	0.00	0.00
2022.	10.	21.	22.	0.	0.00	0.00	1.00	0.72	0.00	15.28	15.28	88.26	2.79	6.18	0.00	0.00
2022.	10.	21.	22.	15.	0.00	0.00	1.00	0.29	0.00	15.24	15.24	88.10	2.79	6.18	0.00	0.00
2022.	10.	21.	22.	30.	0.00	0.00	1.00	0.29	0.00	15.21	15.21	87.90	2.77	6.16	0.00	0.00
2022.	10.	21.	22.	45.	0.00	0.00	1.00	0.29	0.00	15.17	15.17	87.72	2.76	6.14	0.00	0.00
2022.	10.	21.	23.	0.	0.00	0.00	1.00	0.29	0.00	15.15	15.15	87.48	2.79	6.18	0.00	0.00
2022.	10.	21.	23.	15.	0.00	0.00	0.95	0.23	0.00	15.09	15.09	87.23	2.82	6.21	0.00	0.00
2022.	10.	21.	23.	30.	0.00	0.00	0.95	0.23	0.00	15.03	15.03	87.08	2.81	6.22	0.00	0.00
2022.	10.	21.	23.	45.	0.00	0.00	0.95	0.23	0.00	14.98	14.98	86.89	2.83	6.25	0.00	0.00
2022.	10.	22.	0.	0.	0.00	0.00	0.95	0.23	0.00	14.95	14.95	86.62	2.84	6.28	0.00	0.00
2022.	10.	22.	0.	15.	0.00	0.00	0.44	0.57	0.00	14.94	14.94	86.30	2.83	6.24	0.00	0.00
2022.	10.	22.	0.	30.	0.00	0.00	0.38	0.44	0.00	14.92	14.92	86.03	2.80	6.17	0.00	0.00
2022.	10.	22.	0.	45.	0.00	0.00	0.35	0.38	0.00	14.87	14.87	85.90	2.80	6.19	0.00	0.00
2022.	10.	22.	1.	0.	0.00	0.00	0.35	0.38	0.00	14.83	14.83	85.63	2.85	6.26	0.00	0.00
2022.	10.	22.	1.	15.	0.00	0.00	0.35	0.00	0.00	14.74	14.74	85.53	2.90	6.34	0.00	0.00
2022.	10.	22.	1.	30.	0.00	0.00	0.35	0.00	0.00	14.63	14.63	85.62	2.92	6.38	0.00	0.00
2022.	10.	22.	1.	45.	0.00	0.00	0.35	0.00	0.00	14.52	14.52	85.81	2.94	6.40	0.00	0.00
2022.	10.	22.	2.	0.	0.00	0.00	0.35	0.00	0.00	14.40	14.40	86.11	2.96	6.43	0.00	0.00
2022.	10.	22.	2.	15.	0.00	0.00	0.38	0.00	0.00	14.28	14.28	86.40	2.97	6.44	0.00	0.00
2022.	10.	22.	2.	30.	0.00	0.00	0.38	0.00	0.00	14.17	14.17	86.71	3.00	6.47	0.00	0.00
2022.	10.	22.	2.	45.	0.00	0.00	0.38	0.00	0.00	14.06	14.06	87.00	3.01	6.47	0.00	0.00
2022.	10.	22.	3.	0.	0.00	0.00	0.38	0.00	0.00	13.95	13.95	87.29	3.01	6.46	0.00	0.00
2022.	10.	22.	3.	15.	0.00	0.00	0.00	0.00	0.00	13.84	13.84	87.61	3.00	6.43	0.00	0.00
2022.	10.	22.	3.	30.	0.00	0.00	0.00	0.00	0.00	13.73	13.73	87.86	3.00	6.44	0.00	0.00
2022.	10.	22.	3.	45.	0.00	0.00	0.00	0.00	0.00	13.64	13.64	87.87	3.06	6.54	0.00	0.00
2022.	10.	22.	4.	0.	0.00	0.00	0.00	0.00	0.00	13.60	13.60	87.64	3.19	6.73	0.00	0.00
2022.	10.	22.	4.	15.	0.00	0.00	1.00	0.00	0.00	13.59	13.59	87.22	3.34	6.91	0.00	0.00
2022.	10.	22.	4.	30.	0.00	0.00	1.00	0.00	0.00	13.58	13.58	86.86	3.47	7.06	0.00	0.00
2022.	10.	22.	4.	45.	0.00	0.00	1.00	0.00	0.00	13.55	13.55	86.61	3.56	7.17	0.00	0.00
2022.	10.	22.	5.	0.	0.00	0.00	1.00	0.00	0.00	13.50	13.50	86.47	3.61	7.22	0.00	0.00
