YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	2.	6.	0.	15.	0.00	0.00	1.00	1.00	0.07	4.43	4.43	91.49	7.13	13.40	0.00	0.00
2022.	2.	6.	0.	30.	0.00	0.00	1.00	1.00	0.10	4.44	4.44	91.52	7.09	13.29	0.00	0.00
2022.	2.	6.	0.	45.	0.00	0.00	1.00	1.00	0.11	4.44	4.44	91.65	7.04	13.22	0.00	0.00
2022.	2.	6.	1.	0.	0.00	0.00	1.00	1.00	0.11	4.43	4.43	91.76	7.02	13.18	0.00	0.00
2022.	2.	6.	1.	15.	0.00	0.00	1.00	1.00	0.49	4.44	4.44	91.86	7.00	13.14	0.00	0.00
2022.	2.	6.	1.	30.	0.00	0.00	1.00	1.00	0.49	4.45	4.45	92.11	6.98	13.09	0.00	0.00
2022.	2.	6.	1.	45.	0.00	0.00	1.00	1.00	0.49	4.43	4.43	92.32	6.97	13.09	0.00	0.00
2022.	2.	6.	2.	0.	0.00	0.00	1.00	1.00	0.49	4.41	4.41	92.58	7.00	13.13	0.00	0.00
2022.	2.	6.	2.	15.	0.00	0.00	1.00	1.00	1.00	4.38	4.38	92.87	7.06	13.25	0.01	0.00
2022.	2.	6.	2.	30.	0.00	0.00	1.00	1.00	1.00	4.34	4.34	93.28	7.17	13.44	0.02	0.00
2022.	2.	6.	2.	45.	0.00	0.00	1.00	1.00	1.00	4.27	4.27	93.75	7.30	13.67	0.03	0.00
2022.	2.	6.	3.	0.	0.00	0.00	1.00	1.00	1.00	4.18	4.18	94.34	7.36	13.78	0.04	0.00
2022.	2.	6.	3.	15.	0.00	0.00	1.00	1.00	1.00	4.09	4.09	94.91	7.38	13.81	0.06	0.00
2022.	2.	6.	3.	30.	0.00	0.00	1.00	1.00	1.00	4.01	4.01	95.42	7.36	13.77	0.06	0.00
2022.	2.	6.	3.	45.	0.00	0.00	1.00	1.00	1.00	3.97	3.97	95.67	7.37	13.79	0.07	0.00
2022.	2.	6.	4.	0.	0.00	0.00	1.00	1.00	1.00	3.95	3.95	95.86	7.38	13.80	0.08	0.00
2022.	2.	6.	4.	15.	0.00	0.00	1.00	1.00	1.00	3.94	3.94	96.02	7.35	13.76	0.09	0.00
2022.	2.	6.	4.	30.	0.00	0.00	1.00	1.00	1.00	3.94	3.94	96.08	7.38	13.78	0.12	0.00
2022.	2.	6.	4.	45.	0.00	0.00	1.00	1.00	1.00	3.93	3.93	96.36	7.40	13.81	0.16	0.00
2022.	2.	6.	5.	0.	0.00	0.00	1.00	1.00	1.00	3.96	3.96	96.52	7.42	13.84	0.17	0.00
2022.	2.	6.	5.	15.	0.00	0.00	1.00	1.00	1.00	3.98	3.98	96.63	7.45	13.91	0.20	0.00
2022.	2.	6.	5.	30.	0.00	0.00	1.00	1.00	1.00	4.00	4.00	96.74	7.44	13.91	0.22	0.00
2022.	2.	6.	5.	45.	0.00	0.00	1.00	1.00	1.00	4.01	4.01	96.84	7.44	13.89	0.25	0.00
2022.	2.	6.	6.	0.	0.00	0.00	1.00	1.00	1.00	4.03	4.03	96.91	7.42	13.88	0.25	0.00
2022.	2.	6.	6.	15.	0.00	0.00	1.00	1.00	1.00	4.06	4.06	96.90	7.42	13.88	0.26	0.00
2022.	2.	6.	6.	30.	0.00	0.00	1.00	1.00	1.00	4.08	4.08	96.92	7.46	13.96	0.25	0.00
2022.	2.	6.	6.	45.	0.00	0.00	1.00	1.00	1.00	4.09	4.09	96.94	7.48	14.01	0.27	0.00
2022.	2.	6.	7.	0.	0.00	0.00	1.00	1.00	1.00	4.11	4.11	96.98	7.50	14.05	0.26	0.00
