YYYY	MM	DD	HH	MIN	SWD	SWDtop	CU	CM	CD	TT2M	ST	RH2m	WS10m	WS100m	PREC	SNOW
2022.	10.	7.	0.	15.	0.00	0.00	0.00	0.00	0.00	10.35	10.35	80.57	2.27	5.52	0.00	0.00
2022.	10.	7.	0.	30.	0.00	0.00	0.00	0.00	0.00	10.40	10.40	80.44	2.23	5.23	0.00	0.00
2022.	10.	7.	0.	45.	0.00	0.00	0.00	0.00	0.00	10.21	10.21	81.53	2.12	5.19	0.00	0.00
2022.	10.	7.	1.	0.	0.00	0.00	0.00	0.00	0.00	10.06	10.06	82.34	2.08	5.27	0.00	0.00
2022.	10.	7.	1.	15.	0.00	0.00	0.00	0.00	0.00	9.94	9.94	82.87	2.07	5.37	0.00	0.00
2022.	10.	7.	1.	30.	0.00	0.00	0.00	0.00	0.00	9.83	9.83	83.34	2.04	5.40	0.00	0.00
2022.	10.	7.	1.	45.	0.00	0.00	0.00	0.00	0.00	9.65	9.65	84.16	1.98	5.45	0.00	0.00
2022.	10.	7.	2.	0.	0.00	0.00	0.00	0.00	0.00	9.40	9.40	85.26	1.94	5.58	0.00	0.00
2022.	10.	7.	2.	15.	0.00	0.00	0.00	0.00	0.00	9.18	9.18	86.19	1.95	5.74	0.00	0.00
2022.	10.	7.	2.	30.	0.00	0.00	0.00	0.00	0.00	9.08	9.08	86.41	1.98	5.90	0.00	0.00
2022.	10.	7.	2.	45.	0.00	0.00	0.00	0.00	0.00	9.02	9.02	86.42	1.96	5.97	0.00	0.00
2022.	10.	7.	3.	0.	0.00	0.00	0.00	0.00	0.00	8.89	8.89	86.83	1.91	6.00	0.00	0.00
2022.	10.	7.	3.	15.	0.00	0.00	0.00	0.00	0.00	8.74	8.74	87.42	1.86	6.01	0.00	0.00
2022.	10.	7.	3.	30.	0.00	0.00	0.00	0.00	0.00	8.62	8.62	87.82	1.85	6.01	0.00	0.00
2022.	10.	7.	3.	45.	0.00	0.00	0.00	0.00	0.00	8.50	8.50	88.25	1.84	6.05	0.00	0.00
2022.	10.	7.	4.	0.	0.00	0.00	0.00	0.00	0.00	8.35	8.35	88.76	1.83	6.10	0.00	0.00
2022.	10.	7.	4.	15.	0.00	0.00	0.00	0.00	0.00	8.27	8.27	88.74	1.83	6.21	0.00	0.00
2022.	10.	7.	4.	30.	0.00	0.00	0.00	0.00	0.00	8.32	8.32	88.14	1.86	6.31	0.00	0.00
2022.	10.	7.	4.	45.	0.00	0.00	0.00	0.00	0.00	8.41	8.41	87.46	1.86	6.28	0.00	0.00
2022.	10.	7.	5.	0.	0.00	0.00	0.00	0.00	0.00	8.45	8.45	87.01	1.87	6.32	0.00	0.00
2022.	10.	7.	5.	15.	0.00	0.00	0.00	0.00	0.00	8.47	8.47	86.70	1.87	6.45	0.00	0.00
2022.	10.	7.	5.	30.	0.00	0.00	0.00	0.00	0.00	8.40	8.40	87.14	1.83	6.55	0.00	0.00
2022.	10.	7.	5.	45.	0.00	0.00	0.00	0.00	0.00	8.31	8.31	87.54	1.84	6.70	0.00	0.00
2022.	10.	7.	6.	0.	0.00	0.00	0.00	0.00	0.00	8.37	8.37	87.35	1.85	6.83	0.00	0.00
2022.	10.	7.	6.	15.	0.00	0.00	0.00	0.00	0.00	8.48	8.48	87.00	1.85	6.85	0.00	0.00
2022.	10.	7.	6.	30.	0.00	0.00	0.00	0.00	0.00	8.52	8.52	87.04	1.86	6.84	0.00	0.00
2022.	10.	7.	6.	45.	0.00	0.00	0.00	0.00	0.00	8.57	8.57	86.98	1.89	6.81	0.00	0.00
2022.	10.	7.	7.	0.	0.00	0.00	0.00	0.00	0.00	8.74	8.74	86.19	2.00	6.72	0.00	0.00
2022.	10.	7.	7.	15.	67.22	162.23	0.00	0.00	0.00	9.11	9.11	85.59	2.18	6.54	0.00	0.00
2022.	10.	7.	7.	30.	97.95	210.41	0.00	0.00	0.00	9.40	9.40	85.40	2.27	6.33	0.00	0.00
2022.	10.	7.	7.	45.	128.54	256.60	0.00	0.00	0.00	9.64	9.64	85.52	2.29	6.23	0.00	0.00
2022.	10.	7.	8.	0.	159.00	301.04	0.00	0.00	0.00	9.98	9.98	85.02	2.44	6.16	0.00	0.00
2022.	10.	7.	8.	15.	205.50	366.17	0.00	0.00	0.00	10.40	10.40	84.10	2.64	5.90	0.00	0.00
2022.	10.	7.	8.	30.	238.51	408.17	0.00	0.00	0.00	10.78	10.78	83.42	2.74	5.58	0.00	0.00
2022.	10.	7.	8.	45.	270.47	447.81	0.00	0.00	0.00	11.14	11.14	82.70	2.77	5.41	0.00	0.00
2022.	10.	7.	9.	0.	301.50	485.39	0.00	0.00	0.00	11.53	11.53	81.40	2.79	5.37	0.00	0.00
2022.	10.	7.	9.	15.	345.96	538.57	0.00	0.00	0.00	11.96	11.96	79.34	2.92	5.52	0.00	0.00
2022.	10.	7.	9.	30.	373.76	571.53	0.00	0.00	0.00	12.37	12.37	76.81	3.15	5.74	0.00	0.00
2022.	10.	7.	9.	45.	399.47	601.93	0.00	0.00	0.00	12.71	12.71	75.07	3.28	5.77	0.00	0.00
2022.	10.	7.	10.	0.	423.35	630.07	0.00	0.00	0.00	12.98	12.98	74.74	3.14	5.49	0.00	0.00
2022.	10.	7.	10.	15.	455.46	667.68	0.00	0.00	0.00	13.25	13.25	74.82	2.94	5.14	0.00	0.00
2022.	10.	7.	10.	30.	474.07	689.37	0.00	0.00	0.00	13.55	13.55	74.24	2.91	5.03	0.00	0.00
2022.	10.	7.	10.	45.	490.49	708.44	0.00	0.00	0.00	13.88	13.88	72.46	3.13	5.31	0.00	0.00
2022.	10.	7.	11.	0.	504.97	725.23	0.00	0.00	0.00	14.18	14.18	70.27	3.41	5.68	0.00	0.00
2022.	10.	7.	11.	15.	521.80	744.71	0.00	0.00	0.00	14.42	14.42	69.22	3.35	5.61	0.00	0.00
2022.	10.	7.	11.	30.	529.51	753.64	0.00	0.00	0.00	14.65	14.65	68.99	3.12	5.24	0.00	0.00
2022.	10.	7.	11.	45.	535.09	760.09	0.00	0.00	0.00	14.90	14.90	68.77	2.96	4.93	0.00	0.00
2022.	10.	7.	12.	0.	538.80	764.38	0.00	0.00	0.00	15.13	15.13	68.51	2.84	4.69	0.00	0.00
2022.	10.	7.	12.	15.	538.85	764.41	0.00	0.00	0.00	15.34	15.34	68.18	2.74	4.49	0.00	0.00
2022.	10.	7.	12.	30.	535.06	759.96	0.00	0.00	0.00	15.55	15.55	67.67	2.68	4.36	0.00	0.00
2022.	10.	7.	12.	45.	529.41	753.36	0.00	0.00	0.00	15.69	15.69	65.92	2.94	4.66	0.00	0.00
2022.	10.	7.	13.	0.	522.15	744.86	0.00	0.00	0.00	15.80	15.80	64.15	3.12	4.94	0.00	0.00
2022.	10.	7.	13.	15.	505.18	725.43	0.00	0.00	0.00	15.94	15.94	63.74	3.03	4.90	0.00	0.00
2022.	10.	7.	13.	30.	489.87	707.92	0.00	0.00	0.00	16.08	16.08	63.64	2.96	4.83	0.00	0.00
2022.	10.	7.	13.	45.	473.24	688.70	0.00	0.00	0.00	16.17	16.17	63.36	2.92	4.77	0.00	0.00
2022.	10.	7.	14.	0.	455.47	668.00	0.00	0.00	0.00	16.22	16.22	63.10	2.89	4.73	0.00	0.00
2022.	10.	7.	14.	15.	423.35	630.43	0.00	0.00	0.00	16.25	16.25	63.11	2.87	4.74	0.00	0.00
2022.	10.	7.	14.	30.	398.27	601.05	0.00	0.00	0.00	16.29	16.29	63.24	2.87	4.78	0.00	0.00
2022.	10.	7.	14.	45.	372.29	570.53	0.00	0.00	0.00	16.28	16.28	63.53	2.90	4.85	0.00	0.00
2022.	10.	7.	15.	0.	345.52	539.03	0.00	0.00	0.00	16.24	16.24	64.00	2.91	4.92	0.00	0.00
2022.	10.	7.	15.	15.	300.85	485.89	0.00	0.00	0.00	16.16	16.16	64.64	2.92	4.98	0.00	0.00
2022.	10.	7.	15.	30.	268.31	446.63	0.00	0.00	0.00	16.07	16.07	64.91	2.88	4.96	0.00	0.00
2022.	10.	7.	15.	45.	236.77	406.90	0.00	0.00	0.00	15.93	15.93	65.20	2.83	4.93	0.00	0.00
2022.	10.	7.	16.	0.	206.11	366.74	0.00	0.00	0.00	15.74	15.74	65.88	2.79	5.01	0.00	0.00
2022.	10.	7.	16.	15.	159.65	301.65	0.00	0.00	0.00	15.53	15.53	66.55	2.75	5.10	0.00	0.00
2022.	10.	7.	16.	30.	127.84	255.20	0.00	0.00	0.00	15.30	15.30	67.27	2.68	5.17	0.00	0.00
2022.	10.	7.	16.	45.	97.31	208.95	0.00	0.00	0.00	15.02	15.02	68.03	2.62	5.27	0.00	0.00
2022.	10.	7.	17.	0.	67.91	162.88	0.00	0.00	0.00	14.69	14.69	68.69	2.55	5.41	0.00	0.00
2022.	10.	7.	17.	15.	27.72	90.27	0.00	0.00	0.00	14.38	14.38	68.04	2.51	5.60	0.00	0.00
2022.	10.	7.	17.	30.	27.72	90.27	0.00	0.00	0.00	13.97	13.97	68.52	2.56	5.67	0.00	0.00
2022.	10.	7.	17.	45.	0.00	0.00	0.00	0.00	0.00	14.17	14.17	65.01	2.26	5.56	0.00	0.00
2022.	10.	7.	18.	0.	0.00	0.00	0.00	0.00	0.00	13.90	13.90	64.72	2.21	5.49	0.00	0.00
2022.	10.	7.	18.	15.	0.00	0.00	0.00	0.00	0.00	13.66	13.66	64.92	2.21	5.70	0.00	0.00
2022.	10.	7.	18.	30.	0.00	0.00	0.00	0.00	0.00	13.54	13.54	64.74	2.29	5.96	0.00	0.00
2022.	10.	7.	18.	45.	0.00	0.00	0.00	0.00	0.00	13.50	13.50	64.31	2.39	6.08	0.00	0.00
2022.	10.	7.	19.	0.	0.00	0.00	0.00	0.00	0.00	13.44	13.44	64.05	2.51	6.14	0.00	0.00
2022.	10.	7.	19.	15.	0.00	0.00	0.00	0.00	0.00	13.35	13.35	64.10	2.63	6.19	0.00	0.00
2022.	10.	7.	19.	30.	0.00	0.00	0.00	0.00	0.00	13.25	13.25	64.27	2.74	6.22	0.00	0.00
2022.	10.	7.	19.	45.	0.00	0.00	0.00	0.00	0.00	13.15	13.15	64.54	2.84	6.26	0.00	0.00
2022.	10.	7.	20.	0.	0.00	0.00	0.00	0.00	0.00	13.03	13.03	65.01	2.89	6.31	0.00	0.00
2022.	10.	7.	20.	15.	0.00	0.00	0.00	0.00	0.00	12.92	12.92	65.51	2.96	6.43	0.00	0.00
2022.	10.	7.	20.	30.	0.00	0.00	0.00	0.00	0.00	12.85	12.85	65.53	3.03	6.53	0.00	0.00
