;Energy_5
2022-03-22 15:30:00+02:00;-1.097375239919454
2022-03-22 15:45:00+02:00;-1.097103306024534
2022-03-22 16:00:00+02:00;-1.0968651877434903
2022-03-22 16:15:00+02:00;-1.0966622940602337
2022-03-22 16:30:00+02:00;-1.096477717167827
2022-03-22 16:45:00+02:00;-1.0963368187766767
2022-03-22 17:00:00+02:00;-1.0962128281924646
2022-03-22 17:15:00+02:00;-1.0961339250934203
2022-03-22 17:30:00+02:00;-1.0960888376082523
2022-03-22 17:45:00+02:00;-1.0960634758978454
2022-03-22 18:00:00+02:00;-1.0960381141874382
2022-03-22 18:15:00+02:00;-1.0960282513000577
2022-03-22 18:30:00+02:00;-1.0960099345092083
2022-03-22 18:45:00+02:00;-1.0960099345092083
2022-03-22 19:00:00+02:00;-1.0960099345092083
2022-03-22 19:15:00+02:00;-1.0960099345092083
2022-03-22 19:30:00+02:00;-1.0960099345092083
2022-03-22 19:45:00+02:00;-1.0960099345092083
2022-03-22 21:00:00+02:00;-1.0960099345092083
2022-03-23 06:00:00+02:00;-1.0960099345092083
2022-03-23 06:15:00+02:00;-1.0960099345092083
2022-03-23 06:30:00+02:00;-1.0960099345092083
2022-03-23 06:45:00+02:00;-1.0960014806057392
2022-03-23 07:00:00+02:00;-1.0959930267022702
2022-03-23 07:15:00+02:00;-1.095976118895332
2022-03-23 07:30:00+02:00;-1.0959578021044825
2022-03-23 07:45:00+02:00;-1.095922577506695
2022-03-23 08:00:00+02:00;-1.0958690361180579
2022-03-23 08:15:00+02:00;-1.0957732252120758
2022-03-23 08:30:00+02:00;-1.095605556126607
2022-03-23 08:45:00+02:00;-1.095394296601376
2022-03-23 09:00:00+02:00;-1.095139270513394
2022-03-23 09:15:00+02:00;-1.0948574737310937
2022-03-23 09:30:00+02:00;-1.0945573601579435
2022-03-23 09:45:00+02:00;-1.0942234309709173
2022-03-23 10:00:00+02:00;-1.0938711849930418
2022-03-23 10:15:00+02:00;-1.0935020312082282
2022-03-23 10:30:00+02:00;-1.0931046977451844
2022-03-23 10:45:00+02:00;-1.0927003193625833
2022-03-23 11:00:00+02:00;-1.0922860780926014
2022-03-23 11:15:00+02:00;-1.0918718368226197
2022-03-23 11:30:00+02:00;-1.091449141649169
2022-03-23 11:45:00+02:00;-1.0910165835883376
2022-03-23 12:00:00+02:00;-1.0906037513022675
2022-03-23 12:15:00+02:00;-1.0903050467130289
2022-03-23 12:30:00+02:00;-1.0899697085420914
2022-03-23 12:45:00+02:00;-1.0895287846392856
2022-03-23 13:00:00+02:00;-1.0890976355623656
2022-03-23 13:15:00+02:00;-1.0886664864854458
2022-03-23 13:30:00+02:00;-1.0882437913119951
2022-03-23 13:45:00+02:00;-1.0878295500420134
2022-03-23 14:00:00+02:00;-1.0874251716594123
2022-03-23 14:15:00+02:00;-1.0870461549872181
2022-03-23 14:30:00+02:00;-1.0866854551058733
2022-03-23 14:45:00+02:00;-1.0863416630314668
2022-03-23 15:00:00+02:00;-1.0860161877479098
2022-03-23 15:15:00+02:00;-1.0857076202712908
2022-03-23 15:30:00+02:00;-1.0854342773924592
2022-03-23 15:45:00+02:00;-1.0851792513044771
2022-03-23 16:00:00+02:00;-1.084950995910814
2022-03-23 16:15:00+02:00;-1.0847481022275574
2022-03-23 16:30:00+02:00;-1.0845719792386197
2022-03-23 16:45:00+02:00;-1.0844226269440003
2022-03-23 17:00:00+02:00;-1.0843070902632572
2022-03-23 17:15:00+02:00;-1.084219733260744
2022-03-23 17:30:00+02:00;-1.0841661918721068
2022-03-23 17:45:00+02:00;-1.0841408301617
2022-03-23 18:00:00+02:00;-1.0841140594673813
2022-03-23 18:15:00+02:00;-1.0840872887730628
2022-03-23 18:30:00+02:00;-1.0840788348695938
2022-03-23 18:45:00+02:00;-1.0840689719822132
2022-03-23 19:00:00+02:00;-1.0840689719822132
2022-03-23 19:15:00+02:00;-1.0840689719822132
2022-03-23 19:30:00+02:00;-1.0840689719822132
2022-03-23 19:45:00+02:00;-1.0840689719822132
2022-03-24 06:00:00+02:00;-1.0840689719822132
2022-03-24 06:15:00+02:00;-1.0840689719822132
2022-03-24 06:30:00+02:00;-1.0840689719822132
2022-03-24 06:45:00+02:00;-1.0840689719822132
2022-03-24 07:00:00+02:00;-1.0840619270626557
2022-03-24 07:15:00+02:00;-1.084043610271806
2022-03-24 07:30:00+02:00;-1.0840168395774876
2022-03-24 07:45:00+02:00;-1.083971840153814
2022-03-24 08:00:00+02:00;-1.0839211167329998
2022-03-24 08:15:00+02:00;-1.0838140339557256
2022-03-24 08:30:00+02:00;-1.0836562277576374
2022-03-24 08:45:00+02:00;-1.083436426267443
2022-03-24 09:00:00+02:00;-1.0831884450990186
2022-03-24 09:15:00+02:00;-1.0829165112040986
2022-03-24 09:30:00+02:00;-1.0826079437274796
2022-03-24 09:45:00+02:00;-1.082281059460011
2022-03-24 10:00:00+02:00;-1.0819386763695158
2022-03-24 10:15:00+02:00;-1.0815695225847022
2022-03-24 10:30:00+02:00;-1.081182052009039
2022-03-24 10:45:00+02:00;-1.0807847185459953
2022-03-24 11:00:00+02:00;-1.080380340163394
2022-03-24 11:15:00+02:00;-1.0799576449899433
2022-03-24 11:30:00+02:00;-1.0795349498164926
2022-03-24 11:45:00+02:00;-1.0790939378521922
2022-03-24 12:00:00+02:00;-1.0786543348718034
2022-03-24 12:15:00+02:00;-1.0782133229075033
2022-03-24 12:30:00+02:00;-1.0777723990046975
2022-03-24 12:45:00+02:00;-1.0773327960243086
2022-03-24 13:00:00+02:00;-1.0769016469473889
2022-03-24 13:15:00+02:00;-1.0764704978704691
2022-03-24 13:30:00+02:00;-1.0760562566004872
2022-03-24 13:45:00+02:00;-1.075651878217886
2022-03-24 14:00:00+02:00;-1.0752644076422229
2022-03-24 14:15:00+02:00;-1.0748853909700287
2022-03-24 14:30:00+02:00;-1.074524691088684
2022-03-24 14:45:00+02:00;-1.0741808990142774
2022-03-24 15:00:00+02:00;-1.0738554237307203
2022-03-24 15:15:00+02:00;-1.0735384023506322
2022-03-24 15:30:00+02:00;-1.0732467426809513
2022-03-24 15:45:00+02:00;-1.0729818537055889
2022-03-24 16:00:00+02:00;-1.0727535983119254
2022-03-24 16:15:00+02:00;-1.0725422507252
2022-03-24 16:30:00+02:00;-1.0723676247816682
2022-03-24 16:45:00+02:00;-1.0722168635031373
2022-03-24 17:00:00+02:00;-1.0721027358063058
2022-03-24 17:15:00+02:00;-1.072013969819881
2022-03-24 17:30:00+02:00;-1.0719618374151554
2022-03-24 17:45:00+02:00;-1.071926612817368
2022-03-24 18:00:00+02:00;-1.0718998421230492
2022-03-24 18:15:00+02:00;-1.0718730714287308
2022-03-24 18:30:00+02:00;-1.0718646175252617
2022-03-24 18:45:00+02:00;-1.0718547546378812
2022-03-24 19:00:00+02:00;-1.0718547546378812
2022-03-24 19:15:00+02:00;-1.0718547546378812
2022-03-24 19:30:00+02:00;-1.0718547546378812
2022-03-24 19:45:00+02:00;-1.0718547546378812
2022-03-25 06:00:00+02:00;-1.0718547546378812
2022-03-25 06:15:00+02:00;-1.0718547546378812
2022-03-25 06:30:00+02:00;-1.0718547546378812
2022-03-25 06:45:00+02:00;-1.0718477097183237
2022-03-25 07:00:00+02:00;-1.0718378468309433
2022-03-25 07:15:00+02:00;-1.0718209390240052
2022-03-25 07:30:00+02:00;-1.0717857144262175
2022-03-25 07:45:00+02:00;-1.071742035924961
2022-03-25 08:00:00+02:00;-1.0716800406328548
2022-03-25 08:15:00+02:00;-1.0715828207429612
2022-03-25 08:30:00+02:00;-1.0714151516574923
2022-03-25 08:45:00+02:00;-1.071203804070767
2022-03-25 09:00:00+02:00;-1.0709656857897232
2022-03-25 09:15:00+02:00;-1.0706937518948032
2022-03-25 09:30:00+02:00;-1.0703950473055646
2022-03-25 09:45:00+02:00;-1.070068163038096
2022-03-25 10:00:00+02:00;-1.0697159170602204
2022-03-25 10:15:00+02:00;-1.0693467632754068
2022-03-25 10:30:00+02:00;-1.0689677466032126
2022-03-25 10:45:00+02:00;-1.0685704131401688
2022-03-25 11:00:00+02:00;-1.0681575808540986
2022-03-25 11:15:00+02:00;-1.067734885680648
2022-03-25 11:30:00+02:00;-1.0673023276198166
2022-03-25 11:45:00+02:00;-1.0668627246394278
2022-03-25 12:00:00+02:00;-1.066413346833153
2022-03-25 12:15:00+02:00;-1.065973743852764
2022-03-25 12:30:00+02:00;-1.065524277984995
2022-03-25 12:45:00+02:00;-1.0650748121172255
2022-03-25 13:00:00+02:00;-1.0646253462494562
2022-03-25 13:15:00+02:00;-1.064220967866855
2022-03-25 13:30:00+02:00;-1.0637898187899353
2022-03-25 13:45:00+02:00;-1.063357260729104
2022-03-25 14:00:00+02:00;-1.0629444284430338
2022-03-25 14:15:00+02:00;-1.0625485039639015
2022-03-25 14:30:00+02:00;-1.0621610333882383
2022-03-25 14:45:00+02:00;-1.0617904706195131
2022-03-25 15:00:00+02:00;-1.061456541432487
2022-03-25 15:15:00+02:00;-1.0611296571650184
2022-03-25 15:30:00+02:00;-1.0608479484442124
2022-03-25 15:45:00+02:00;-1.06058305946885
2022-03-25 16:00:00+02:00;-1.0603378962682486
2022-03-25 16:15:00+02:00;-1.0601265486815232
2022-03-25 16:30:00+02:00;-1.0599504256925854
2022-03-25 16:45:00+02:00;-1.0597996644140546
2022-03-25 17:00:00+02:00;-1.0596770828137538
2022-03-25 17:15:00+02:00;-1.0595897258112408
2022-03-25 17:30:00+02:00;-1.0595277305191346
2022-03-25 17:45:00+02:00;-1.059492505921347
2022-03-25 18:00:00+02:00;-1.0594558723396479
2022-03-25 18:15:00+02:00;-1.05943896453271
2022-03-25 18:30:00+02:00;-1.059422056725772
2022-03-25 18:45:00+02:00;-1.0594121938383914
2022-03-25 19:00:00+02:00;-1.0594121938383914
2022-03-25 19:15:00+02:00;-1.0594121938383914
2022-03-25 19:30:00+02:00;-1.0594121938383914
2022-03-25 19:45:00+02:00;-1.0594121938383914
2022-03-26 06:00:00+02:00;-1.0594121938383914
2022-03-26 06:15:00+02:00;-1.0594121938383914
2022-03-26 06:30:00+02:00;-1.0594121938383914
2022-03-26 06:45:00+02:00;-1.0594051489188339
2022-03-26 07:00:00+02:00;-1.0593952860314533
2022-03-26 07:15:00+02:00;-1.0593685153371348
2022-03-26 07:30:00+02:00;-1.0593431536267277
2022-03-26 07:45:00+02:00;-1.0592980661415596
2022-03-26 08:00:00+02:00;-1.0592360708494535
2022-03-26 08:15:00+02:00;-1.059113489249153
2022-03-26 08:30:00+02:00;-1.058937366260215
2022-03-26 08:45:00+02:00;-1.05870770188264
2022-03-26 09:00:00+02:00;-1.0584442218911891
2022-03-26 09:15:00+02:00;-1.0581624251088886
2022-03-26 09:30:00+02:00;-1.0578454037288005
2022-03-26 09:45:00+02:00;-1.0575114745417744
2022-03-26 10:00:00+02:00;-1.0571409117730493
2022-03-26 10:15:00+02:00;-1.056761895100855
2022-03-26 10:30:00+02:00;-1.056365970621723
2022-03-26 10:45:00+02:00;-1.055951729351741
2022-03-26 11:00:00+02:00;-1.0555205802748213
2022-03-26 11:15:00+02:00;-1.055081065355927
2022-03-26 11:30:00+02:00;-1.0546217366007773
2022-03-26 11:45:00+02:00;-1.0541638168295389
2022-03-26 12:00:00+02:00;-1.0536974431548316
2022-03-26 12:15:00+02:00;-1.0532310694801243
2022-03-26 12:30:00+02:00;-1.0527646958054169
2022-03-26 12:45:00+02:00;-1.0523067760341787
2022-03-26 13:00:00+02:00;-1.051847447279029
2022-03-26 13:15:00+02:00;-1.051390936491702
2022-03-26 13:30:00+02:00;-1.0509414706239326
2022-03-26 13:45:00+02:00;-1.050518775450482
2022-03-26 14:00:00+02:00;-1.0500960802770312
2022-03-26 14:15:00+02:00;-1.0496902929105185
2022-03-26 14:30:00+02:00;-1.0493043193802611
2022-03-26 14:45:00+02:00;-1.048942210515005
2022-03-26 15:00:00+02:00;-1.0485998274245099
2022-03-26 15:15:00+02:00;-1.0482813970605103
2022-03-26 15:30:00+02:00;-1.0479742385678028
2022-03-26 15:45:00+02:00;-1.0477107585763519
2022-03-26 16:00:00+02:00;-1.0474627774079275
2022-03-26 16:15:00+02:00;-1.047259883724671
2022-03-26 16:30:00+02:00;-1.0470753068322642
2022-03-26 16:45:00+02:00;-1.046925954537645
2022-03-26 17:00:00+02:00;-1.0468033729373443
2022-03-26 17:15:00+02:00;-1.0467146069509197
2022-03-26 17:30:00+02:00;-1.0466526116588135
2022-03-26 17:45:00+02:00;-1.0466173870610258
2022-03-26 18:00:00+02:00;-1.0465906163667074
2022-03-26 18:15:00+02:00;-1.0465652546563002
2022-03-26 18:30:00+02:00;-1.0465553917689199
2022-03-26 18:45:00+02:00;-1.0465469378654508
2022-03-26 19:00:00+02:00;-1.0465384839619818
2022-03-26 19:15:00+02:00;-1.0465384839619818
2022-03-26 19:30:00+02:00;-1.0465384839619818
2022-03-26 19:45:00+02:00;-1.0465384839619818
2022-03-26 22:30:00+02:00;-1.0465384839619818
2022-03-27 07:00:00+02:00;-1.0465384839619818
2022-03-27 07:15:00+02:00;-1.0465384839619818
2022-03-27 07:30:00+02:00;-1.0465384839619818
2022-03-27 07:45:00+02:00;-1.0465384839619818
2022-03-27 08:00:00+02:00;-1.0465215761550437
2022-03-27 08:15:00+02:00;-1.046503259364194
2022-03-27 08:30:00+02:00;-1.0464764886698756
2022-03-27 08:45:00+02:00;-1.0464426730559995
2022-03-27 09:00:00+02:00;-1.046370814876513
2022-03-27 09:15:00+02:00;-1.0462397793727432
2022-03-27 09:30:00+02:00;-1.0460453395929559
2022-03-27 09:45:00+02:00;-1.0458072213119118
2022-03-27 10:00:00+02:00;-1.045543741320461
2022-03-27 10:15:00+02:00;-1.045243627747311
2022-03-27 10:30:00+02:00;-1.044926606367223
2022-03-27 10:45:00+02:00;-1.0445828142928162
2022-03-27 11:00:00+02:00;-1.0442221144114716
2022-03-27 11:15:00+02:00;-1.0438346438358084
2022-03-27 11:30:00+02:00;-1.0434388074181706
2022-03-27 11:45:00+02:00;-1.04301611224472
2022-03-27 12:00:00+02:00;-1.042576509264331
2022-03-27 12:15:00+02:00;-1.042127043396562
2022-03-27 12:30:00+02:00;-1.0416860314322616
2022-03-27 12:45:00+02:00;-1.0412295206449347
2022-03-27 13:00:00+02:00;-1.0407617379863159
2022-03-27 13:15:00+02:00;-1.040293955327697
2022-03-27 13:30:00+02:00;-1.039820536733432
2022-03-27 13:45:00+02:00;-1.0393612079782824
2022-03-27 14:00:00+02:00;-1.0389032882070441
2022-03-27 14:15:00+02:00;-1.0384552313231863
2022-03-27 14:30:00+02:00;-1.038014219358886
2022-03-27 14:45:00+02:00;-1.0375831583434607
2022-03-27 15:00:00+02:00;-1.0371689170734788
2022-03-27 15:15:00+02:00;-1.0367729925943467
2022-03-27 15:30:00+02:00;-1.0363855220186835
2022-03-27 15:45:00+02:00;-1.0360163682338699
2022-03-27 16:00:00+02:00;-1.0356810300629322
2022-03-27 16:15:00+02:00;-1.0353555547793751
2022-03-27 16:30:00+02:00;-1.0350638951096942
2022-03-27 16:45:00+02:00;-1.0347919612147742
2022-03-27 17:00:00+02:00;-1.0345538429337302
2022-03-27 17:15:00+02:00;-1.0343326324596243
2022-03-27 17:30:00+02:00;-1.0341480555672176
2022-03-27 17:45:00+02:00;-1.0339987032725981
2022-03-27 18:00:00+02:00;-1.033866258784917
2022-03-27 18:15:00+02:00;-1.0337789017824037
2022-03-27 18:30:00+02:00;-1.0337169064902978
2022-03-27 18:45:00+02:00;-1.033673227989041
2022-03-27 19:00:00+02:00;-1.0336380033912536
2022-03-27 19:15:00+02:00;-1.0336210955843155
2022-03-27 19:30:00+02:00;-1.033602778793466
2022-03-27 19:45:00+02:00;-1.0335844620026164
2022-03-27 20:00:00+02:00;-1.0335844620026164
2022-03-27 20:15:00+02:00;-1.0335844620026164
2022-03-27 20:30:00+02:00;-1.0335844620026164
2022-03-27 20:45:00+02:00;-1.0335844620026164
2022-03-27 22:15:00+02:00;-1.0335844620026164
2022-03-28 07:00:00+02:00;-1.0335844620026164
2022-03-28 07:15:00+02:00;-1.0335844620026164
2022-03-28 07:30:00+02:00;-1.0335844620026164
2022-03-28 07:45:00+02:00;-1.0335760080991474
2022-03-28 08:00:00+02:00;-1.0335675541956784
2022-03-28 08:15:00+02:00;-1.03354078350136
2022-03-28 08:30:00+02:00;-1.0335055589035724
2022-03-28 08:45:00+02:00;-1.0334618804023157
2022-03-28 09:00:00+02:00;-1.0333914312067407
2022-03-28 09:15:00+02:00;-1.0332420789121213
2022-03-28 09:30:00+02:00;-1.033039185228865
2022-03-28 09:45:00+02:00;-1.032792613044352
2022-03-28 10:00:00+02:00;-1.0325192701655206
2022-03-28 10:15:00+02:00;-1.032229019479751
2022-03-28 10:30:00+02:00;-1.0319120861611575
2022-03-28 10:45:00+02:00;-1.0315682940867508
2022-03-28 11:00:00+02:00;-1.0312075942054062
2022-03-28 11:15:00+02:00;-1.030820123629743
2022-03-28 11:30:00+02:00;-1.030424199150611
2022-03-28 11:45:00+02:00;-1.030026865687567
2022-03-28 12:00:00+02:00;-1.0296224873049657
2022-03-28 12:15:00+02:00;-1.029208246034984
2022-03-28 12:30:00+02:00;-1.0287855508615333
2022-03-28 12:45:00+02:00;-1.0283544017846136
2022-03-28 13:00:00+02:00;-1.0279133898203132
2022-03-28 13:15:00+02:00;-1.0275259192446502
2022-03-28 13:30:00+02:00;-1.027191990057624
2022-03-28 13:45:00+02:00;-1.0268481979832174
2022-03-28 14:00:00+02:00;-1.0264353656971472
2022-03-28 14:15:00+02:00;-1.0260028956978104
2022-03-28 14:30:00+02:00;-1.0255971083312976
2022-03-28 14:45:00+02:00;-1.0252011838521653
2022-03-28 15:00:00+02:00;-1.0248137132765023
2022-03-28 15:15:00+02:00;-1.0244445594916884
2022-03-28 15:30:00+02:00;-1.024092313513813
2022-03-28 15:45:00+02:00;-1.0237583843267868
2022-03-28 16:00:00+02:00;-1.0234484078662562
2022-03-28 16:15:00+02:00;-1.0231581571804866
2022-03-28 16:30:00+02:00;-1.0229031310925047
2022-03-28 16:45:00+02:00;-1.0226748756988413
2022-03-28 17:00:00+02:00;-1.022480435919054
2022-03-28 17:15:00+02:00;-1.0223212207370542
2022-03-28 17:30:00+02:00;-1.0221901852332844
2022-03-28 17:45:00+02:00;-1.0220929653433908
2022-03-28 18:00:00+02:00;-1.0219957454534971
2022-03-28 18:15:00+02:00;-1.021908388450984
2022-03-28 18:30:00+02:00;-1.021837939255409
2022-03-28 18:45:00+02:00;-1.0217858068506833
2022-03-28 19:00:00+02:00;-1.0217407193655152
2022-03-28 19:15:00+02:00;-1.0217139486711966
2022-03-28 19:30:00+02:00;-1.0216956318803472
2022-03-28 19:45:00+02:00;-1.0216885869607897
2022-03-28 20:00:00+02:00;-1.0216885869607897
2022-03-28 20:15:00+02:00;-1.0216885869607897
2022-03-28 20:30:00+02:00;-1.0216885869607897
2022-03-28 20:45:00+02:00;-1.0216885869607897
2022-03-31 03:15:00+02:00;-1.0053699994822507
2022-03-31 04:30:00+02:00;-1.0053699994822507
2022-03-31 05:45:00+02:00;-1.0053699994822507
2022-03-31 07:00:00+02:00;-1.0053699994822507
2022-03-31 07:15:00+02:00;-1.0053699994822507
2022-03-31 07:30:00+02:00;-1.0053699994822507
2022-03-31 07:45:00+02:00;-1.0053615455787819
2022-03-31 08:00:00+02:00;-1.0053615455787819
2022-03-31 08:15:00+02:00;-1.0053516826914013
2022-03-31 08:30:00+02:00;-1.0053347748844632
2022-03-31 08:45:00+02:00;-1.0053080041901448
2022-03-31 09:00:00+02:00;-1.0052910963832067
2022-03-31 09:15:00+02:00;-1.0052826424797376
2022-03-31 09:30:00+02:00;-1.005272779592357
2022-03-31 09:45:00+02:00;-1.005264325688888
2022-03-31 10:00:00+02:00;-1.0052474178819502
2022-03-31 10:15:00+02:00;-1.0052291010911005
2022-03-31 10:30:00+02:00;-1.0052037393806934
2022-03-31 10:45:00+02:00;-1.005176968686375
2022-03-31 11:00:00+02:00;-1.0051501979920563
2022-03-31 11:15:00+02:00;-1.0051149733942688
2022-03-31 11:30:00+02:00;-1.0050797487964813
2022-03-31 11:45:00+02:00;-1.0050445241986936
2022-03-31 12:00:00+02:00;-1.0050191624882867
2022-03-31 12:15:00+02:00;-1.0049909828100565
2022-03-31 12:30:00+02:00;-1.0049571671961806
2022-03-31 12:45:00+02:00;-1.004921942598393
2022-03-31 13:00:00+02:00;-1.0048853090166938
2022-03-31 13:15:00+02:00;-1.0048416305154373
2022-03-31 13:30:00+02:00;-1.0048064059176498
2022-03-31 13:45:00+02:00;-1.0047627274163933
2022-03-31 14:00:00+02:00;-1.0047190489151365
2022-03-31 14:15:00+02:00;-1.0046570536230306
2022-03-31 14:30:00+02:00;-1.0046133751217738
2022-03-31 14:45:00+02:00;-1.0045682876366058
2022-03-31 15:00:00+02:00;-1.0045161552318802
2022-03-31 15:15:00+02:00;-1.0044724767306237
2022-03-31 15:30:00+02:00;-1.0044372521328362
2022-03-31 15:45:00+02:00;-1.0043935736315794
2022-03-31 16:00:00+02:00;-1.0043484861464114
2022-03-31 16:15:00+02:00;-1.0043146705325354
2022-03-31 16:30:00+02:00;-1.0042695830473674
2022-03-31 16:45:00+02:00;-1.0042343584495796
2022-03-31 17:00:00+02:00;-1.0042174506426418
2022-03-31 17:15:00+02:00;-1.0041906799483231
2022-03-31 17:30:00+02:00;-1.0041554553505356
2022-03-31 17:45:00+02:00;-1.004128684656217
2022-03-31 18:00:00+02:00;-1.0040934600584295
2022-03-31 18:15:00+02:00;-1.004058235460642
2022-03-31 18:30:00+02:00;-1.0040230108628543
2022-03-31 18:45:00+02:00;-1.0039877862650668
2022-03-31 19:00:00+02:00;-1.0039525616672793
2022-03-31 19:15:00+02:00;-1.0039257909729606
2022-03-31 19:30:00+02:00;-1.0039088831660226
2022-03-31 19:45:00+02:00;-1.0038919753590847
2022-03-31 20:00:00+02:00;-1.0038821124717041
2022-03-31 20:15:00+02:00;-1.0038821124717041
2022-03-31 20:30:00+02:00;-1.0038821124717041
2022-03-31 20:45:00+02:00;-1.0038821124717041
2022-03-31 21:00:00+02:00;-1.0038821124717041
2022-03-31 22:15:00+02:00;-1.0038821124717041
2022-04-01 03:15:00+02:00;-1.0038821124717041
2022-04-01 07:00:00+02:00;-1.0038821124717041
2022-04-01 07:15:00+02:00;-1.0038821124717041
2022-04-01 07:30:00+02:00;-1.0038821124717041
2022-04-01 07:45:00+02:00;-1.0038821124717041
2022-04-01 08:00:00+02:00;-1.0038821124717041
2022-04-01 08:15:00+02:00;-1.0038821124717041
2022-04-01 08:30:00+02:00;-1.003873658568235
2022-04-01 08:45:00+02:00;-1.003873658568235
2022-04-01 09:00:00+02:00;-1.003873658568235
2022-04-01 09:15:00+02:00;-1.0038637956808545
2022-04-01 09:30:00+02:00;-1.0038637956808545
2022-04-01 09:45:00+02:00;-1.0038637956808545
2022-04-01 10:00:00+02:00;-1.0038553417773857
2022-04-01 10:15:00+02:00;-1.0038553417773857
2022-04-01 10:30:00+02:00;-1.0038468878739166
2022-04-01 10:45:00+02:00;-1.0038384339704476
2022-04-01 11:00:00+02:00;-1.0038299800669785
2022-04-01 11:15:00+02:00;-1.003820117179598
2022-04-01 11:30:00+02:00;-1.003811663276129
2022-04-01 11:45:00+02:00;-1.0038032093726599
2022-04-01 12:00:00+02:00;-1.003794755469191
2022-04-01 12:15:00+02:00;-1.0037848925818105
2022-04-01 12:30:00+02:00;-1.0037679847748724
2022-04-01 12:45:00+02:00;-1.0037510769679343
2022-04-01 13:00:00+02:00;-1.003732760177085
2022-04-01 13:15:00+02:00;-1.0037144433862353
2022-04-01 13:30:00+02:00;-1.0036975355792972
2022-04-01 13:45:00+02:00;-1.0036792187884478
2022-04-01 14:00:00+02:00;-1.0036707648849787
2022-04-01 14:15:00+02:00;-1.0036538570780407
2022-04-01 14:30:00+02:00;-1.0036355402871913
2022-04-01 14:45:00+02:00;-1.0036270863837222
2022-04-01 15:00:00+02:00;-1.0036101785767841
2022-04-01 15:15:00+02:00;-1.0035918617859345
2022-04-01 15:30:00+02:00;-1.003573544995085
2022-04-01 15:45:00+02:00;-1.003556637188147
2022-04-01 16:00:00+02:00;-1.003548183284678
2022-04-01 16:15:00+02:00;-1.0035383203972974
2022-04-01 16:30:00+02:00;-1.0035298664938286
2022-04-01 16:45:00+02:00;-1.0035214125903595
2022-04-01 17:00:00+02:00;-1.00350309579951
2022-04-01 17:15:00+02:00;-1.0034946418960409
2022-04-01 17:30:00+02:00;-1.0034861879925718
2022-04-01 17:45:00+02:00;-1.0034763251051915
2022-04-01 18:00:00+02:00;-1.0034594172982534
2022-04-01 18:15:00+02:00;-1.0034411005074038
2022-04-01 18:30:00+02:00;-1.003424192700466
2022-04-01 18:45:00+02:00;-1.0034072848935278
2022-04-01 19:00:00+02:00;-1.0034072848935278
2022-04-01 19:15:00+02:00;-1.0033974220061472
2022-04-01 19:30:00+02:00;-1.0033974220061472
2022-04-01 19:45:00+02:00;-1.0033974220061472
2022-04-01 20:00:00+02:00;-1.0033974220061472
2022-04-01 20:15:00+02:00;-1.0033974220061472
2022-04-01 20:30:00+02:00;-1.0033974220061472
2022-04-01 20:45:00+02:00;-1.0033974220061472
2022-04-02 06:45:00+02:00;-1.0033974220061472
2022-04-02 07:00:00+02:00;-1.0033974220061472
2022-04-02 07:15:00+02:00;-1.0033974220061472
2022-04-02 07:30:00+02:00;-1.0033974220061472
2022-04-02 07:45:00+02:00;-1.0033974220061472
2022-04-02 08:00:00+02:00;-1.0033974220061472
2022-04-02 08:15:00+02:00;-1.0033974220061472
2022-04-02 08:30:00+02:00;-1.0033889681026782
2022-04-02 08:45:00+02:00;-1.0033889681026782
2022-04-02 09:00:00+02:00;-1.00337206029574
2022-04-02 09:15:00+02:00;-1.0033537435048907
2022-04-02 09:30:00+02:00;-1.0033185189071032
2022-04-02 09:45:00+02:00;-1.0032748404058465
2022-04-02 10:00:00+02:00;-1.00323116190459
2022-04-02 10:15:00+02:00;-1.0031509378831287
2022-04-02 10:30:00+02:00;-1.0030184933954476
2022-04-02 10:45:00+02:00;-1.0028874578916778
2022-04-02 11:00:00+02:00;-1.002728242709678
2022-04-02 11:15:00+02:00;-1.0025704365115897
2022-04-02 11:30:00+02:00;-1.0024027674261209
2022-04-02 11:45:00+02:00;-1.002201282726776
2022-04-02 12:00:00+02:00;-1.0019885261561392
2022-04-02 12:15:00+02:00;-1.001847627764989
2022-04-02 12:30:00+02:00;-1.0017785875533254
2022-04-02 12:45:00+02:00;-1.0017067293738386
2022-04-02 13:00:00+02:00;-1.0016193723713256
2022-04-02 13:15:00+02:00;-1.0014432493823877
2022-04-02 13:30:00+02:00;-1.0012488096026004
2022-04-02 13:45:00+02:00;-1.0010910034045122
2022-04-02 14:00:00+02:00;-1.000773982024424
2022-04-02 14:15:00+02:00;-1.00039496535223
2022-04-02 14:30:00+02:00;-1.0000511732778232
2022-04-02 14:45:00+02:00;-0.9998313717876288
2022-04-02 15:00:00+02:00;-0.9997440147851157
2022-04-02 15:15:00+02:00;-0.9996284781043725
2022-04-02 15:30:00+02:00;-0.9993833149037711
2022-04-02 15:45:00+02:00;-0.9993382274186029
2022-04-02 16:00:00+02:00;-0.9992142368343907
2022-04-02 16:15:00+02:00;-0.9990479767328334
2022-04-02 16:30:00+02:00;-0.9988887615508336
2022-04-02 16:45:00+02:00;-0.9988014045483204
2022-04-02 17:00:00+02:00;-0.9985985108650641
2022-04-02 17:15:00+02:00;-0.9983688464874892
2022-04-02 17:30:00+02:00;-0.9983434847770821
2022-04-02 17:45:00+02:00;-0.9983251679862326
2022-04-02 18:00:00+02:00;-0.9983068511953831
2022-04-02 18:15:00+02:00;-0.9982814894849761
